8000,0.319339,0.553033,7235.34,7046.99,8000,10,1,6625.98+609.12=7235.09,6359.95+686.79=7046.74,0
8000,0.292994,0.529895,14065.52,13686.93,8000,10,2,6241.97+588.20=6830.17,5978.32+661.62=6639.94,0
8000,0.28852,0.525789,20915.5,20343.54,8000,10,3,6273.09+576.89=6849.98,6006.98+649.63=6656.61,0
8000,0.286986,0.524355,27774.16,27010.25,8000,10,4,6250.71+607.94=6858.65,5986.24+680.47=6666.71,0
8000,0.286327,0.523744,34622.41,33665.24,8000,10,5,6264.12+584.13=6848.25,5998.50+656.49=6654.99,0
8000,0.286006,0.523437,41473.11,40322.42,8000,10,6,6247.20+603.49=6850.70,5981.41+675.77=6657.18,0
8000,0.285847,0.523287,48324.63,46975.72,8000,10,7,6278.53+572.99=6851.52,6007.89+645.41=6653.30,0
8000,0.285757,0.523204,55132.36,53590.47,8000,10,8,6269.56+538.16=6807.72,6004.63+610.12=6614.75,0
8000,0.285707,0.523159,61933.46,60204.88,8000,10,9,6273.80+527.30=6801.10,6015.29+599.12=6614.41,0
8000,0.285692,0.523145,68733.94,66819.95,8000,10,10,6272.01+528.47=6800.48,6014.69+600.38=6615.07,0

8000,0.31645,0.551483,109978.79,107454.53,8000,10,1,6616.29+489.72=7106.01,6359.98+567.17=6927.15,2
8000,0.291659,0.529644,116655.45,113941.37,8000,10,2,6216.78+459.88=6676.66,5953.71+533.13=6486.84,2
8000,0.287708,0.52599,123326.42,120426.69,8000,10,3,6213.74+457.23=6670.97,5955.48+529.84=6485.32,2
8000,0.286333,0.524692,129996.33,126901.44,8000,10,4,6246.89+423.02=6669.90,5979.18+495.57=6474.75,2
8000,0.285754,0.524156,136708.61,133422.87,8000,10,5,6248.89+463.39=6712.28,5985.45+535.98=6521.43,2
8000,0.285494,0.523905,143396.75,139923.69,8000,10,6,6244.71+443.42=6688.13,5985.18+515.64=6500.82,2
8000,0.285341,0.523759,150115.29,146455.37,8000,10,7,6244.26+474.27=6718.53,5985.36+546.31=6531.67,2
8000,0.285269,0.52369,156787.12,152937.35,8000,10,8,6274.96+396.88=6671.83,6012.79+469.19=6481.98,2
8000,0.28522,0.52364,163558.7,159510.03,8000,10,9,6288.24+483.33=6771.57,6017.57+555.11=6572.68,2
8000,0.285194,0.523616,170294.59,166050.87,8000,10,10,6260.04+475.85=6735.89,5992.83+548.00=6540.83,2

8000,0.325974,0.560918,153321.08,877740.35,8000,10,1,6701.08+499.29=7200.37,6438.83+576.97=7015.80,1
8000,0.297429,0.536018,160060.71,884286.19,8000,10,2,6230.00+509.63=6739.63,5962.72+583.12=6545.84,1
8000,0.292593,0.531575,166770.08,890810.4,8000,10,3,6238.49+470.87=6709.36,5980.57+543.64=6524.21,1
8000,0.290884,0.529971,173480.15,897333.28,8000,10,4,6249.57+460.51=6710.08,5989.74+533.14=6522.88,1
8000,0.290153,0.529302,180219.77,903892.01,8000,10,5,6252.02+487.59=6739.61,5998.51+560.22=6558.73,1
8000,0.28985,0.529023,186947.51,910432.55,8000,10,6,6253.47+474.26=6727.73,5993.74+546.80=6540.54,1
8000,0.289663,0.52884,193678.48,916971.3,8000,10,7,6241.73+489.24=6730.97,5977.02+561.73=6538.75,1
8000,0.28957,0.528755,200396.28,923499.32,8000,10,8,6214.84+502.95=6717.79,5952.80+575.22=6528.02,1
8000,0.289526,0.528713,207150.17,930067.05,8000,10,9,6226.03+527.86=6753.89,5967.55+600.18=6567.73,1
8000,0.289508,0.528697,213883.49,936611.39,8000,10,10,6231.37+501.94=6733.32,5970.19+574.15=6544.34,1
