10000,0.291963,0.527857,41081.66,40669.4,10000,8,1,8241.08+695.19=8936.27,7934.98+769.51=8704.49,3
10000,0.288449,0.524608,49993.07,49351.21,10000,8,2,8157.72+753.68=8911.40,7854.61+827.20=8681.81,3
10000,0.287154,0.523412,58895.32,58011.2,10000,8,3,8206.03+696.22=8902.25,7890.10+769.89=8659.99,3
10000,0.286556,0.522857,67795.65,66673.47,10000,8,4,8207.39+692.94=8900.33,7895.58+766.69=8662.27,3
10000,0.286222,0.522544,76667.4,75312.58,10000,8,5,8221.27+650.48=8871.75,7914.79+724.32=8639.11,3
10000,0.286055,0.522395,85513.81,83926.12,10000,8,6,8222.34+624.06=8846.40,7916.07+697.47=8613.54,3
10000,0.285982,0.52233,94381.19,92560.96,10000,8,7,8223.35+644.03=8867.38,7917.20+717.64=8634.84,3
10000,0.285952,0.522301,103225.34,101170.94,10000,8,8,8173.98+670.17=8844.15,7865.91+744.07=8609.98,3

10000,0.291259,0.527274,45495.40,44882.16,10000,8,1,8454.24+210.68=8664.92,8134.06+291.22=8425.28,3
10000,0.287703,0.523983,54153.96,53298.23,10000,8,2,8416.72+241.84=8658.56,8094.59+321.48=8416.07,3
10000,0.286333,0.522717,62795.91,61685.53,10000,8,3,8403.11+238.84=8641.96,8069.83+317.47=8387.30,3
10000,0.285794,0.522218,71397.78,70027.47,10000,8,4,8393.37+208.50=8601.87,8054.59+287.35=8341.94,3
10000,0.285551,0.521998,80002.49,78377.94,10000,8,5,8390.98+213.73=8604.71,8057.36+293.11=8350.47,3
10000,0.285418,0.521873,88608.09,86730.01,10000,8,6,8394.98+210.62=8605.60,8062.16+289.91=8352.07,3
10000,0.285348,0.521808,97250.99,95116.46,10000,8,7,8403.32+239.58=8642.89,8067.53+318.92=8386.45,3
10000,0.285313,0.521773,105838.73,103453.04,10000,8,8,8375.91+211.83=8587.75,8045.24+291.34=8336.58,3
