#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
9632,107.37,0.450863,0.671839,9709,0.531037,0.305924,16,4,-1.00,40,12,6,1,30,0.9,0.8,0.3,0.3,284635,22550,10502,2.30,26.24,78.83,2.28
7938,83.29,0.458205,0.681386,8013,0.533709,0.308321,16,4,-1.00,40,12,6,1,50,0.9,0.8,0.3,0.3,284635,17601,8670,2.26,16.21,64.82,2.02
6492,79.61,0.469115,0.697101,6550,0.534485,0.308383,16,4,-1.00,40,12,6,1,80,0.9,0.8,0.3,0.3,284635,13043,7084,2.29,25.94,51.38,2.02
10482,105.72,0.435746,0.669934,10538,0.531883,0.307885,16,4,-1.00,50,8,4,1,30,0.9,0.8,0.3,0.3,226935,24209,11456,2.27,18.39,85.06,2.47
8828,84.67,0.436257,0.675301,8882,0.537422,0.313954,16,4,-1.00,50,8,4,1,50,0.9,0.8,0.3,0.3,226935,20950,9685,2.30,10.74,71.63,2.44
6319,70.34,0.443619,0.690884,6354,0.538679,0.314051,16,4,-1.00,50,8,4,1,80,0.9,0.8,0.3,0.3,226935,14382,6938,2.25,18.39,49.70,2.40
5740,64.07,0.450005,0.704417,5763,0.543886,0.319787,16,4,-1.00,50,8,6,1,30,0.9,0.8,0.3,0.3,226935,11728,6122,2.25,18.53,43.29,2.91
5195,59.18,0.450821,0.710430,5215,0.540796,0.315443,16,4,-1.00,50,8,6,1,50,0.9,0.8,0.3,0.3,226935,10738,5543,2.31,18.18,38.69,2.14
3957,47.88,0.460240,0.726280,3981,0.549127,0.324786,16,4,-1.00,50,8,6,1,80,0.9,0.8,0.3,0.3,226935,7659,4236,2.26,17.99,27.63,2.03
11657,122.80,0.435162,0.663690,11728,0.527428,0.302905,16,4,-1.00,50,10,4,1,30,0.9,0.8,0.3,0.3,226935,30333,12840,2.27,21.74,98.79,2.48
9837,104.69,0.435936,0.668364,9907,0.531710,0.307379,16,4,-1.00,50,10,4,1,50,0.9,0.8,0.3,0.3,226935,26282,10865,2.30,21.67,80.72,2.45
7066,79.61,0.444643,0.684867,7109,0.540121,0.316344,16,4,-1.00,50,10,4,1,80,0.9,0.8,0.3,0.3,226935,18046,7829,2.31,21.47,55.83,2.03
6518,74.08,0.450195,0.694350,6560,0.537386,0.312259,16,4,-1.00,50,10,6,1,30,0.9,0.8,0.3,0.3,226935,14723,7006,2.30,20.94,50.84,2.47
5910,68.03,0.451122,0.699245,5948,0.542195,0.317778,16,4,-1.00,50,10,6,1,50,0.9,0.8,0.3,0.3,226935,13515,6351,2.27,20.78,44.98,2.64
