8000,0.017227,0.106778,930.52,1152.78,8000,10,1,47.57+1.78=49.35,47.08+2.01=49.09,2
7997,0.014958,0.100238,971.70,1193.67,8000,10,2,39.10+2.08=41.18,38.64+2.25=40.89,2
7997,0.014518,0.098868,1012.72,1234.61,8000,10,3,38.78+2.23=41.02,38.49+2.45=40.94,2
7997,0.014366,0.098381,1054.97,1276.54,8000,10,4,38.73+3.52=42.25,38.22+3.71=41.93,2
7997,0.014304,0.098181,1096.39,1317.82,8000,10,5,39.36+2.05=41.41,39.06+2.22=41.28,2
7997,0.014272,0.098079,1138.46,1359.70,8000,10,6,38.70+3.37=42.07,38.29+3.59=41.88,2
7997,0.014258,0.098036,1180.66,1401.76,8000,10,7,40.08+2.12=42.20,39.74+2.32=42.06,2
7997,0.014250,0.098012,1222.83,1443.80,8000,10,8,40.12+2.04=42.16,39.82+2.22=42.04,2
7997,0.014246,0.098000,1265.55,1486.43,8000,10,9,39.93+2.78=42.71,39.64+2.99=42.63,2
7997,0.014244,0.097996,1307.49,1528.23,8000,10,10,40.17+1.77=41.94,39.85+1.95=41.80,2
