6000,0.020288,0.117674,388.96,2045.87,6000,10,1,31.39+1.75=33.14,29.15+1.96=31.11,1
5995,0.017069,0.108521,417.36,2073.99,6000,10,2,26.46+1.94=28.40,26.00+2.12=28.12,1
5995,0.016474,0.106632,446.28,2102.75,6000,10,3,25.94+2.98=28.92,25.58+3.18=28.76,1
5995,0.016279,0.106002,474.89,2131.07,6000,10,4,26.14+2.47=28.60,25.64+2.68=28.32,1
5995,0.016180,0.105695,503.32,2159.41,6000,10,5,26.73+1.71=28.43,26.45+1.89=28.34,1
5995,0.016137,0.105548,531.93,2187.81,6000,10,6,26.86+1.75=28.61,26.44+1.96=28.40,1
5995,0.016110,0.105456,560.54,2216.12,6000,10,7,26.74+1.87=28.61,26.25+2.06=28.31,1
5995,0.016096,0.105419,588.89,2244.16,6000,10,8,26.87+1.47=28.34,26.38+1.66=28.04,1
5995,0.016088,0.105396,617.35,2272.36,6000,10,9,26.33+2.13=28.46,25.88+2.32=28.20,1
5995,0.016086,0.105385,645.97,2300.90,6000,10,10,26.58+2.03=28.62,26.30+2.24=28.54,1
