K,MSE,MAE,WTime,CTime,k,MaxIter,Iter,GMode,LMode,Seeding,InitWTime,InitCTime,IterWTime,IterCTime,TotWTime,TotCTime
1000,0.340305,0.57366,10971,10884.73,1000,10,4,0.2,0.1,2,7077.14,6802.64,959.83,1006.34,16675.47,16866.01
2000,0.321515,0.557008,21110.94,20613.15,2000,10,4,0.2,0.1,2,14538.87,13989.79,1618.62,1628.90,30725.12,30278.75
4000,0.303368,0.540554,45334.69,44004.53,4000,10,4,0.2,0.1,2,32498.02,31386.05,3177.21,3121.76,64270.16,62603.70
6000,0.293216,0.531139,86489.25,84360.6,6000,10,4,0.2,0.1,2,66070.35,64398.25,5050.46,4938.20,116574.91,113780.28
8000,0.286333,0.524692,129996.33,126901.44,8000,10,4,0.2,0.1,2,102872.78,100527.38,6742.18,6552.35,170294.61,166050.89
10000,0.28068,0.519314,172365.79,168631.22,10000,10,4,0.2,0.1,2,137403.96,134692.70,8670.45,8410.11,224108.51,218793.81
