K,MSE,MAE,WTime,CTime,k,MaxIter,Iter,GMode,LMode,Seeding,InitWTime,InitCTime,IterWTime,IterCTime,TotWTime,TotCTime
1000,0.375696,0.602233,1036.93,1083.14,1000,10,1,0.2,0.1,0,0.24,0.25,944.49,990.81,9445.16,9908.39
2000,0.356350,0.585751,1745.51,1757.14,2000,10,1,0.2,0.1,0,0.24,0.23,1636.06,1648.37,16360.85,16483.89
4000,0.336871,0.568740,3377.82,3327.04,4000,10,1,0.2,0.1,0,0.24,0.25,3209.99,3155.40,32100.17,31554.21
6000,0.327003,0.559903,5374.95,5256.79,6000,10,1,0.2,0.1,0,0.24,0.24,5096.24,4981.62,50962.69,49816.41
8000,0.319339,0.553033,7235.34,7046.99,8000,10,1,0.2,0.1,0,0.25,0.25,6873.37,6681.97,68733.97,66819.97
10000,0.313638,0.547859,9153.35,8909.44,10000,10,1,0.2,0.1,0,0.24,0.24,8701.20,8441.08,87012.19,84411.06
