K,MSE,MAE,WTime,CTime,k,MaxIter,Iter,GMode,LMode,Seeding,InitWTime,InitCTime,IterWTime,IterCTime,TotWTime,TotCTime
1000,0.343265,0.575113,9965.56,10006.1,1000,8,3,0.2,0.1,3,7119.72,7005.46,943.14,993.83,14664.80,14956.10
2000,0.327075,0.560879,13064.57,12951.84,2000,8,2,0.2,0.1,3,9868.88,9709.51,1603.85,1625.19,22699.69,22711.00
4000,0.309313,0.544592,23843.15,23525.11,4000,8,2,0.2,0.1,3,17521.06,17310.24,3297.46,3249.05,43900.71,43302.67
6000,0.29925,0.535229,33069.9,32630.98,6000,8,2,0.2,0.1,3,22564.78,22351.66,5244.80,5130.64,64523.21,63396.80
8000,0.290906,0.527505,44479.19,43640.94,8000,8,3,0.2,0.1,3,24009.11,23719.30,6814.84,6630.39,78527.81,76762.39
10000,0.287703,0.523983,54153.96,53298.23,10000,8,2,0.2,0.1,3,36830.47,36456.88,8626.03,8374.52,105838.75,103453.06
