#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
3290,192.87,0.383569,0.769936,3290,0.576763,0.371838,8,8,-1.00,1000,6,4,1,2000,0.9,0.8,0.3,0.4,67060,11951,4252,13.99,47.55,131.33,12.62
5144,277.09,0.393629,0.776990,5145,0.562891,0.358382,8,8,-1.00,1000,6,6,1,1000,0.9,0.8,0.3,0.4,67060,15754,6284,14.05,39.86,223.18,12.60
2292,133.88,0.400198,0.791389,2292,0.591361,0.382844,8,8,-1.00,1000,6,6,1,2000,0.9,0.8,0.3,0.4,67060,6989,2796,14.01,39.07,80.80,12.57
8274,503.24,0.370246,0.742004,8275,0.538391,0.338044,8,8,-1.00,1000,8,4,1,1000,0.9,0.8,0.3,0.4,67060,36581,11184,13.99,61.39,427.86,12.65
3660,237.11,0.378663,0.760930,3660,0.571117,0.366703,8,8,-1.00,1000,8,4,1,2000,0.9,0.8,0.3,0.4,67060,15999,4944,14.03,60.39,162.69,12.60
5817,332.35,0.384885,0.767306,5817,0.557979,0.354601,8,8,-1.00,1000,8,6,1,1000,0.9,0.8,0.3,0.4,67060,20964,7366,13.95,50.55,267.85,12.70
2603,165.84,0.398785,0.787924,2603,0.587129,0.379985,8,8,-1.00,1000,8,6,1,2000,0.9,0.8,0.3,0.4,67060,9357,3297,14.05,49.60,102.19,12.15
8608,544.80,0.368640,0.740301,8609,0.535687,0.335275,8,8,-1.00,1000,10,4,1,1000,0.9,0.8,0.3,0.4,67060,45652,11820,14.09,75.05,455.66,12.55
3837,263.93,0.379668,0.761333,3837,0.568219,0.364077,8,8,-1.00,1000,10,4,1,2000,0.9,0.8,0.3,0.4,67060,19961,5258,14.08,73.67,176.18,12.69
6132,351.22,0.382917,0.763395,6134,0.555684,0.352617,8,8,-1.00,1000,10,6,1,1000,0.9,0.8,0.3,0.4,67060,26077,7869,13.96,60.98,276.28,12.68
2776,184.52,0.393060,0.783394,2776,0.584788,0.377744,8,8,-1.00,1000,10,6,1,2000,0.9,0.8,0.3,0.4,67060,11601,3539,14.04,60.09,110.39,12.27
4444,248.03,0.382507,0.763688,4444,0.563197,0.359066,8,8,-1.00,2000,6,4,1,1000,0.9,0.8,0.3,0.4,30512,15502,5751,13.92,39.75,194.36,12.67
3255,181.38,0.388402,0.773979,3255,0.576990,0.371880,8,8,-1.00,2000,6,4,1,2000,0.9,0.8,0.3,0.4,30512,12006,4218,14.04,39.57,127.77,12.68
