#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
3113,180.23,0.4060,0.7850,3114,0.5805,0.3740,8,6,-1.00,1000,6,6,1,2000,0.9,0.8,0.3,0.4,69289,9804,3742,14.32,47.91,118.00,12.23
3114,199.89,0.3901,0.7701,3114,0.5766,0.3713,8,8,-1.00,3000,10,4,1,1000,0.9,0.8,0.3,0.4,18619,15467,4301,14.02,53.96,131.91,12.75
3237,216.24,0.3879,0.7768,3237,0.5769,0.3726,12,8,-1.00,2000,6,6,1,2000,0.9,0.8,0.3,0.4,45865,12812,4473,23.25,48.96,144.03,12.66
3255,181.38,0.3884,0.7740,3255,0.5770,0.3719,8,8,-1.00,2000,6,4,1,2000,0.9,0.8,0.3,0.4,30512,12006,4218,14.04,39.57,127.77,12.68
3285,179.86,0.4059,0.7759,3286,0.5741,0.3686,8,6,-1.00,3000,6,4,1,2000,0.9,0.8,0.3,0.4,20337,11868,4131,14.08,49.48,116.29,12.88
3289,182.13,0.3954,0.7820,3289,0.5797,0.3737,8,8,-1.00,2000,8,6,1,1000,0.9,0.8,0.3,0.4,30512,11375,4180,14.01,42.99,125.13,12.98
3290,192.87,0.3836,0.7699,3290,0.5768,0.3718,8,8,-1.00,1000,6,4,1,2000,0.9,0.8,0.3,0.4,67060,11951,4252,13.99,47.55,131.33,12.62
3345,227.85,0.3961,0.7744,3345,0.5737,0.3680,12,6,-1.00,3000,6,6,1,2000,0.9,0.8,0.3,0.4,30554,13169,4452,23.61,60.82,143.42,12.63
3364,189.02,0.4054,0.7749,3365,0.5734,0.3679,8,6,-1.00,3000,6,4,1,1000,0.9,0.8,0.3,0.4,20337,11998,4243,14.07,49.06,125.89,12.92
3374,231.98,0.3868,0.7749,3376,0.5750,0.3697,12,8,-1.00,1000,6,6,1,2000,0.9,0.8,0.3,0.4,100957,12911,4603,23.42,58.55,150.01,12.71
3396,203.23,0.4329,0.7781,3396,0.5805,0.3732,8,4,-1.00,3000,8,6,1,1000,0.9,0.8,0.3,0.4,19324,13187,3997,14.43,75.41,113.39,12.28
3400,205.91,0.4309,0.7784,3400,0.5793,0.3719,8,4,-1.00,3000,8,6,1,2000,0.9,0.8,0.3,0.4,19324,13181,3978,14.50,75.38,116.03,12.19
3409,202.04,0.4027,0.7809,3409,0.5750,0.3695,8,6,-1.00,2000,8,6,1,2000,0.9,0.8,0.3,0.4,32571,13020,4257,13.97,57.59,130.48,12.67
3428,229.53,0.3963,0.7724,3428,0.5734,0.3680,12,6,-1.00,3000,6,6,1,1000,0.9,0.8,0.3,0.4,30554,13213,4541,23.54,60.95,145.04,12.66
3484,219.84,0.4064,0.7824,3485,0.5737,0.3685,8,6,-1.00,1000,8,6,1,2000,0.9,0.8,0.3,0.4,69289,13075,4344,14.37,66.18,139.29,12.92
3508,211.12,0.3928,0.7770,3508,0.5762,0.3705,8,8,-1.00,2000,10,6,1,1000,0.9,0.8,0.3,0.4,30512,14078,4486,14.05,51.70,145.37,12.78
3557,225.86,0.4310,0.7776,3557,0.5761,0.3687,8,4,-1.00,3000,10,6,1,2000,0.9,0.8,0.3,0.4,19324,16573,4204,14.48,88.59,122.79,12.81
3561,226.27,0.4036,0.7778,3562,0.5741,0.3691,8,6,-1.00,2000,10,6,1,2000,0.9,0.8,0.3,0.4,32571,16257,4496,14.06,68.56,143.65,12.72
3574,227.18,0.4301,0.7768,3575,0.5765,0.3693,8,4,-1.00,3000,10,6,1,1000,0.9,0.8,0.3,0.4,19324,16581,4226,14.53,88.61,124.04,12.71
3619,223.90,0.3793,0.7657,3619,0.5709,0.3664,8,8,-1.00,2000,8,4,1,2000,0.9,0.8,0.3,0.4,30512,16074,4903,14.09,50.32,159.49,12.69
3646,228.22,0.4017,0.7682,3647,0.5697,0.3646,8,6,-1.00,3000,8,4,1,2000,0.9,0.8,0.3,0.4,20337,15839,4780,14.03,60.70,153.49,12.68
3657,252.26,0.3771,0.7605,3658,0.5693,0.3654,12,8,-1.00,3000,6,4,1,2000,0.9,0.8,0.3,0.4,27989,16571,5436,21.36,51.26,179.64,12.67
3658,243.38,0.4014,0.7759,3660,0.5720,0.3666,8,6,-1.00,1000,10,6,1,2000,0.9,0.8,0.3,0.4,69289,16333,4606,14.12,78.65,150.60,12.79
3660,237.11,0.3787,0.7609,3660,0.5711,0.3667,8,8,-1.00,1000,8,4,1,2000,0.9,0.8,0.3,0.4,67060,15999,4944,14.03,60.39,162.69,12.60
3666,269.99,0.3945,0.7689,3667,0.5708,0.3660,12,6,-1.00,3000,8,6,1,2000,0.9,0.8,0.3,0.4,30554,17432,5182,23.38,75.82,170.79,12.62
3704,258.85,0.3846,0.7688,3704,0.5706,0.3680,12,8,-1.00,2000,8,6,1,2000,0.9,0.8,0.3,0.4,45865,17138,5283,21.50,62.36,174.99,12.69
3749,233.07,0.4019,0.7654,3750,0.5682,0.3633,8,6,-1.00,3000,8,4,1,1000,0.9,0.8,0.3,0.4,20337,16002,4917,14.04,60.64,158.39,12.54
3781,273.29,0.3952,0.7697,3781,0.5695,0.3651,12,6,-1.00,3000,8,6,1,1000,0.9,0.8,0.3,0.4,30554,17490,5290,23.44,75.88,173.97,12.66
3789,205.62,0.4065,0.7825,3790,0.5732,0.3671,8,6,-1.00,2000,6,6,1,1000,0.9,0.8,0.3,0.4,32571,11686,4562,14.04,42.87,148.71,13.18
3792,244.67,0.3815,0.7649,3792,0.5690,0.3653,8,8,-1.00,2000,10,4,1,2000,0.9,0.8,0.3,0.4,30512,20055,5193,14.06,60.30,170.31,12.63
3796,247.86,0.4012,0.7684,3796,0.5676,0.3629,8,6,-1.00,3000,10,4,1,2000,0.9,0.8,0.3,0.4,20337,19762,5027,14.09,71.87,161.90,12.64
3811,273.64,0.3853,0.7674,3811,0.5697,0.3671,12,8,-1.00,1000,8,6,1,2000,0.9,0.8,0.3,0.4,100957,17267,5449,23.41,65.57,184.66,12.62
3837,263.93,0.3797,0.7613,3837,0.5682,0.3641,8,8,-1.00,1000,10,4,1,2000,0.9,0.8,0.3,0.4,67060,19961,5258,14.08,73.67,176.18,12.69
3867,285.46,0.3808,0.7646,3867,0.5690,0.3655,12,8,-1.00,2000,10,6,1,2000,0.9,0.8,0.3,0.4,45865,21362,5627,21.64,76.44,187.38,12.67
3875,299.55,0.3951,0.7637,3876,0.5677,0.3634,12,6,-1.00,3000,10,6,1,2000,0.9,0.8,0.3,0.4,30554,21714,5512,23.39,91.21,184.95,12.65
3879,264.35,0.3782,0.7547,3880,0.5669,0.3636,12,8,-1.00,3000,6,4,1,1000,0.9,0.8,0.3,0.4,27989,16887,5762,21.20,51.21,191.94,12.62
3919,256.10,0.4022,0.7654,3919,0.5658,0.3610,8,6,-1.00,3000,10,4,1,1000,0.9,0.8,0.3,0.4,20337,19967,5190,14.00,71.75,170.35,12.77
3974,302.46,0.3913,0.7617,3975,0.5675,0.3631,12,6,-1.00,3000,10,6,1,1000,0.9,0.8,0.3,0.4,30554,21782,5637,23.44,91.57,187.45,12.66
3993,302.37,0.3768,0.7540,3995,0.5654,0.3619,12,8,-1.00,3000,8,4,1,2000,0.9,0.8,0.3,0.4,27989,21980,6363,21.51,65.28,215.58,12.74
4039,316.12,0.3802,0.7623,4041,0.5669,0.3631,12,8,-1.00,1000,10,6,1,2000,0.9,0.8,0.3,0.4,100957,21527,5833,23.24,91.70,201.18,12.77
4151,227.83,0.4284,0.7782,4151,0.5716,0.3642,8,4,-1.00,2000,6,6,1,2000,0.9,0.8,0.3,0.4,30092,13913,4729,14.43,61.18,152.22,12.74
4172,240.80,0.4328,0.7695,4172,0.5686,0.3624,8,4,-1.00,3000,6,4,1,2000,0.9,0.8,0.3,0.4,19324,15261,4922,14.46,69.26,157.08,12.75
4195,240.83,0.4293,0.7784,4195,0.5719,0.3648,8,4,-1.00,1000,6,6,1,2000,0.9,0.8,0.3,0.4,61655,13877,4769,14.46,73.37,153.00,12.78
4230,242.48,0.4338,0.7684,4230,0.5674,0.3610,8,4,-1.00,3000,6,4,1,1000,0.9,0.8,0.3,0.4,19324,15326,4985,14.41,69.41,158.66,12.72
4230,242.54,0.3966,0.7663,4230,0.5649,0.3602,8,6,-1.00,2000,6,4,1,2000,0.9,0.8,0.3,0.4,32571,15704,5323,13.99,53.41,175.14,12.65
4235,247.92,0.4005,0.7741,4236,0.5667,0.3622,8,6,-1.00,2000,8,6,1,1000,0.9,0.8,0.3,0.4,32571,15549,5291,14.06,58.09,175.77,12.64
4248,324.46,0.3687,0.7446,4251,0.5627,0.3599,12,8,-1.00,3000,10,4,1,2000,0.9,0.8,0.3,0.4,27989,27479,6797,21.00,70.42,233.04,12.56
4268,255.04,0.3976,0.7701,4268,0.5643,0.3599,8,6,-1.00,1000,6,4,1,2000,0.9,0.8,0.3,0.4,69289,15605,5354,14.26,63.33,177.45,12.65
4281,320.53,0.3761,0.7522,4283,0.5633,0.3602,12,8,-1.00,3000,8,4,1,1000,0.9,0.8,0.3,0.4,27989,22410,6778,21.30,65.22,234.01,12.62
4383,283.15,0.3829,0.7698,4383,0.5653,0.3631,12,8,-1.00,2000,6,6,1,1000,0.9,0.8,0.3,0.4,45865,16061,6057,23.48,49.23,210.44,12.62
4401,287.69,0.3896,0.7663,4402,0.5629,0.3584,12,6,-1.00,2000,6,6,1,2000,0.9,0.8,0.3,0.4,48913,17938,5824,23.66,66.76,197.27,12.73
