#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
k=20
1335,0.87,0.7067,0.8844,1372,0.7907,0.6585,16,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,16958,10821,1400,0.49,0.01,0.37,0.02
1372,0.89,0.7033,0.8815,1402,0.7895,0.6568,12,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,12666,8499,1429,0.49,0.02,0.38,0.03
1396,0.93,0.6937,0.8636,1437,0.7946,0.6650,20,2,-1.00,4,16,2,1,2,0.9,0.8,0.2,0.2,7953,6557,1487,0.50,0.01,0.42,0.03

k=200
1410,0.91,0.6972,0.8753,1454,0.7851,0.6515,16,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,16958,14398,1482,0.48,0.03,0.40,0.03
1425,0.91,0.6929,0.8636,1468,0.7899,0.6580,16,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,9686,8785,1505,0.49,0.02,0.40,0.03
1441,0.92,0.6956,0.8757,1474,0.7850,0.6512,12,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,12666,11212,1505,0.50,0.03,0.39,0.03
1549,0.97,0.6827,0.8529,1604,0.7819,0.6475,20,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,12292,5736,1664,0.48,0.02,0.47,0.03
1574,0.95,0.6902,0.8680,1620,0.7758,0.6384,20,2,-1.00,2,8,4,1,2,0.9,0.8,0.2,0.2,21361,9192,1654,0.50,0.02,0.43,0.03
1685,0.97,0.6802,0.8590,1751,0.7686,0.6295,20,2,-1.00,2,12,4,1,2,0.9,0.8,0.2,0.2,21361,13798,1792,0.48,0.02,0.47,0.04
1716,1.07,0.6785,0.8540,1787,0.7676,0.6284,16,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,16958,7725,1835,0.49,0.03,0.55,0.03
1739,1.09,0.6697,0.8394,1813,0.7706,0.6331,20,2,-1.00,3,12,2,1,2,0.9,0.8,0.2,0.2,12292,8526,1882,0.49,0.02,0.58,0.03
1764,1.04,0.6708,0.8483,1846,0.7631,0.6227,20,2,-1.00,2,16,4,1,2,0.9,0.8,0.2,0.2,21361,18345,1894,0.48,0.04,0.52,0.03
1844,1.08,0.6665,0.8429,1931,0.7597,0.6187,16,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,16958,11517,1983,0.49,0.04,0.55,0.03
1872,1.15,0.6604,0.8304,1968,0.7624,0.6228,20,2,-1.00,3,16,2,1,2,0.9,0.8,0.2,0.2,12292,11311,2041,0.50,0.02,0.63,0.04
1943,1.11,0.6597,0.8345,2045,0.7537,0.6110,16,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,16958,15208,2105,0.46,0.04,0.61,0.03
2180,1.27,0.6470,0.8200,2305,0.7403,0.5933,20,2,-1.00,2,8,2,1,2,0.9,0.8,0.2,0.2,21361,9538,2400,0.49,0.03,0.75,0.03
2347,1.37,0.6371,0.8080,2509,0.7309,0.5819,20,2,-1.00,2,12,2,1,2,0.9,0.8,0.2,0.2,21361,14239,2621,0.49,0.03,0.85,0.04
2480,1.42,0.6292,0.7984,2678,0.7228,0.5723,20,2,-1.00,2,16,2,1,2,0.9,0.8,0.2,0.2,21361,18860,2800,0.49,0.05,0.88,0.03

