7997,0.270458,0.483983,1231.12,1171.12,8000,10,1,320.00+11.17=331.17,287.49+12.71=300.20,3
7997,0.268297,0.481923,1558.82,1467.04,8000,10,2,316.48+11.23=327.71,283.34+12.57=295.91,3
7997,0.267771,0.481393,1885.45,1761.81,8000,10,3,315.30+11.32=326.62,282.10+12.67=294.77,3
7997,0.267600,0.481222,2212.49,2056.40,8000,10,4,315.77+11.27=327.04,282.00+12.59=294.59,3
7997,0.267529,0.481158,2539.45,2352.32,8000,10,5,315.69+11.27=326.96,283.34+12.58=295.92,3
7997,0.267520,0.481150,2866.45,2646.79,8000,10,6,315.65+11.35=327.00,281.74+12.73=294.47,3
7997,0.267519,0.481150,3193.36,2941.66,8000,10,7,315.54+11.38=326.92,282.14+12.73=294.87,3
7997,0.267519,0.481150,3520.24,3236.56,8000,10,8,315.57+11.31=326.88,282.24+12.66=294.90,3
7997,0.267519,0.481150,3847.13,3533.26,8000,10,9,315.61+11.28=326.89,284.06+12.64=296.70,3
7997,0.267519,0.481150,4173.95,3829.32,8000,10,10,315.58+11.24=326.82,283.48+12.58=296.06,3
