3746,24.84,0.1238,0.3427,3747,0.1287,0.0243,8,4,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,24108,23334,4407,1.07,4.65,19.12,1.24
3774,24.75,0.1237,0.3425,3774,0.1285,0.0242,8,4,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,19977,23961,4433,1.08,4.54,19.13,1.26
3783,23.24,0.1203,0.3646,3783,0.1283,0.0248,8,6,-1.00,40,10,6,1,30,0.9,0.8,0.5,0.3,30546,21842,4446,1.07,2.80,19.37,1.25
3836,23.89,0.1257,0.3456,3842,0.1287,0.0241,8,4,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,19977,17283,4459,1.04,3.31,19.54,1.23
3895,25.87,0.1123,0.3444,3895,0.1238,0.0237,8,6,-1.00,40,12,4,1,50,0.9,0.8,0.5,0.3,30546,25258,4839,1.08,3.63,21.16,1.36
3914,26.14,0.1119,0.3434,3914,0.1238,0.0237,8,6,-1.00,30,12,4,1,50,0.9,0.8,0.5,0.3,39564,25103,4844,1.09,3.93,21.12,1.24
3918,25.89,0.1120,0.3455,3918,0.1238,0.0237,8,6,-1.00,50,12,4,1,50,0.9,0.8,0.5,0.3,24984,25809,4858,1.08,3.54,21.27,1.39
3958,25.40,0.1183,0.3542,3958,0.1267,0.0243,8,6,-1.00,40,12,6,1,30,0.9,0.8,0.5,0.3,30546,26233,4727,1.08,3.38,20.94,1.27
4028,25.72,0.1246,0.3408,4029,0.1274,0.0238,8,4,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,19977,21648,4705,1.06,3.91,20.75,1.27
4090,25.68,0.1136,0.3438,4090,0.1244,0.0237,8,6,-1.00,50,8,4,1,30,0.9,0.8,0.5,0.3,24984,19073,4989,1.10,2.47,22.11,1.27
4172,25.23,0.1236,0.3419,4174,0.1288,0.0241,8,4,-1.00,30,8,6,1,30,0.9,0.8,0.5,0.3,30559,20449,4740,1.06,3.06,21.11,1.25
4228,27.66,0.1242,0.3355,4228,0.1260,0.0233,8,4,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,19977,25910,4987,1.06,4.50,22.10,1.25
4289,27.81,0.1126,0.3396,4289,0.1228,0.0232,8,6,-1.00,50,10,4,1,30,0.9,0.8,0.5,0.3,24984,23825,5260,1.10,2.95,23.76,1.26
4352,26.96,0.1227,0.3374,4354,0.1277,0.0237,8,4,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,30559,25557,4965,1.06,3.66,22.24,1.27
