alpha,MSE,MAE,Time
320,0.216890,0.456720,1179905
321,0.215354,0.454395,2008275
322,0.269667,0.514255,1735400
323,0.210509,0.448957,427008
324,0.362318,0.593643,531857
325,0.269855,0.514743,1194530
326,0.204183,0.442003,290551
327,0.359934,0.597827,331237
328,0.240291,0.483308,863666
329,0.351512,0.589165,778279
330,0.233186,0.475527,2232940
331,0.232890,0.474606,2176845
332,0.284893,0.529239,1490620
333,0.262751,0.505470,2005146
334,0.328921,0.569096,1960338
335,0.247323,0.490944,1188657
336,0.290511,0.533647,802635
337,0.206588,0.444027,944858
338,0.199898,0.436596,1578643
339,0.203272,0.440561,1458961
340,0.401246,0.631059,620372
341,0.357035,0.594388,362366
342,0.308650,0.552780,173827
343,0.279052,0.522308,258418
344,0.213130,0.451286,1550791
345,0.257892,0.501001,871228
346,0.218071,0.458001,690730
347,0.267898,0.513250,794042
348,0.317931,0.559936,218403
349,0.315546,0.557925,1023931
350,0.202670,0.439544,2239168
351,0.206683,0.443816,1398309
352,0.268281,0.513096,636079
353,0.203167,0.438740,1578441
354,0.254181,0.496231,1825317
355,0.241117,0.484920,1167937
356,0.274162,0.518502,376844
357,0.240632,0.482807,2115868
358,0.299319,0.543125,1499174
359,0.307316,0.548799,1240510
360,0.278456,0.523980,498019
361,0.271606,0.514944,1335986
362,0.196997,0.432207,1021228
363,0.268625,0.511952,1988640
364,0.258112,0.500164,945005
365,0.206951,0.444737,585438
366,0.244448,0.485962,781169
367,0.318161,0.560274,1747640
368,0.232921,0.475716,1530297
369,0.359953,0.596851,2359813
370,0.285341,0.531041,810473
371,0.225809,0.466513,2150669
372,0.256025,0.500588,326052
373,0.221017,0.461390,984300
374,0.207472,0.445585,12959
375,0.292134,0.536942,1876843
376,0.260936,0.505623,1855528
377,0.197373,0.433682,703690
378,0.357924,0.596139,274758
379,0.215739,0.456283,2073932
380,0.347115,0.584960,1727622
381,0.276215,0.519174,117799
382,0.460242,0.677145,1076113
383,0.238209,0.481070,2363701
384,0.200360,0.436752,1696240
385,0.234886,0.476792,505302
386,0.321094,0.559393,1135510
387,0.293871,0.536269,2073084
388,0.234104,0.475591,225043
389,0.287769,0.532471,238556
390,0.313569,0.556852,917467
391,0.234489,0.476559,723063
392,0.309617,0.551908,1574543
393,0.208656,0.445005,1938695
394,0.339778,0.574374,315575
395,0.276223,0.520926,123420
396,0.473506,0.686662,128006
397,0.464951,0.680758,1096745
398,0.199494,0.434589,1871060
399,0.327448,0.567300,1658303
400,0.264051,0.506326,1060430
401,0.374709,0.609673,285405
402,0.283666,0.526635,1412845
403,0.231464,0.472630,1386483
404,0.229647,0.471648,1269706
405,0.203932,0.440458,1425804
406,0.199666,0.436721,867199
407,0.209564,0.447956,729106
408,0.293605,0.538088,2129494
409,0.218526,0.459802,1141957
410,0.311113,0.553947,406911
411,0.246183,0.487153,1460989
412,0.239077,0.481758,1259757
413,0.208695,0.445071,1483024
414,0.205730,0.444606,1428562
415,0.251512,0.494839,559870
416,0.319964,0.562714,1988326
417,0.237030,0.477599,167945
418,0.201589,0.437784,236827
419,0.203124,0.438622,2213370
420,0.209545,0.447809,406501
421,0.238180,0.481562,1154294
422,0.278888,0.524538,540305
423,0.225809,0.466513,1981045
424,0.518035,0.717938,696862
425,0.287430,0.531051,855880
426,0.320804,0.561509,2104465
427,0.207886,0.445712,824869
428,0.278041,0.522054,1952625
429,0.270659,0.515687,1579398
430,0.227171,0.468275,87045
431,0.296762,0.539869,616928
432,0.284384,0.527728,1864804
433,0.293433,0.538579,1499890
434,0.204988,0.442328,2003411
435,0.241407,0.484054,738382
436,0.281169,0.524542,529566
437,0.286307,0.529929,474482
438,0.210942,0.450257,1467489
439,0.227178,0.469446,262933
440,0.217892,0.457320,1616440
441,0.274524,0.520005,1874400
442,0.259957,0.503400,1723922
443,0.214485,0.453983,480069
444,0.204250,0.441172,961296
445,0.325845,0.566824,756357
446,0.234718,0.476104,1039940
447,0.227431,0.468886,553495
448,0.257379,0.501695,924302
449,0.321518,0.564144,1276767
450,0.598131,0.772318,370737
451,0.241575,0.482752,1330804
452,0.316338,0.558560,34933
453,0.219040,0.460108,911043
454,0.298350,0.542734,915721
455,0.260136,0.505429,731796
456,0.263828,0.506502,1766923
457,0.270232,0.515719,624059
458,0.257061,0.500961,1556666
459,0.259910,0.504784,1323420
460,0.210331,0.449159,2203457
461,0.389341,0.621900,1643711
462,0.204806,0.441908,1940349
463,0.327448,0.567300,1672133
464,0.221971,0.462677,747473
465,0.243191,0.487333,1547632
466,0.263499,0.507803,14388
467,0.272950,0.518488,1277039
468,0.297422,0.539871,2022115
469,0.270981,0.515741,1481877
470,0.273427,0.516186,1539973
471,0.300669,0.545356,1242428
472,0.314135,0.557405,960150
473,0.255274,0.498866,867768
474,0.272701,0.516651,1722497
475,0.319842,0.561684,1921447
476,0.194911,0.429662,1624125
477,0.239323,0.480963,366309
478,0.268809,0.513964,78815
479,0.266334,0.509107,152299
480,0.284405,0.528392,1643077
481,0.362318,0.593643,449552
482,0.212623,0.450604,1483103
483,0.261705,0.505432,1678011
484,0.303199,0.544684,1360595
485,0.256754,0.502370,2696
486,0.237750,0.480311,13679
487,0.204883,0.442421,731391
488,0.262499,0.505180,626755
489,0.241711,0.482779,1570345
490,0.338740,0.579081,2054812
491,0.281621,0.525947,434085
492,0.223968,0.464952,817929
493,0.217117,0.457691,1599033
494,0.317623,0.560474,2106219
495,0.280189,0.524203,1565402
496,0.227531,0.468708,750538
497,0.312914,0.556554,2120607
498,0.236691,0.479571,446314
499,0.316300,0.558425,376525
500,0.331102,0.572506,1206356
501,0.282243,0.526766,1986287
502,0.307149,0.550275,1618953
503,0.382315,0.616012,2166507
504,0.271588,0.514943,457927
505,0.310885,0.552576,945323
506,0.211161,0.448695,1691826
507,0.256792,0.502420,2082053
508,0.215019,0.453923,1311633
509,0.208303,0.446489,1770641
510,0.247669,0.489054,2234352
511,0.209066,0.448167,558582
512,0.240738,0.483079,2220194
513,0.263997,0.506840,1321327
514,0.221982,0.463152,2236593
515,0.259402,0.501593,1184662
516,0.211554,0.449612,1324024
517,0.352512,0.591053,2250273
518,0.645789,0.802593,1916053
519,0.319486,0.562458,1950780
520,0.275641,0.518692,1424491
521,0.231358,0.472873,1574737
522,0.270859,0.514341,2384866
523,0.251841,0.493987,2242420
524,0.325845,0.566824,777642
525,0.275241,0.519989,2094957
526,0.243524,0.487225,1411694
527,0.247519,0.492210,1528180
528,0.201852,0.438649,1819436
529,0.248998,0.491013,1858009
530,0.214006,0.453183,1904706
531,0.324862,0.564988,629665
532,0.219669,0.460109,1448168
533,0.196561,0.432452,1127532
534,0.230841,0.472437,400044
535,0.300755,0.544894,1906096
536,0.283861,0.526591,2072855
537,0.238502,0.481000,2091870
538,0.225036,0.466119,1592021
539,0.219602,0.459729,988361
540,0.263344,0.505540,1466384
541,0.200213,0.436693,1430246
542,0.196187,0.431973,1546943
543,0.279665,0.524873,1290450
544,0.264993,0.509092,355446
545,0.290168,0.534277,1387409
546,0.230353,0.474373,78984
547,0.327448,0.567300,1679470
548,0.198578,0.435153,1241555
549,0.203124,0.438622,1995037
550,0.225267,0.466366,1234123
551,0.224339,0.465054,269918
552,0.208162,0.445895,1173647
553,0.318194,0.561302,1222861
554,0.248059,0.488693,116211
555,0.211553,0.449594,1951290
556,0.288306,0.530222,921690
557,0.248017,0.489296,1527906
558,0.208642,0.447713,1083343
559,0.206642,0.444318,344999
560,0.260362,0.504105,989787
561,0.415501,0.643328,591921
562,0.208618,0.446398,974664
563,0.199764,0.435750,41828
564,0.233421,0.475590,1719453
565,0.325209,0.565447,1374709
566,0.279970,0.523143,1947925
567,0.208153,0.446276,1396181
568,0.253473,0.495397,1070452
569,0.208744,0.448620,1143819
570,0.273462,0.515618,2384542
571,0.285066,0.530438,140708
572,0.240810,0.484108,177937
573,0.210717,0.449629,1535358
574,0.261645,0.504231,1431158
575,0.233924,0.475406,533383
576,0.208406,0.445852,526639
577,0.234808,0.477352,1510143
578,0.244598,0.485822,2212854
579,0.212142,0.452451,1768195
580,0.286365,0.529035,1109053
581,0.755187,0.866538,1050850
582,0.249931,0.493301,2038113
583,0.569636,0.753330,2282700
584,0.241497,0.482457,2273711
585,0.263246,0.505546,2154325
586,0.294172,0.536004,1837862
587,0.220069,0.461292,799274
588,0.257640,0.500950,1286103
589,0.330453,0.571506,525078
590,0.848420,0.919463,1144273
591,0.246536,0.488626,2275891
592,0.242232,0.485395,1116999
593,0.327448,0.567300,2118938
594,0.264720,0.509687,2317719
595,0.264352,0.507903,440325
596,0.329585,0.569543,1097520
597,0.248576,0.489947,1869516
598,0.248744,0.492887,1836506
599,0.256292,0.498205,2167972
600,0.260338,0.504636,617207
601,0.248067,0.490060,1824920
602,0.265773,0.509027,2308680
603,0.655925,0.808943,795144
604,0.210270,0.448538,964151
605,0.238375,0.479000,1343711
606,0.225829,0.467604,1328528
607,0.339778,0.574374,1490790
608,0.320498,0.562299,457726
609,0.231754,0.474129,1145255
610,0.276223,0.520926,862857
611,0.244826,0.486277,1566779
612,0.247892,0.491049,2196105
613,0.222619,0.463986,504843
614,0.212400,0.451286,1453352
615,0.214401,0.452611,2073689
616,0.292691,0.537097,263041
617,0.263578,0.508675,895087
618,0.223248,0.464789,476836
619,0.230919,0.473143,1549145
620,0.271514,0.515997,1420165
621,0.281309,0.526786,1621109
622,0.279135,0.524162,1428908
623,0.287441,0.530684,141037
624,0.276007,0.520443,1343920
625,0.282531,0.528019,1350499
626,0.206160,0.442997,581362
627,0.268613,0.514552,45312
628,0.205592,0.442865,823887
629,0.253755,0.496118,21741
630,0.299127,0.543803,2213284
631,0.284689,0.528821,1441095
632,0.240115,0.483927,1846662
633,0.253089,0.495113,2125837
634,0.225895,0.466697,2236240
635,0.247691,0.489254,414685
636,0.190908,0.425136,1073421
637,0.309576,0.552317,1168641
638,0.252414,0.494845,1905475
639,0.295254,0.537665,1531147
640,0.360779,0.597568,2313896
641,0.329153,0.570834,372205
642,0.302095,0.545104,701799
643,0.272886,0.516240,2113874
644,0.305779,0.549065,877049
645,0.222117,0.463016,2155152
646,0.285891,0.530667,1791435
647,0.346314,0.585083,1140091
648,0.336727,0.576418,654112
649,0.203457,0.440534,2268271
650,0.284304,0.528973,293108
651,0.229122,0.471365,2074277
652,0.237081,0.478732,1493253
653,0.203167,0.438740,1722016
654,0.253504,0.496427,2215315
655,0.236159,0.479182,441046
656,0.304240,0.546450,676388
657,0.347531,0.585590,400549
658,0.255317,0.497305,486358
659,0.202971,0.439786,1500275
660,0.268949,0.514377,422290
661,0.340466,0.580008,303515
662,0.302379,0.544819,545243
663,0.321566,0.563642,2268952
664,0.299226,0.543427,33225
665,0.238924,0.479612,385355
666,0.493978,0.701754,287509
667,0.325070,0.563105,1106646
668,0.278504,0.522850,1553997
669,0.316308,0.558460,2192985
670,0.237409,0.477275,241666
671,0.235926,0.479865,1471765
672,0.339778,0.574374,169063
673,0.269658,0.515648,943466
674,0.260563,0.502670,1189512
675,0.319511,0.559925,1046113
676,0.199125,0.435614,702490
677,0.298117,0.542513,584819
678,0.219449,0.460579,2186204
679,0.214206,0.454210,1356602
680,0.192360,0.426942,456963
681,0.301449,0.544111,83184
682,0.259381,0.501534,1034752
683,0.304886,0.546502,1950217
684,0.251480,0.495328,1805201
685,0.289894,0.534279,853939
686,0.314880,0.558179,2391263
687,0.233631,0.474765,85461
688,0.250070,0.493133,1254488
689,0.221241,0.461588,481494
690,0.362318,0.593643,1585737
691,0.336954,0.578061,1676779
692,0.300100,0.544769,785010
693,0.318084,0.559013,2130980
694,0.275417,0.519898,1549604
695,0.246062,0.490827,818235
696,0.205592,0.442672,120208
697,0.240956,0.483637,1837114
698,0.240144,0.483188,1924881
699,0.294023,0.538381,1674205
700,0.282702,0.527023,1633971
701,0.221344,0.462356,2166548
702,0.243307,0.485218,749843
703,0.306677,0.550221,1803035
704,0.199502,0.436116,713886
705,0.259462,0.502631,1939355
706,0.329136,0.570816,453020
707,0.268084,0.512594,1416376
708,0.270494,0.513280,128047
709,0.362318,0.593643,243097
710,0.249588,0.491483,376851
711,0.208209,0.446236,585011
712,0.209523,0.447130,326281
713,0.220657,0.460373,1411603
714,0.206939,0.443952,139100
715,0.265365,0.510846,2131483
716,0.240738,0.483079,2265542
717,0.211628,0.450334,134236
718,0.240738,0.483079,2216944
719,0.199836,0.436832,1123903
720,0.348727,0.587278,615730
721,0.224407,0.466215,1406553
722,0.278082,0.523444,404555
723,0.257636,0.500919,1400740
724,0.226690,0.468665,1141406
725,0.278411,0.520459,1954159
726,0.243165,0.484505,2218976
727,0.258764,0.500733,1261615
728,0.214506,0.454710,1395145
729,0.244235,0.487224,1747730
730,0.362318,0.593643,539693
731,0.344940,0.580527,632989
732,0.318496,0.560394,1518150
733,0.255129,0.497854,1289536
734,0.302495,0.547206,39896
735,0.320033,0.561779,2232036
736,0.208663,0.445020,832764
737,0.339778,0.574374,492917
738,0.259020,0.502274,1252285
739,0.328136,0.569511,960812
740,0.197811,0.433014,736014
741,0.327448,0.567300,1629136
742,0.274808,0.519105,1545823
743,0.342538,0.582293,1062296
744,0.266174,0.511994,644612
745,0.238794,0.480822,1684924
746,0.211579,0.450944,797651
747,0.227443,0.468692,514026
748,0.302075,0.546984,1819160
749,0.277277,0.522833,618468
750,0.238157,0.478888,1637930
751,0.252560,0.494604,38763
752,0.244897,0.485031,2025022
753,0.281435,0.527005,2042486
754,0.303199,0.544684,1439504
755,0.389397,0.622294,770301
756,0.302608,0.545575,1600518
757,0.226651,0.468698,1262352
758,0.291711,0.533914,2031916
759,0.213024,0.451754,599535
760,0.206091,0.443242,613954
761,0.237201,0.479623,175482
762,0.215051,0.453653,1232525
