alpha,MSE,MAE,Time
56,0.783986,0.883137,33322
57,0.839885,0.914980,143772
58,0.723548,0.841240,4258257
59,0.747047,0.856712,7912609
60,0.877758,0.935646,4055553
61,0.855419,0.924047,1344700
62,0.826636,0.907811,5160454
63,0.827579,0.908829,2528849
64,0.847354,0.919596,918644
65,0.852846,0.922643,3107901
66,0.728488,0.846828,8423119
67,0.822069,0.905254,2661939
68,0.751538,0.864615,4034470
69,0.845300,0.917348,6690603
70,0.795918,0.890330,6598262
71,0.855771,0.923886,4756414
72,0.828446,0.908670,9976548
73,0.753275,0.861546,5583038
74,0.779375,0.879396,6659533
75,0.731631,0.847272,5784700
76,0.759368,0.863726,5529389
77,0.760523,0.864864,7346822
78,0.825929,0.906771,8466625
79,0.717929,0.839143,2879701
80,0.888021,0.941261,1971609
81,0.791937,0.885679,4555193
82,0.762639,0.866510,7036687
83,0.763956,0.870256,8774979
84,0.747961,0.860049,535510
85,0.740118,0.858531,1355862
86,0.860048,0.926020,4496521
87,0.796328,0.890395,568833
88,0.798833,0.890523,1499635
89,0.823653,0.906054,8754779
90,0.717480,0.839036,8481442
91,0.850375,0.921188,5555189
92,0.777245,0.879820,99479
93,0.878859,0.936399,3641897
94,0.853908,0.921293,8084039
95,0.787977,0.885547,1018124
96,0.778648,0.881080,6749799
97,0.849398,0.920502,6507159
98,0.780935,0.882308,3680064
99,0.806995,0.896756,784269
100,0.796091,0.890553,3197762
101,0.819571,0.903959,278327
102,0.716109,0.837393,5540684
103,0.799366,0.892143,3174310
104,0.751683,0.865038,5861366
105,0.733440,0.849613,2200217
106,0.777189,0.879813,8959011
107,0.772707,0.877187,1390755
108,0.714748,0.836556,9547039
109,0.773822,0.873183,7425636
110,0.831697,0.909100,4270457
111,0.727317,0.845003,1518648
112,0.795804,0.890223,1980830
113,0.826096,0.907899,1307145
114,0.778294,0.878775,293627
115,0.741821,0.853510,2516341
116,0.830170,0.910001,2663008
117,0.713112,0.835734,4790149
118,0.718623,0.839423,3085174
119,0.760352,0.866233,4162643
120,0.872361,0.932613,3544928
121,0.827923,0.908787,1566617
122,0.777550,0.880232,9717833
123,0.816728,0.902459,3644408
124,0.759875,0.867785,5208515
125,0.785153,0.883785,7801872
126,0.714347,0.837709,4662533
127,0.774642,0.878282,1958314
128,0.806206,0.896107,4309031
129,0.828197,0.908845,8342597
130,0.843315,0.917350,2742584
131,0.776295,0.879533,7506793
132,0.849619,0.920910,8620924
133,0.807987,0.895635,8283268
134,0.768604,0.874712,681104
135,0.755361,0.862389,4482291
136,0.810282,0.898394,483486
137,0.863218,0.928208,9640115
138,0.816826,0.902380,5873047
139,0.797553,0.891506,30525
140,0.840864,0.915045,7065752
141,0.734138,0.850231,143504
142,0.749209,0.857400,1549174
143,0.755660,0.862584,9046583
144,0.743343,0.855105,1450649
145,0.751715,0.861448,1842802
146,0.832599,0.909348,1562925
147,0.828903,0.909044,4113657
148,0.749228,0.861579,6632951
149,0.802346,0.890124,4648100
150,0.816668,0.902523,8276301
151,0.826117,0.907414,177880
152,0.809064,0.898079,6214717
153,0.753001,0.861684,7994135
154,0.816512,0.902443,3822288
155,0.734064,0.848471,1423233
156,0.826231,0.907489,5796007
157,0.795814,0.890330,8484822
158,0.814371,0.901286,3381547
159,0.768360,0.872829,105039
160,0.797068,0.889408,6827419
161,0.845681,0.918128,6124132
162,0.868056,0.930658,7611833
163,0.800653,0.893839,5448344
164,0.780814,0.881981,4407401
165,0.816308,0.901971,8292937
166,0.752397,0.863196,9930635
167,0.826620,0.907725,4890887
168,0.796614,0.891054,7933053
169,0.777002,0.877864,5803682
170,0.812003,0.899679,4921413
171,0.757469,0.866410,4998806
172,0.814690,0.901357,5947187
173,0.810239,0.898917,6470587
174,0.851531,0.921691,4045389
175,0.729589,0.846706,7397836
176,0.778092,0.880200,8313389
177,0.727339,0.844646,5608314
178,0.884658,0.939465,1511494
179,0.780455,0.879991,4946341
180,0.798623,0.892129,256414
181,0.797200,0.891352,9787796
182,0.848750,0.920340,5124221
183,0.786428,0.885266,6471132
184,0.793749,0.889033,7781931
185,0.839601,0.913230,8946510
186,0.851742,0.921341,7894365
187,0.781255,0.882256,3577939
188,0.777051,0.874739,7431332
189,0.745163,0.856673,1275913
190,0.777871,0.879534,3682978
191,0.792508,0.888218,4258752
192,0.818902,0.903296,7400045
193,0.780401,0.881903,1294812
194,0.837266,0.913745,9707096
195,0.784347,0.884079,1807447
196,0.805200,0.895786,9587750
197,0.868126,0.930818,9637732
198,0.802867,0.890160,6698334
199,0.835728,0.912449,7520803
200,0.825070,0.906862,5441415
201,0.870336,0.932133,1619747
202,0.774651,0.876074,2519609
203,0.816092,0.901851,1388602
204,0.787132,0.883470,8090335
205,0.772469,0.872856,6564999
206,0.728112,0.845044,8786439
207,0.726832,0.843529,6403725
208,0.831178,0.910508,2173314
209,0.792581,0.888794,297933
210,0.793839,0.888744,1350066
211,0.814849,0.901308,2429728
212,0.858040,0.923156,85730
213,0.865532,0.929125,6474288
214,0.791869,0.886655,8900861
215,0.755962,0.862894,7867662
216,0.771781,0.872237,5420798
217,0.807896,0.897550,6795227
218,0.826643,0.907750,1445601
219,0.779440,0.880812,2852131
220,0.778638,0.881141,8071140
221,0.780112,0.881432,5128580
222,0.748435,0.859332,7110883
223,0.717911,0.838814,5471186
224,0.802569,0.894225,6423392
225,0.818873,0.903093,6817980
226,0.849525,0.916914,7278633
227,0.797413,0.891452,6011142
228,0.874384,0.933648,6455713
229,0.852649,0.922537,3976967
230,0.850020,0.920508,3531946
231,0.848679,0.920199,1897128
232,0.748029,0.857611,5596715
233,0.849876,0.920657,6051556
234,0.799711,0.892680,3285730
235,0.807380,0.896763,3687050
236,0.810568,0.898732,2616555
237,0.751057,0.860063,2072170
238,0.725997,0.844812,90776
239,0.806002,0.896411,4789869
240,0.781206,0.882532,2370104
241,0.839136,0.914838,1440842
242,0.737599,0.851065,7219598
243,0.736808,0.856094,2455834
244,0.818173,0.903099,7915130
245,0.818297,0.903500,6120459
246,0.797270,0.890740,323496
247,0.839741,0.915189,3335929
248,0.775679,0.879182,2915686
249,0.806148,0.896303,1769098
250,0.839761,0.915133,6188060
251,0.806190,0.896127,986827
252,0.789385,0.886112,6897678
253,0.889125,0.941942,3298944
254,0.822640,0.905974,6458013
255,0.751280,0.861093,3321071
256,0.777518,0.879932,116925
257,0.840340,0.915727,3736646
258,0.801833,0.894220,9332214
259,0.738756,0.851590,6572639
260,0.808285,0.893582,7713614
261,0.832275,0.911312,2864160
262,0.828801,0.907064,8469768
263,0.723451,0.840966,3310330
264,0.845136,0.918275,8915716
265,0.807407,0.894884,1755499
266,0.729022,0.844922,6997381
267,0.783654,0.881706,1532272
268,0.788462,0.886046,3827669
269,0.785161,0.882261,7088157
270,0.795691,0.890336,6322141
271,0.771690,0.871488,6197773
272,0.717990,0.838803,8528999
273,0.778703,0.880674,3541739
274,0.768987,0.874793,8653607
275,0.828848,0.909292,6444130
276,0.751308,0.863153,9662199
277,0.769587,0.875094,8977104
278,0.772822,0.876717,9780059
279,0.809340,0.898346,2577885
280,0.809672,0.898448,746202
281,0.729020,0.846209,5968120
282,0.852959,0.922241,3564713
283,0.826337,0.905919,7643881
284,0.833808,0.912132,9267065
285,0.815109,0.901733,22726
286,0.819549,0.904086,964953
287,0.819717,0.904249,9383991
288,0.848708,0.919345,3759373
289,0.750871,0.858717,297167
290,0.826590,0.907712,5956630
291,0.751715,0.860286,1472988
292,0.720359,0.840277,3161328
293,0.736896,0.850776,4426398
294,0.802059,0.892152,4783318
295,0.764645,0.872211,2077044
296,0.835917,0.910920,6181897
297,0.744915,0.856384,1780699
298,0.795474,0.888081,3609316
299,0.818265,0.902265,9567
300,0.784680,0.882038,8868856
301,0.800754,0.893527,9931458
302,0.754357,0.861304,6207340
303,0.744469,0.856292,7397856
304,0.795405,0.889131,3473198
305,0.710868,0.835285,4860948
306,0.822408,0.905397,3841986
307,0.789539,0.886809,3135397
308,0.886230,0.940399,3838052
309,0.864936,0.929162,3622046
310,0.796732,0.890924,5713283
311,0.834002,0.909805,4584255
312,0.829773,0.909441,9590166
313,0.846242,0.918305,9277996
314,0.820758,0.904386,2228136
315,0.749379,0.859057,8857232
316,0.720952,0.840134,9300723
317,0.837929,0.914019,3193090
318,0.762644,0.866810,8241223
319,0.738752,0.852080,3060096
320,0.798977,0.891936,3490257
321,0.809049,0.898281,4197854
322,0.702856,0.830356,4533085
323,0.819133,0.903546,6651585
324,0.860135,0.926615,8624253
325,0.733849,0.848795,9316403
326,0.756835,0.864260,8728630
327,0.802805,0.892402,4806151
328,0.872625,0.933188,1097102
329,0.756508,0.866108,2337947
330,0.778354,0.878617,4815718
331,0.794545,0.889842,9965959
332,0.852180,0.921929,2269405
333,0.824377,0.906687,1023059
334,0.786463,0.883745,7363815
