alpha,MSE,MAE,Time
194,0.786557,0.885287,94109518
195,0.842726,0.916292,5300352
196,0.889687,0.941921,111900550
197,0.865258,0.928921,124685068
198,0.817894,0.901901,138472517
199,0.829378,0.908625,130675541
200,0.842830,0.916356,124355712
201,0.817894,0.901901,146561645
202,0.789384,0.885504,111303242
203,0.889702,0.942102,135178929
204,0.830814,0.909425,147184384
205,0.889621,0.941588,99791375
206,0.842313,0.916040,74409319
207,0.815282,0.901608,24536025
208,0.916593,0.956018,124202227
209,0.799083,0.892002,133021494
210,0.903189,0.948620,11521415
211,0.798220,0.890839,97221571
212,0.908742,0.951765,37117099
213,0.860028,0.925701,94194778
214,0.921750,0.958758,34287852
215,0.894957,0.944408,104840143
216,0.818910,0.902634,47415714
217,0.834721,0.911982,49197902
218,0.842931,0.916414,34630671
219,0.799189,0.892074,11097381
220,0.889687,0.941921,94732355
221,0.812479,0.899797,33467745
222,0.894957,0.944408,97434821
223,0.835128,0.912221,76418591
224,0.863822,0.928055,145369258
225,0.826594,0.907300,41905235
226,0.845223,0.917251,81718943
227,0.868379,0.930539,107630705
228,0.842931,0.916414,16951200
229,0.808649,0.897013,70552357
230,0.793610,0.888511,88667142
231,0.842931,0.916414,141306913
232,0.829178,0.908451,67474899
233,0.908444,0.951597,50331281
234,0.801364,0.893421,126846739
235,0.825936,0.906552,65020180
236,0.824080,0.905215,483552
237,0.842100,0.915895,51616954
238,0.860028,0.925701,89556205
239,0.848302,0.919280,124685779
240,0.815181,0.901550,34999345
241,0.787486,0.885857,101077620
242,0.812699,0.900005,72268247
243,0.834508,0.911838,72116444
244,0.814069,0.900905,45633295
245,0.807497,0.896702,106556099
246,0.815282,0.901608,27317484
247,0.837729,0.913567,93049009
248,0.859825,0.924738,6114897
249,0.815282,0.901608,61948155
250,0.870496,0.931759,104146390
251,0.890005,0.941793,100847253
252,0.837729,0.913567,95415901
253,0.813223,0.900352,51942108
254,0.916537,0.956028,27626740
255,0.787385,0.885799,91146055
256,0.857839,0.924420,93847344
257,0.809840,0.898445,109345684
258,0.810139,0.898468,49137656
259,0.786859,0.885385,110798544
260,0.835128,0.912221,30258938
261,0.815282,0.901608,137804799
262,0.837629,0.913509,102466354
263,0.807497,0.896702,97733837
264,0.834513,0.911812,38496976
265,0.809840,0.898445,79673990
266,0.825936,0.906552,13114913
267,0.801364,0.893421,38980529
268,0.834386,0.911723,131290944
269,0.809840,0.898445,102671119
270,0.815077,0.901486,14027204
271,0.813436,0.900421,16651185
272,0.912696,0.953862,54109635
273,0.869996,0.931473,86295452
274,0.918944,0.957214,88767630
275,0.801563,0.892906,99742930
276,0.813237,0.900388,43212447
277,0.787486,0.885857,116085115
278,0.871844,0.932201,43152836
279,0.817894,0.901901,49327345
280,0.842931,0.916414,28394166
281,0.834027,0.911593,147299227
282,0.842726,0.916292,535494
283,0.834404,0.911697,123810068
284,0.840841,0.915233,49602231
285,0.798869,0.891829,28162235
286,0.814983,0.901440,65317019
287,0.841611,0.915598,143449575
288,0.887352,0.940761,137507919
289,0.790120,0.886018,114454676
290,0.911389,0.953186,104609016
291,0.835128,0.912221,18127754
292,0.815394,0.901020,102620371
293,0.887154,0.940650,57436267
294,0.807191,0.896522,115861591
295,0.886325,0.939979,141117347
296,0.834211,0.911512,137110257
297,0.842931,0.916414,128976505
298,0.830319,0.909327,30458772
299,0.833675,0.911302,118762098
300,0.837729,0.913567,82008521
301,0.915566,0.955355,44485977
302,0.835128,0.912221,135413284
303,0.815282,0.901608,136118157
304,0.814170,0.900963,130781429
305,0.842931,0.916414,74541810
306,0.859928,0.925643,86221984
307,0.821318,0.904185,24354773
308,0.908742,0.951765,40987821
309,0.842726,0.916292,129374820
310,0.837531,0.914093,73682118
311,0.887154,0.940651,69381988
312,0.815282,0.901608,127034944
313,0.842342,0.916087,74217613
314,0.903139,0.948061,43552952
315,0.815282,0.901608,26998072
316,0.889226,0.941364,102379848
317,0.815293,0.900962,108869972
318,0.813027,0.900222,20808544
319,0.884250,0.938978,90248664
320,0.842931,0.916414,73685544
321,0.897408,0.946307,125417561
322,0.791308,0.887024,108376418
323,0.841047,0.915354,26666812
324,0.835128,0.912221,33214724
325,0.814980,0.901434,74598906
326,0.832738,0.910560,18145055
327,0.887352,0.940761,20685878
328,0.815071,0.901472,53936308
329,0.837632,0.914151,48603828
330,0.892280,0.942376,139447976
331,0.835128,0.912221,135944829
332,0.932952,0.964422,93089806
333,0.826939,0.907138,125222156
334,0.842100,0.915895,122423882
335,0.834284,0.911591,74232131
336,0.842450,0.916156,50124863
337,0.814970,0.901414,59006762
338,0.809840,0.898445,98586904
339,0.837729,0.913567,91112685
340,0.833596,0.911312,38742479
341,0.837632,0.914151,22629919
342,0.811049,0.898583,10855570
343,0.887352,0.940761,16138320
344,0.939970,0.968120,96847532
345,0.808649,0.897013,54408523
346,0.815282,0.901608,43136392
347,0.813103,0.900245,49588277
348,0.842528,0.916182,13639391
349,0.814658,0.901220,63944937
350,0.834727,0.911985,139836941
351,0.809840,0.898445,87324936
352,0.887352,0.940761,39723394
353,0.881833,0.937244,98574256
354,0.820694,0.903679,113991748
355,0.833069,0.910955,72938119
356,0.840050,0.914629,23534058
357,0.842931,0.916414,132136804
358,0.860028,0.925701,93623997
359,0.799189,0.892074,77470367
360,0.865258,0.928921,31101528
361,0.809840,0.898445,83432870
362,0.887352,0.940761,63776092
363,0.835023,0.912157,124191334
364,0.825936,0.906552,59015923
365,0.798057,0.891402,36560871
366,0.908444,0.951595,48784362
367,0.859008,0.925083,109140787
368,0.891765,0.943085,95567634
369,0.887352,0.940761,147371267
370,0.842931,0.916414,50614368
371,0.811043,0.898542,134310113
372,0.815282,0.901608,20362083
373,0.814285,0.901045,61469938
374,0.815077,0.901486,809330
375,0.924044,0.959981,117209615
376,0.809840,0.898445,115878462
377,0.865258,0.928921,43945723
378,0.835893,0.913111,17158788
379,0.922957,0.959332,129517854
380,0.785832,0.884832,107890660
381,0.909557,0.952674,7356626
382,0.865258,0.928921,67203686
383,0.886572,0.940335,147614054
384,0.844414,0.916976,105930882
385,0.834809,0.912004,31556331
386,0.834938,0.912121,70913070
387,0.887255,0.940708,129464941
388,0.813552,0.900589,14054031
389,0.842931,0.916414,14897963
390,0.826732,0.907008,57296204
391,0.829178,0.908451,45155560
392,0.807195,0.896527,98330834
393,0.837531,0.914093,121072296
394,0.827043,0.907202,19707790
395,0.889702,0.942102,7707653
396,0.801364,0.893421,7994064
397,0.831787,0.910259,68492153
398,0.825936,0.906552,116848440
399,0.864857,0.927336,103561698
400,0.798361,0.891367,66224317
401,0.835128,0.912221,17823705
402,0.813362,0.899814,88232708
403,0.790120,0.886018,86586400
404,0.815394,0.901020,79293644
405,0.807497,0.896702,89042039
406,0.834303,0.911716,54156911
407,0.826622,0.906930,45533002
408,0.817894,0.901901,132987762
409,0.796265,0.889652,71315700
410,0.798764,0.891785,25411752
411,0.815293,0.900962,91239318
412,0.782761,0.883012,78672327
413,0.815394,0.901020,92615439
414,0.815394,0.901020,89214269
415,0.865161,0.928868,34964105
416,0.815282,0.901608,124171770
417,0.813965,0.900799,10488235
418,0.887352,0.940761,14789943
419,0.830214,0.909253,138225801
420,0.842931,0.916414,25386199
421,0.837632,0.914151,72086147
422,0.796175,0.890004,33742258
423,0.815282,0.901608,123717033
424,0.835128,0.912221,43519340
425,0.825418,0.906237,53450048
426,0.815282,0.901608,131424687
427,0.814499,0.900875,51513404
428,0.815282,0.901608,121942202
429,0.887353,0.940322,98634024
430,0.842931,0.916414,5435999
431,0.906773,0.950669,38527415
432,0.842741,0.916314,116457729
433,0.870413,0.930517,93668708
434,0.886747,0.940412,125113815
435,0.835128,0.912221,46112270
436,0.835023,0.912157,33071643
437,0.837632,0.914151,29631623
438,0.864857,0.927336,91645272
439,0.835128,0.912221,16420301
440,0.837729,0.913567,100947324
441,0.860161,0.926009,117057025
442,0.837532,0.913457,107659619
443,0.837632,0.914151,29980547
444,0.916593,0.956018,60033360
445,0.813876,0.900487,47234784
446,0.837018,0.913782,64944653
447,0.815282,0.901608,34566027
448,0.813325,0.900399,57723020
449,0.887042,0.940128,79734596
450,0.835128,0.912221,23152725
451,0.860028,0.925701,83109219
452,0.842931,0.916414,2181639
453,0.835128,0.912221,56894983
454,0.811649,0.899081,57187149
455,0.912478,0.953561,45700980
456,0.787385,0.885799,110345032
457,0.908742,0.951765,38972732
458,0.787486,0.885857,97214385
459,0.807497,0.896702,82648130
460,0.814970,0.901414,137606757
461,0.837321,0.913321,102650384
462,0.814887,0.901386,121175546
463,0.869777,0.931327,104425382
464,0.832214,0.909831,46679989
465,0.880957,0.936764,96650257
466,0.865258,0.928921,898548
467,0.887153,0.940204,79751632
468,0.886432,0.940201,126281881
469,0.809840,0.898445,92543821
470,0.786870,0.885490,96171933
471,0.815282,0.901608,77590101
472,0.815282,0.901608,59961742
473,0.835128,0.912221,54192449
474,0.837729,0.913567,107570648
475,0.835027,0.912163,119995103
476,0.787486,0.885857,101427234
477,0.842931,0.916414,22876198
478,0.837632,0.914151,4922026
479,0.826836,0.907073,9511150
480,0.809840,0.898445,102610794
481,0.815282,0.901608,28074751
482,0.809840,0.898445,92620370
483,0.807497,0.896702,104792434
484,0.815394,0.901020,84969734
485,0.842931,0.916414,168415
486,0.815282,0.901608,854310
487,0.916213,0.955818,45675662
488,0.835027,0.912163,39141148
489,0.787385,0.885799,98068696
490,0.815282,0.901608,128323793
491,0.842733,0.916304,27108801
492,0.817894,0.901901,51079977
493,0.860028,0.925701,99860235
494,0.887352,0.940761,131534184
495,0.809840,0.898445,97759966
496,0.814548,0.901142,46871389
497,0.834628,0.911936,132432733
498,0.817466,0.901576,27872494
499,0.834639,0.911952,23514166
500,0.835128,0.912221,75337450
501,0.814872,0.901364,124044428
502,0.859130,0.925189,101104267
503,0.834294,0.911666,135299193
504,0.842528,0.916182,28597774
505,0.842338,0.916082,59035812
506,0.837411,0.913350,105655193
507,0.860372,0.925435,130025008
508,0.837729,0.913567,81912010
509,0.807497,0.896702,110577219
510,0.887154,0.940651,139536159
511,0.815282,0.901608,34883701
512,0.886432,0.940201,138651971
513,0.837121,0.913212,82517426
514,0.842931,0.916414,139676135
515,0.825686,0.906122,73982602
516,0.787167,0.885639,82685841
517,0.835027,0.912163,140530446
518,0.812871,0.900225,119658265
519,0.833433,0.911264,121826990
520,0.815394,0.901020,88960038
521,0.807393,0.896637,98342955
522,0.890447,0.941873,148935792
523,0.887352,0.940761,140040016
524,0.834294,0.911666,48564086
525,0.808649,0.897013,130830872
526,0.787486,0.885857,88160878
527,0.836110,0.912625,95435476
528,0.815394,0.901020,113624501
529,0.881740,0.937197,116033373
530,0.837632,0.914151,118949642
531,0.837222,0.913907,39322848
532,0.837729,0.913567,90438697
533,0.864453,0.928456,70414806
534,0.842931,0.916414,24982937
535,0.834284,0.911591,119036472
536,0.849386,0.919994,129450619
537,0.842636,0.916251,130638131
538,0.851817,0.921091,99422376
539,0.887352,0.940761,61723526
540,0.837729,0.913567,91576246
541,0.771302,0.876131,89319432
542,0.806698,0.896249,96607227
543,0.787486,0.885857,80589114
544,0.814963,0.901391,22197754
545,0.881736,0.937192,86644259
546,0.842726,0.916292,4932613
547,0.837729,0.913567,104883596
548,0.842931,0.916414,77535601
549,0.813633,0.900598,124590878
550,0.842506,0.916105,77071482
551,0.819124,0.902787,16856536
552,0.833864,0.911362,73294729
553,0.864550,0.928508,76368171
554,0.837632,0.914151,7257448
555,0.864947,0.928727,121858816
556,0.815787,0.900148,57559939
557,0.860028,0.925701,95418327
558,0.865258,0.928921,67655188
559,0.835027,0.912163,21545337
560,0.837632,0.914151,61812596
561,0.815282,0.901608,36965727
562,0.829178,0.908451,60868185
563,0.834306,0.911723,2612190
564,0.805860,0.895699,107380534
565,0.809840,0.898445,85851123
566,0.834513,0.911812,121648662
567,0.864332,0.926998,87192049
568,0.886266,0.940155,66850150
569,0.837005,0.913680,71431935
570,0.820808,0.903715,148915576
571,0.842931,0.916414,8787293
572,0.865258,0.928921,11112264
573,0.787486,0.885857,95883699
574,0.874179,0.932901,89376408
575,0.835128,0.912221,33310018
576,0.889601,0.942044,32888854
577,0.860028,0.925701,94309021
578,0.851734,0.921374,138193615
579,0.785107,0.884291,110424456
580,0.842438,0.916141,69260795
581,0.842536,0.916192,65625994
582,0.815282,0.901608,127280993
583,0.865258,0.928921,142555525
584,0.842827,0.916350,141994165
585,0.886952,0.940534,134538442
586,0.837729,0.913567,114775238
587,0.886852,0.940476,49915000
588,0.814894,0.900734,80317665
589,0.811151,0.898623,32791323
590,0.842834,0.916362,71460338
591,0.886852,0.940476,142130262
592,0.834809,0.912004,69757051
593,0.829381,0.908661,132328523
594,0.829178,0.908451,144742452
595,0.830426,0.909398,27498481
596,0.815282,0.901608,68540543
597,0.815282,0.901608,116752011
598,0.807497,0.896702,114690531
599,0.815282,0.901608,135390694
600,0.835128,0.912221,38544843
601,0.860028,0.925701,113967003
602,0.891931,0.942194,144177987
603,0.815282,0.901608,49657107
604,0.821318,0.904185,60211599
605,0.807396,0.896644,83915291
606,0.885383,0.939228,82967126
607,0.860028,0.925701,93100454
608,0.815282,0.901608,28585209
609,0.817894,0.901901,71521637
610,0.814756,0.901272,53885806
611,0.845645,0.917600,97846005
612,0.815282,0.901608,137147632
613,0.838699,0.913911,31527696
614,0.809840,0.898445,90762426
615,0.886236,0.940109,129502693
616,0.842100,0.915895,16427034
617,0.814879,0.901376,55898561
618,0.829178,0.908451,29778590
619,0.787064,0.885584,96744700
620,0.770098,0.875306,88689884
621,0.815394,0.901020,101238928
622,0.790120,0.886018,89235859
623,0.865158,0.928863,8807831
624,0.837729,0.913567,83928348
625,0.808638,0.897761,84339208
626,0.906725,0.950583,36306313
627,0.886781,0.940316,2829788
628,0.842619,0.916220,51452115
629,0.867633,0.929038,1357740
630,0.842931,0.916414,138220482
631,0.814793,0.900677,89996959
632,0.801462,0.892848,115324744
633,0.825725,0.906416,132759366
634,0.825936,0.906552,139654066
635,0.916593,0.956018,25897239
636,0.810353,0.898640,67035554
637,0.897400,0.946296,72982088
638,0.841299,0.915446,118997694
639,0.807497,0.896702,95620763
640,0.842838,0.916367,144503726
641,0.887049,0.940586,23244396
642,0.837531,0.914093,43827664
643,0.839351,0.913973,132012254
644,0.816041,0.900601,54772093
645,0.833864,0.911362,134590091
646,0.793610,0.888511,111875844
647,0.887162,0.940661,71199128
648,0.833632,0.911371,40849548
649,0.842931,0.916414,141654435
650,0.810466,0.898726,18304725
651,0.837632,0.914151,129539432
652,0.865693,0.928009,93254260
653,0.809840,0.898445,107540584
654,0.815282,0.901608,138347264
655,0.908650,0.951717,27543504
656,0.815282,0.901608,42240688
657,0.842310,0.916023,25014473
658,0.833890,0.911464,30373293
659,0.815394,0.901020,93692804
660,0.815282,0.901608,26372214
661,0.842931,0.916414,18954671
662,0.918137,0.957246,34050660
663,0.842517,0.916163,141696958
664,0.813638,0.900612,2074934
665,0.835128,0.912221,24065622
666,0.834386,0.911723,17955094
667,0.797422,0.890900,69110488
668,0.837729,0.913567,97047711
669,0.895287,0.944286,136952788
670,0.859825,0.924738,15092147
671,0.860028,0.925701,91912333
672,0.842931,0.916414,10558081
673,0.842931,0.916414,58919812
674,0.842633,0.916244,74285484
675,0.818489,0.902265,65330174
676,0.819124,0.902787,43870799
677,0.865258,0.928921,36522224
678,0.832392,0.910072,136529303
679,0.787281,0.885734,84720347
680,0.798057,0.891402,28537555
681,0.837632,0.914151,5194924
682,0.829178,0.908451,64620676
683,0.864677,0.928606,121791815
684,0.807497,0.896702,112735508
685,0.842931,0.916414,53328836
686,0.825533,0.906319,149335320
687,0.833485,0.911138,5337093
688,0.916496,0.955966,78343309
689,0.842830,0.916356,30069510
690,0.837729,0.913567,99029898
691,0.787070,0.885598,104715523
692,0.887352,0.940761,49024182
693,0.835128,0.912221,133080558
694,0.787486,0.885857,96773378
695,0.834815,0.912028,51099116
696,0.817894,0.901901,7507077
697,0.815394,0.901020,114728472
698,0.837632,0.914151,120209604
699,0.787076,0.885612,104554788
700,0.807497,0.896702,102042157
701,0.815181,0.901551,135301752
702,0.815282,0.901608,46828018
703,0.889177,0.941616,112600238
704,0.837222,0.913907,44582461
705,0.837632,0.914151,121113502
706,0.815282,0.901608,28291309
707,0.787486,0.885857,88453260
708,0.821318,0.904185,7996623
709,0.815282,0.901608,15181508
710,0.821214,0.904120,23534504
711,0.865258,0.928921,36534179
712,0.888688,0.941421,20376433
713,0.813152,0.899688,88155180
714,0.801364,0.893421,8686891
715,0.795904,0.889302,133111941
716,0.841495,0.915538,141484016
717,0.817894,0.901901,8383108
718,0.833010,0.910992,138449035
719,0.842931,0.916414,70188222
720,0.835128,0.912221,38452618
721,0.804246,0.894769,87839830
722,0.798975,0.891921,25264642
723,0.837729,0.913567,87476800
724,0.835027,0.912163,71281285
725,0.825686,0.906122,122038020
726,0.816705,0.900763,138575917
727,0.860028,0.925701,78788362
728,0.806980,0.896385,87127389
729,0.916690,0.955974,109146418
730,0.842931,0.916414,33704047
731,0.865258,0.928921,39530443
732,0.809840,0.898445,94809067
733,0.809635,0.898323,80532066
734,0.835128,0.912221,2491578
735,0.815282,0.901608,139391528
736,0.842722,0.916286,52006464
737,0.887183,0.940588,30782887
738,0.842931,0.916414,78205684
739,0.865258,0.928921,60003088
740,0.817894,0.901901,45964396
741,0.860028,0.925701,101740188
742,0.938204,0.967138,96537268
743,0.842132,0.915961,66340829
744,0.815282,0.901608,40256264
