alpha,MSE,MAE,Time
47,0.738368,0.853954,33143172
48,0.750567,0.862313,30030708
49,0.798858,0.892217,5262438
50,0.786300,0.885168,767660
51,0.776213,0.874427,25312605
52,0.788728,0.885138,32482018
53,0.837497,0.911236,5606177
54,0.718131,0.844196,30335349
55,0.771538,0.874408,26281920
56,0.814340,0.900509,26988734
57,0.831878,0.910627,4418264
58,0.785787,0.884360,30085181
59,0.758068,0.864295,28950821
60,0.782381,0.882987,26722156
61,0.766770,0.874003,13702527
62,0.833202,0.911330,17880832
63,0.826441,0.905313,12076067
64,0.844134,0.916795,4632913
65,0.715446,0.838479,24050691
66,0.787809,0.885499,39761760
67,0.728110,0.850739,7971040
68,0.789027,0.885420,23254849
69,0.795501,0.889906,22489013
70,0.824126,0.906181,13450965
71,0.725039,0.844328,24556011
72,0.796737,0.890618,247504
73,0.721258,0.846538,2018736
74,0.716452,0.843157,17116730
75,0.752345,0.865755,21097224
76,0.769969,0.873510,22433583
77,0.731140,0.849683,39986622
78,0.773640,0.877066,13811437
79,0.796212,0.890901,12035331
80,0.817690,0.902518,4820100
81,0.835587,0.912063,14579097
82,0.715258,0.837460,37347937
83,0.765930,0.873728,37302119
84,0.793713,0.889579,20185274
85,0.748037,0.863038,27254326
86,0.748125,0.863066,23155079
87,0.846516,0.916773,6745049
88,0.775713,0.878727,31672590
89,0.764767,0.872377,12811301
90,0.790935,0.887184,35695871
91,0.792198,0.887427,17965787
92,0.727050,0.850757,26513828
93,0.773242,0.876544,13147743
94,0.744882,0.858756,30041855
95,0.818086,0.902478,31146741
96,0.817538,0.901824,37198435
97,0.801656,0.892429,29374655
98,0.749988,0.859110,39117782
99,0.800446,0.892869,20024324
100,0.789933,0.886943,11434709
101,0.813234,0.899727,12139787
102,0.810589,0.898087,4151375
103,0.828184,0.906244,11682213
104,0.754079,0.866090,14158524
105,0.764232,0.869851,21268106
106,0.818342,0.902443,32779437
107,0.799414,0.891423,36592107
108,0.795221,0.889374,20825768
109,0.827153,0.905574,6161914
110,0.727378,0.850205,8198478
111,0.705994,0.831782,25645869
112,0.806119,0.894136,20741012
113,0.776482,0.879885,5117456
114,0.712160,0.841402,22519028
115,0.848518,0.919822,497327
116,0.747826,0.862871,32371782
117,0.841267,0.913146,5245148
118,0.866972,0.929455,7242376
119,0.848084,0.919368,23615413
120,0.826379,0.907114,18056449
121,0.821408,0.904649,2509287
122,0.764888,0.872377,1152240
123,0.839981,0.914935,4141317
124,0.861104,0.926948,15657031
125,0.814934,0.900691,31194096
126,0.799169,0.890608,35288058
127,0.792888,0.888599,12426506
128,0.797596,0.890869,20139791
129,0.709044,0.838982,33976880
130,0.752293,0.864211,32450831
131,0.742091,0.856179,31574500
132,0.844807,0.915365,5687708
133,0.777874,0.880128,36602206
134,0.803134,0.894820,2827753
135,0.731057,0.853126,19846232
136,0.776637,0.877909,17441353
137,0.766676,0.871314,35607191
138,0.763617,0.872394,16009380
139,0.710962,0.840230,38267121
140,0.893012,0.943725,1340146
141,0.741982,0.856574,24207858
142,0.739926,0.858140,23484031
143,0.782977,0.881794,22081158
144,0.838628,0.914565,29325314
145,0.840337,0.912854,5574099
146,0.744586,0.855896,22578485
147,0.730607,0.849967,21268137
148,0.797417,0.890921,10819247
149,0.792977,0.887348,29820861
150,0.761647,0.870917,4454590
151,0.731326,0.852172,28875697
152,0.720260,0.846376,32330149
153,0.810847,0.899046,5606831
154,0.824705,0.906395,33017014
155,0.803124,0.894092,7558220
156,0.814867,0.899341,36800927
157,0.828329,0.907976,27876113
158,0.797706,0.890793,19984727
159,0.770596,0.875080,16511759
160,0.839561,0.914856,21424034
161,0.816708,0.901678,12006598
162,0.801913,0.894046,7657300
163,0.807231,0.895628,27111742
164,0.769266,0.875198,8179845
165,0.823731,0.905677,10485054
166,0.844992,0.917747,6529015
167,0.834228,0.911849,25621199
168,0.844248,0.914878,5663285
169,0.822072,0.904452,22538395
170,0.733458,0.851181,23459361
171,0.736666,0.855702,7003431
172,0.853020,0.922434,6317294
173,0.853129,0.922457,6514432
174,0.822056,0.903783,29084590
175,0.735801,0.852882,35642609
176,0.810070,0.897503,12088532
177,0.855762,0.923422,11234115
178,0.806381,0.895502,16481786
179,0.760864,0.866024,22907779
180,0.775645,0.879290,626017
181,0.759013,0.869647,20936377
182,0.772432,0.876570,11354516
183,0.790858,0.887973,32956167
184,0.758764,0.869207,26543209
185,0.843101,0.916740,3942571
186,0.817785,0.902550,85428
187,0.738189,0.852076,22915177
188,0.723614,0.844942,31818684
189,0.756250,0.866685,20070156
190,0.796997,0.891633,39426936
191,0.862145,0.927174,12813758
192,0.855799,0.923488,32076754
193,0.796135,0.890295,6655277
194,0.720687,0.844132,39925501
195,0.801733,0.892298,40256600
196,0.857319,0.924827,17140331
197,0.788925,0.886263,6025556
198,0.712504,0.835356,25448839
199,0.772473,0.875498,22803617
200,0.726732,0.845404,28563951
201,0.771024,0.874905,8479240
202,0.828633,0.908419,29807049
203,0.751553,0.862341,34881246
204,0.771713,0.875174,14993673
205,0.800240,0.892553,18462679
206,0.790728,0.886862,30094895
207,0.807754,0.896225,27082205
208,0.810213,0.897624,29696795
209,0.795517,0.889411,6147722
210,0.795116,0.889685,9561025
211,0.752553,0.863547,30322813
212,0.771929,0.872490,27084100
213,0.713303,0.839637,20915541
214,0.746264,0.856934,22850020
215,0.816647,0.901624,13198349
216,0.790226,0.886196,24858113
217,0.858635,0.925576,22935448
218,0.804139,0.893888,36113526
219,0.735445,0.853108,16247837
220,0.814623,0.901388,2576645
221,0.764458,0.872868,35111503
222,0.747490,0.862810,29061596
223,0.774317,0.877034,34653399
224,0.819044,0.902060,1337820
225,0.758372,0.868322,28558137
226,0.764722,0.873021,34481040
227,0.824911,0.906392,18478152
228,0.804832,0.894231,34583693
229,0.799283,0.891249,19500920
230,0.767447,0.874497,852809
231,0.723451,0.843280,22718685
232,0.729267,0.851023,27980161
233,0.821398,0.903921,30659858
234,0.728934,0.849060,17170971
235,0.758345,0.868991,2544874
236,0.839988,0.912891,8693577
237,0.845128,0.915214,6836907
238,0.824868,0.906197,29627080
239,0.836470,0.913255,38390373
240,0.820177,0.903367,12984629
241,0.728290,0.849824,39188105
242,0.710284,0.834560,28284226
243,0.838095,0.913880,40068729
244,0.772161,0.875870,19674687
245,0.718523,0.844240,10705287
246,0.763947,0.871724,12838119
247,0.757788,0.868823,4103840
248,0.699817,0.831301,33640736
249,0.840717,0.915580,8522686
250,0.718017,0.839938,20351678
251,0.731665,0.851862,36217381
252,0.868119,0.930236,3205230
253,0.883251,0.938347,8984314
254,0.836618,0.913330,30441821
255,0.836702,0.913084,4543051
256,0.820920,0.903690,37542451
257,0.700815,0.833821,24493901
258,0.775043,0.876642,23021203
259,0.793813,0.888454,31697185
260,0.861280,0.926406,3565862
261,0.765119,0.872050,23874012
262,0.848333,0.919560,13986910
263,0.758579,0.868536,31546024
264,0.818992,0.902812,14104911
265,0.764127,0.869094,31157882
266,0.759318,0.869779,34090899
267,0.754062,0.866576,22798488
268,0.775628,0.877019,37994790
269,0.760675,0.868726,23289019
270,0.719608,0.841094,20759902
271,0.840387,0.912698,10550460
272,0.719342,0.840130,22048164
273,0.896003,0.945649,8615168
274,0.788104,0.886127,10190230
275,0.863886,0.927913,1293892
276,0.796046,0.890768,19320455
277,0.816274,0.900150,23028349
278,0.781904,0.882321,5397732
279,0.721781,0.846233,12532231
280,0.763288,0.869398,31551035
281,0.715195,0.838046,25749410
282,0.856908,0.924629,8320652
283,0.796808,0.890556,34756266
284,0.753140,0.865142,34733725
285,0.742718,0.857397,38762473
286,0.720666,0.840991,39299317
287,0.713391,0.836569,31847216
288,0.699468,0.828119,22827415
289,0.748848,0.862589,21891560
290,0.746558,0.860810,23115441
291,0.757281,0.866139,26393278
292,0.768520,0.874164,5336612
293,0.725203,0.844557,37102352
294,0.738439,0.857095,17510342
295,0.702293,0.830211,19441524
296,0.799551,0.890344,27831275
297,0.776137,0.878137,11172281
298,0.770219,0.876049,1811052
299,0.802379,0.893264,25397105
300,0.739433,0.857010,34461300
301,0.702950,0.830734,22570954
302,0.741787,0.859270,35947565
303,0.816296,0.901386,16080505
304,0.738881,0.854350,31186123
305,0.815219,0.900928,5708835
306,0.839861,0.913330,17374397
307,0.745076,0.861323,10077618
308,0.794724,0.889157,28737185
309,0.755723,0.862785,22772130
310,0.735340,0.852193,22609850
311,0.795643,0.890705,19859261
312,0.801629,0.894071,8092580
313,0.762790,0.870848,30930502
314,0.752244,0.865596,14186567
315,0.789815,0.887136,2397346
316,0.836863,0.913616,29264016
317,0.799184,0.892082,13056924
318,0.770230,0.875965,34244563
319,0.894643,0.944504,11662471
320,0.817816,0.901897,34948484
321,0.779611,0.880638,16931045
322,0.792893,0.888904,38055749
323,0.740253,0.855901,40285097
324,0.872983,0.932440,13604437
325,0.818639,0.902061,15137132
326,0.736407,0.851465,19297661
327,0.725544,0.848775,1006753
328,0.804345,0.893196,26309413
329,0.801016,0.892767,21108714
330,0.781176,0.880903,26403858
331,0.726787,0.845240,20341754
332,0.843250,0.916397,3250709
333,0.827842,0.906875,21922464
334,0.758327,0.868977,36422259
335,0.774948,0.878300,34436833
336,0.740371,0.855534,27631300
337,0.853389,0.922118,13367697
338,0.740757,0.858875,4085491
339,0.761148,0.870916,15939525
340,0.786753,0.885529,36139827
341,0.718029,0.839966,26695342
342,0.776653,0.878331,35798787
343,0.744541,0.860542,3803448
344,0.715138,0.840709,17196884
345,0.832146,0.910832,9556394
346,0.926110,0.961134,6200794
347,0.790723,0.887695,6031941
348,0.814098,0.900130,22613319
349,0.790883,0.886925,16397
350,0.739575,0.857740,17694413
351,0.735772,0.853115,17132844
352,0.759515,0.869796,16947442
353,0.749508,0.859076,15321203
354,0.746124,0.859398,16988981
355,0.770458,0.873879,30551880
356,0.797394,0.889897,30458335
357,0.793581,0.889516,36286643
358,0.750100,0.859587,31558633
359,0.807910,0.896224,16338788
360,0.796609,0.889496,16966398
361,0.768509,0.874765,17533532
362,0.727324,0.850769,36680542
363,0.762725,0.871463,20217108
364,0.779345,0.880890,39455997
365,0.815530,0.900816,32673842
366,0.809447,0.897684,14224981
367,0.721863,0.842221,26658337
368,0.839902,0.912268,5612579
369,0.847335,0.919072,18310472
370,0.793011,0.888690,2168903
371,0.787302,0.885625,1323446
372,0.803515,0.895201,4576855
373,0.794369,0.888934,37967691
374,0.814320,0.900593,5126894
375,0.872832,0.932127,21773739
376,0.744497,0.860414,7095125
377,0.801151,0.892815,11327689
378,0.773795,0.876413,27805681
379,0.717420,0.841350,29708445
380,0.796127,0.890683,11344086
381,0.767513,0.874104,5071134
382,0.789945,0.886049,6412329
383,0.796482,0.891220,28291529
384,0.780547,0.881255,20392337
385,0.726175,0.845030,23401310
386,0.789928,0.887098,18414450
387,0.837361,0.911250,10421712
388,0.843977,0.917199,19258994
389,0.749564,0.863498,9544124
390,0.805498,0.894693,26760501
391,0.750954,0.864444,36225393
392,0.837113,0.913209,27077657
393,0.725818,0.844792,23012084
394,0.729119,0.848934,16013541
395,0.793671,0.889437,26104694
396,0.870088,0.931652,15256966
397,0.723546,0.843063,30238522
398,0.836434,0.913175,12334072
399,0.791031,0.887056,20869546
400,0.801559,0.893906,8120035
401,0.798069,0.891657,14502976
402,0.747019,0.857259,22192993
403,0.791507,0.888205,12696890
404,0.819275,0.903691,12041707
405,0.771176,0.875419,27319887
406,0.750594,0.864080,34470630
407,0.752679,0.860533,19136832
408,0.758776,0.869451,38647577
409,0.841340,0.915814,21847351
410,0.841344,0.915227,8416317
411,0.785896,0.883609,9562704
412,0.790001,0.885989,26918485
413,0.717791,0.839707,14828646
414,0.751771,0.863516,37854233
415,0.826892,0.907923,6881862
416,0.693667,0.824674,38229957
417,0.799957,0.893126,15839724
418,0.786852,0.885462,17303574
419,0.769873,0.873407,17059992
420,0.705488,0.832338,25383848
421,0.787516,0.885650,3635115
422,0.866464,0.929163,12856425
423,0.890583,0.942235,12032545
424,0.752268,0.860467,26647199
425,0.739716,0.853176,28869966
426,0.829479,0.908808,38137240
427,0.840012,0.915054,1475206
428,0.811326,0.898347,18679528
429,0.817761,0.903005,10042352
430,0.835197,0.912427,22344752
431,0.697837,0.827508,26799564
432,0.773577,0.877598,24545328
433,0.759249,0.868554,4108785
434,0.817472,0.902804,39496454
435,0.817260,0.901745,36587035
436,0.738990,0.857585,31428673
437,0.750772,0.864217,33538124
438,0.718426,0.840249,15294908
439,0.763598,0.870342,29647290
440,0.743415,0.859865,14956515
441,0.730183,0.848968,23711226
442,0.801706,0.893818,39209995
443,0.763399,0.870966,1446040
444,0.807278,0.896914,38539873
445,0.764111,0.870237,36635268
446,0.797514,0.891136,8327903
447,0.745187,0.861335,36340871
448,0.813899,0.900212,12046033
449,0.723015,0.842673,25631477
450,0.763796,0.871630,12971904
451,0.759797,0.869826,37429881
452,0.788872,0.885508,29266593
453,0.826060,0.906905,25828329
454,0.793955,0.889419,9033467
455,0.752341,0.865415,15484833
456,0.732942,0.853718,14269336
457,0.845318,0.916534,6741747
458,0.733680,0.851781,16960039
459,0.772068,0.875982,32948864
460,0.803794,0.895250,16784100
461,0.785684,0.883683,39304792
462,0.762774,0.871419,19319469
463,0.855604,0.923842,900469
464,0.939918,0.968767,2984618
465,0.765933,0.873702,18386963
466,0.743017,0.858742,37487505
467,0.820221,0.902873,34413291
468,0.793744,0.889307,11496127
469,0.846962,0.918810,12353454
470,0.818847,0.901487,23631622
471,0.765651,0.872751,26452643
472,0.743449,0.858926,36064680
473,0.754437,0.865338,22412657
474,0.756257,0.864745,27898684
475,0.765876,0.873756,34175594
476,0.803990,0.894074,18618966
477,0.815324,0.900242,36226587
478,0.774814,0.877497,30087506
479,0.772186,0.874868,30664999
480,0.793185,0.889226,21429104
481,0.810437,0.898273,2630450
482,0.744945,0.861162,27665921
483,0.789793,0.886936,10266738
484,0.755028,0.862401,28458779
485,0.764903,0.870528,36699389
486,0.715579,0.838389,25751571
487,0.769531,0.875527,2299155
488,0.800730,0.893356,3012177
489,0.790612,0.887493,2282650
490,0.793093,0.887037,35248020
491,0.809396,0.897026,19796278
492,0.919432,0.957644,1158483
493,0.750228,0.863839,14138529
494,0.749935,0.863756,20696747
495,0.772688,0.877462,4143101
496,0.798705,0.892133,32525493
497,0.812799,0.900075,17755292
498,0.862521,0.927584,38556392
499,0.766008,0.873604,3592660
500,0.736061,0.856031,30108746
501,0.714896,0.837899,21759055
502,0.768005,0.874757,30045304
503,0.828155,0.907900,25744467
504,0.805007,0.895849,3742753
505,0.824453,0.905621,17515028
506,0.767683,0.872990,19491102
507,0.709284,0.833944,22361719
508,0.764050,0.872003,13312655
509,0.759781,0.868651,9149648
510,0.839390,0.912105,12597759
511,0.786811,0.884805,34741760
512,0.862737,0.927319,11780098
513,0.765819,0.871030,40263681
514,0.775309,0.878922,4579539
515,0.777962,0.878250,40238878
516,0.794317,0.889046,36534111
517,0.746611,0.861163,30331110
518,0.784178,0.884005,2109074
519,0.729068,0.849186,39546288
520,0.770837,0.876140,32613761
521,0.762429,0.871519,37357094
522,0.807741,0.896987,18913606
523,0.775725,0.876183,33772244
524,0.796535,0.890898,11066664
525,0.793357,0.887685,39610354
526,0.759777,0.865331,37915345
527,0.761755,0.871177,3163197
528,0.726161,0.849621,16936686
529,0.790700,0.886359,36042778
530,0.834771,0.909851,6755858
531,0.776026,0.879409,6616473
532,0.744670,0.861022,17372874
533,0.690334,0.824453,36801162
534,0.723692,0.843535,32360940
535,0.760470,0.867793,21115627
536,0.881785,0.938132,13887231
537,0.789572,0.886797,11423082
538,0.769746,0.875690,3048387
539,0.819504,0.902785,27199887
540,0.760506,0.865888,20572730
541,0.760084,0.867559,15646147
542,0.742771,0.858569,21512688
543,0.705124,0.832085,32352829
544,0.748426,0.861282,15480869
545,0.722023,0.846234,26092227
546,0.788874,0.886644,32162747
547,0.845292,0.917604,11586020
548,0.823207,0.905379,15994378
549,0.838639,0.914573,34271821
550,0.794058,0.889854,10703348
551,0.832455,0.909235,8179179
552,0.776537,0.879223,31199956
553,0.743780,0.857114,29616955
554,0.792023,0.888266,1522464
555,0.725706,0.849518,1837661
556,0.715728,0.838507,28798349
557,0.725021,0.846665,39437810
558,0.820580,0.904221,5000858
559,0.769433,0.874356,5306076
560,0.816161,0.902375,35051629
561,0.854252,0.922506,11756717
562,0.890182,0.942104,11922549
563,0.768962,0.874158,11995543
564,0.775606,0.877943,8128920
565,0.766060,0.873654,3854530
566,0.761489,0.870962,33111170
567,0.813346,0.900331,22016151
568,0.849066,0.920276,15277612
569,0.770930,0.874520,36159558
570,0.791139,0.888005,8787079
571,0.787664,0.885090,35850343
572,0.791795,0.887056,11376745
573,0.789123,0.885909,30299767
574,0.852565,0.922208,27774213
575,0.767263,0.872082,26857614
576,0.820464,0.904397,15963035
577,0.748775,0.857972,19508001
578,0.800424,0.891958,38443634
579,0.731218,0.852683,31957413
580,0.760270,0.869848,13350862
581,0.838766,0.911929,8718023
582,0.740335,0.855628,40136593
583,0.939872,0.968442,4121859
584,0.775464,0.877213,38334979
585,0.854057,0.922918,1230097
586,0.938722,0.967761,5959520
587,0.756881,0.868113,26704368
588,0.843768,0.917108,238948
589,0.781492,0.880987,10960379
590,0.785574,0.883909,32010445
591,0.787941,0.885393,35290577
592,0.724352,0.843903,22717096
593,0.857688,0.924568,3504034
594,0.827529,0.905753,6857160
595,0.700663,0.830314,30846016
596,0.776132,0.878634,7358564
597,0.814819,0.900547,39968331
598,0.814506,0.900394,12433208
599,0.762828,0.870177,22636177
600,0.767784,0.874761,35698929
601,0.721607,0.844494,21220287
602,0.821774,0.905021,18057561
603,0.798359,0.892108,6646715
604,0.836984,0.913167,11091094
605,0.762949,0.870816,5402814
606,0.821885,0.903975,33504329
607,0.752691,0.865335,27054129
608,0.753673,0.866292,24910816
609,0.826096,0.906977,31519004
610,0.806981,0.895955,18582583
611,0.704840,0.831806,38261679
612,0.789138,0.884710,40237028
613,0.747478,0.862279,18290216
614,0.803561,0.895284,1954578
615,0.873362,0.932471,38143047
616,0.784642,0.882395,19520314
617,0.746769,0.861771,7914099
618,0.770799,0.876107,24418456
619,0.719395,0.840252,19759263
620,0.717850,0.839849,18874478
621,0.809283,0.897017,15999941
622,0.715164,0.837546,14620880
623,0.882178,0.938065,1162614
624,0.726306,0.845099,19503975
625,0.761930,0.868361,21478041
626,0.736978,0.853256,32008631
627,0.766325,0.872169,26862540
628,0.765319,0.870646,21017412
629,0.830421,0.909432,4012879
630,0.851327,0.919458,9069758
631,0.788767,0.885999,16287382
632,0.761197,0.869572,25233166
633,0.827644,0.907588,27127319
634,0.799266,0.892886,22934097
635,0.690688,0.824705,36324261
636,0.771972,0.874681,32530134
637,0.788067,0.885412,16009466
638,0.770552,0.874088,22949430
639,0.728019,0.848459,17011990
640,0.724553,0.848981,7099511
641,0.810685,0.898820,1103054
642,0.744863,0.861203,14844709
643,0.783799,0.883744,6907579
644,0.785021,0.883446,19393270
645,0.737868,0.857053,16799288
646,0.777323,0.879563,4621666
647,0.798776,0.891606,38913585
648,0.821826,0.903888,24713387
649,0.773053,0.876786,29040122
650,0.788482,0.886272,18243888
651,0.854129,0.922316,3158906
652,0.787393,0.885848,4611103
653,0.762499,0.871216,32864769
654,0.792007,0.888720,4321521
655,0.793519,0.889360,24115079
656,0.818408,0.902431,13913850
657,0.727273,0.848267,36330152
658,0.819540,0.903562,10548660
659,0.751434,0.864244,34931263
660,0.745770,0.859222,40343031
661,0.754180,0.866619,19618418
662,0.828439,0.908845,10789685
663,0.783320,0.879394,25147238
664,0.902061,0.948467,6316777
665,0.725996,0.846693,33723782
666,0.792801,0.887967,21042539
667,0.741125,0.853356,38846912
668,0.846606,0.916223,9304289
669,0.818007,0.902746,3563010
670,0.773155,0.877886,15429942
671,0.718926,0.842615,16403801
672,0.773911,0.876813,4666064
673,0.770533,0.875800,30274652
674,0.734287,0.854986,23311380
675,0.805501,0.895517,24059335
676,0.762797,0.871021,6644981
677,0.795709,0.889014,27933046
678,0.824461,0.905842,22543961
679,0.822792,0.904906,31358369
680,0.762584,0.869050,16544209
681,0.794239,0.889890,358890
682,0.771481,0.876796,34517275
683,0.718312,0.842397,21155313
684,0.818593,0.902516,33223659
685,0.818955,0.902980,38838796
686,0.842436,0.915902,4841433
687,0.826664,0.905083,6708550
688,0.791142,0.888042,34739988
689,0.734732,0.850159,15390093
690,0.851897,0.921321,1210853
691,0.813369,0.899512,34654060
692,0.734199,0.852346,35008511
693,0.821507,0.904060,12000539
694,0.788798,0.886658,19372338
695,0.737695,0.856983,896329
696,0.810074,0.898051,5295361
697,0.801892,0.894400,40414878
698,0.711262,0.835125,39743241
699,0.783160,0.882045,14599651
700,0.866956,0.929626,3548928
701,0.794726,0.889162,14744224
702,0.761608,0.870967,31003452
703,0.859013,0.925482,8214992
704,0.916665,0.955882,4589917
705,0.898051,0.945726,13885873
706,0.817671,0.901008,32274328
707,0.799550,0.891929,11234898
708,0.882800,0.938794,1389960
709,0.802258,0.893180,14389329
710,0.798099,0.891998,2164307
711,0.769334,0.875130,17934169
712,0.758092,0.864477,14748219
713,0.774922,0.877524,36681582
714,0.798417,0.891952,39089483
715,0.829914,0.909157,7542919
716,0.824463,0.906383,35091419
717,0.858858,0.925235,3501956
718,0.820144,0.903957,14251469
719,0.826283,0.906866,29402448
720,0.813789,0.900338,18892049
721,0.793949,0.888405,15462322
722,0.807046,0.895600,23627548
723,0.758088,0.868653,13471600
724,0.772668,0.875288,27462861
725,0.818931,0.902133,2570927
726,0.811125,0.899452,14367929
727,0.836293,0.912995,32758223
728,0.766280,0.873591,2556845
729,0.849008,0.919771,13682211
730,0.851399,0.919209,6928915
731,0.804313,0.895321,6105774
732,0.794427,0.886674,28426435
733,0.723094,0.842965,37932368
734,0.827545,0.907800,14320767
735,0.781865,0.881227,33016352
736,0.739741,0.858206,11389281
737,0.756739,0.868414,6166135
738,0.743237,0.859930,3822290
739,0.748956,0.863209,12779241
740,0.753089,0.864760,20555465
741,0.851776,0.920325,5986598
742,0.761163,0.868928,30713411
743,0.737556,0.854447,35303685
744,0.906059,0.950595,2239220
