alpha,MSE,MAE,Time
Medoid,0.698904,0.828427,0.134615

ID,MSE,MAE,DataID
1,0.727742,0.846654,18485723
2,0.732439,0.849658,25889403
3,0.823994,0.905851,28991266
4,0.759560,0.869715,18600048
5,0.726265,0.849869,21877710
6,0.796359,0.891109,236234
7,0.794263,0.889853,10862623
8,0.748532,0.863218,7747414
9,0.775253,0.877055,28032239
10,0.746916,0.860057,17954393
11,0.875937,0.935056,9555780
12,0.752294,0.861923,26403615
13,0.879347,0.936086,8860204
14,0.842177,0.915884,14122808
15,0.777279,0.878198,20794704
16,0.756636,0.867939,17239375
17,0.857107,0.924302,13888157
18,0.799370,0.892280,2040298
19,0.762135,0.871351,3813254
20,0.805482,0.895724,32721373
21,0.755057,0.867329,35537564
22,0.743994,0.858694,39888977
23,0.747622,0.860994,21074031
24,0.878464,0.936220,11493142
25,0.860450,0.926523,7282725
26,0.748913,0.862596,14523969
27,0.827831,0.907727,17747926
28,0.785180,0.884745,34517619
29,0.744434,0.860119,27616955
30,0.816746,0.901265,31784712
31,0.772349,0.876455,15617652
32,0.768647,0.873859,5673718
33,0.725354,0.845157,17245155
34,0.838682,0.914486,4179959
35,0.770034,0.873828,24273767
36,0.738074,0.854692,39122866
37,0.768437,0.874851,4416193
38,0.741331,0.856673,35136391
39,0.835284,0.912510,6441320
40,0.823086,0.905204,32448433
41,0.790892,0.886938,12661824
42,0.728027,0.848467,15997100
43,0.759783,0.869484,18423088
44,0.751434,0.865033,21522029
45,0.726442,0.849487,30119909
46,0.798486,0.891533,39217792
47,0.833489,0.910845,38761404
48,0.786216,0.884992,3579107
49,0.858764,0.924862,829131
50,0.863719,0.928240,2145699
51,0.804873,0.893635,36300480
52,0.795066,0.890398,36366696
53,0.804430,0.895495,1605717
54,0.808764,0.898001,16945551
55,0.813446,0.900174,7430878
56,0.802799,0.894500,8888442
57,0.822678,0.905231,31469521
58,0.809134,0.896065,25178804
59,0.764676,0.872140,2977102
60,0.786731,0.884427,18657516
61,0.794469,0.890016,16534557
62,0.817026,0.900963,18594754
63,0.745786,0.861198,24331235
64,0.813840,0.899168,33779712
65,0.802830,0.894917,22774714
66,0.774719,0.877247,8176043
67,0.768820,0.875131,32473619
68,0.814019,0.899878,27190907
69,0.758110,0.868870,2883474
70,0.806560,0.896446,38914940
71,0.811438,0.898182,19210381
72,0.698904,0.828427,15545299
73,0.755710,0.866920,14483080
74,0.815661,0.901004,37633469
75,0.736907,0.852259,37067328
76,0.727309,0.849612,4174030
77,0.791237,0.886691,36422302
78,0.737567,0.852705,35399773
79,0.847344,0.917056,7753137
80,0.814306,0.899585,37251433
81,0.775132,0.877191,37545473
82,0.799281,0.891768,3624657
83,0.838513,0.914444,33189169
84,0.782325,0.882667,39151190
85,0.820535,0.903636,20570209
86,0.719312,0.845125,191087
87,0.767741,0.874367,7610673
88,0.849395,0.920256,11610771
89,0.744758,0.857095,25369892
90,0.797738,0.891188,10587775
91,0.729258,0.850267,30268287
92,0.845870,0.917913,1475490
93,0.800621,0.892149,29182530
94,0.862817,0.927880,14170563
95,0.754981,0.864865,35255203
96,0.830853,0.910052,11528284
97,0.825684,0.904352,22346606
98,0.800525,0.891471,27299862
99,0.733135,0.851022,38719192
100,0.785676,0.884037,25230080
101,0.762507,0.867877,25785842
102,0.822711,0.905617,17500613
103,0.815734,0.901396,346420
104,0.745808,0.860289,40268923
105,0.787348,0.885760,14705123
106,0.819286,0.902766,37413748
107,0.799077,0.891471,4013994
108,0.842698,0.914204,10698466
109,0.817915,0.901135,32384562
110,0.734193,0.854543,11767131
111,0.720458,0.845448,7520940
112,0.739545,0.854137,29501075
113,0.816560,0.901170,15391789
114,0.798989,0.891788,281150
115,0.811433,0.897643,28223306
116,0.770787,0.876549,35961999
117,0.815953,0.901330,472238
118,0.732601,0.849624,35833979
119,0.855517,0.923637,7143810
120,0.754916,0.866962,25842131
121,0.852133,0.921512,5992794
122,0.765121,0.870878,37412098
123,0.740388,0.854460,27317621
124,0.789854,0.885691,35175325
125,0.831167,0.908168,11153701
126,0.774019,0.878093,22143864
127,0.868976,0.931148,6274650
128,0.787112,0.884781,33500307
129,0.910820,0.952901,9014767
130,0.817693,0.902660,4564882
131,0.732581,0.849480,18301428
132,0.822493,0.905324,34800610
133,0.749226,0.862535,22065496
134,0.744649,0.857070,18647848
135,0.805550,0.894991,34640574
136,0.800324,0.891024,36770620
137,0.727142,0.846200,15632637
138,0.818201,0.901819,38654568
139,0.923227,0.959756,7040127
140,0.901983,0.948271,7588239
141,0.819996,0.903335,9992740
142,0.852851,0.921844,14561067
143,0.794635,0.889273,37089315
144,0.725300,0.844989,25384529
145,0.744961,0.857472,14842217
146,0.738830,0.855794,24883661
147,0.763619,0.871805,20917569
148,0.765164,0.873202,15314456
149,0.756113,0.867668,20288680
150,0.752180,0.861959,28061379
151,0.790568,0.887679,727627
152,0.770026,0.873516,26281475
153,0.734234,0.850698,25044518
154,0.718887,0.841396,28045248
155,0.822213,0.904630,21027840
156,0.788331,0.885039,36198219
157,0.850078,0.918825,9760153
158,0.750893,0.864059,27302490
159,0.754268,0.863852,29269567
160,0.773552,0.877908,18774921
161,0.780967,0.880442,31867373
162,0.795895,0.890046,7142035
163,0.821905,0.904450,13146571
164,0.761153,0.870220,13503910
165,0.724237,0.844548,25789884
166,0.743852,0.860528,7358186
167,0.771613,0.875890,9845571
168,0.857179,0.924448,993561
169,0.781898,0.882765,5583794
170,0.802511,0.893104,16885698
171,0.797494,0.891247,8581801
172,0.753742,0.866387,15576534
173,0.716745,0.840010,31446765
174,0.916713,0.956036,5242156
175,0.759977,0.869971,532104
176,0.854828,0.923398,5860023
177,0.848448,0.920006,30125817
178,0.757137,0.866878,21449673
179,0.754547,0.865313,21174479
180,0.797064,0.891272,9985538
181,0.829109,0.906862,9082093
182,0.794898,0.890227,21902106
183,0.788238,0.885492,36267013
184,0.755721,0.867298,34126611
185,0.817620,0.902767,9518395
186,0.830234,0.909557,16865894
187,0.840027,0.914993,29895871
188,0.751202,0.864914,19278549
189,0.733220,0.854123,3739425
190,0.868033,0.929871,18736478
191,0.865384,0.929070,38053471
192,0.801047,0.892959,35606799
193,0.814041,0.900802,25878514
194,0.828142,0.906011,10771082
195,0.828269,0.906853,8681749
196,0.807338,0.896689,11239438
197,0.855837,0.923484,18129268
198,0.849082,0.920142,18527320
199,0.847876,0.919380,12233000
200,0.776120,0.877318,23713063
201,0.772116,0.875075,35413019
202,0.773399,0.877518,20814801
203,0.747049,0.862041,39289598
204,0.717162,0.840345,26430824
205,0.735168,0.851330,26056958
206,0.804180,0.895712,39821702
207,0.735842,0.855602,32290848
208,0.806891,0.895888,15753815
209,0.788252,0.885657,20842415
210,0.855615,0.923250,13036367
211,0.795607,0.887884,25739353
212,0.766175,0.873357,29924509
213,0.809797,0.897305,34938474
214,0.824466,0.905903,21577407
215,0.791192,0.886578,23622160
216,0.797370,0.890870,4027910
217,0.816080,0.901940,38443302
218,0.850090,0.919549,13089071
219,0.776625,0.877195,23306460
220,0.790056,0.887256,1753768
221,0.747895,0.862799,31825550
222,0.811754,0.897889,20930971
223,0.803705,0.893332,37360567
224,0.708597,0.836190,17275104
225,0.773211,0.876074,31702054
226,0.841835,0.914072,5613357
227,0.797286,0.888016,28514543
228,0.893116,0.943231,9402363
229,0.768235,0.872843,24140678
230,0.786510,0.884647,318583
231,0.815362,0.900528,33115426
232,0.740162,0.858353,19124737
233,0.823256,0.904804,21133385
234,0.786052,0.884767,31976064
235,0.793956,0.889426,5126602
236,0.765520,0.872953,6761383
237,0.725273,0.848941,31368807
238,0.770113,0.873613,37417450
239,0.755838,0.866162,22515199
240,0.827485,0.908219,11782263
241,0.843460,0.915163,10024858
242,0.796958,0.891455,7825593
243,0.762165,0.870228,1277812
244,0.788066,0.886063,4534373
245,0.837985,0.913552,29403001
246,0.739135,0.853766,24899972
247,0.794212,0.888636,8562283
248,0.768316,0.873479,27417343
249,0.826131,0.907428,37989044
250,0.841469,0.915549,31868744
251,0.781408,0.882570,29171111
252,0.769763,0.875337,29385634
253,0.832565,0.910741,12370755
254,0.756813,0.867929,26102719
255,0.877176,0.934782,6231778
256,0.814757,0.900449,3643850
257,0.774280,0.876136,31716076
258,0.818211,0.901809,34746321
259,0.768526,0.874653,13046213
260,0.748849,0.863664,15427794
261,0.869745,0.931519,35064905
262,0.907262,0.951122,5732680
263,0.771605,0.874493,34552532
264,0.811839,0.899736,15769330
265,0.808503,0.896588,37708744
266,0.740496,0.854698,39679134
267,0.781612,0.880576,22530714
268,0.820100,0.902953,28648592
269,0.727131,0.850271,36667624
270,0.809483,0.898157,4616953
271,0.813182,0.900218,1895
272,0.786969,0.884948,6263523
273,0.766307,0.872292,12442546
274,0.742250,0.859778,1279707
275,0.852709,0.922185,10797896
276,0.771477,0.876035,1416588
277,0.765012,0.870946,26179679
278,0.761192,0.870166,19360180
279,0.766631,0.873470,28833931
280,0.782662,0.881458,23739764
281,0.846649,0.916547,10799964
282,0.774940,0.878037,17576083
283,0.770675,0.876411,12696438
284,0.737861,0.852829,23170720
285,0.739245,0.857683,3249842
286,0.753364,0.866039,18928217
287,0.755259,0.865074,26814571
288,0.776289,0.877603,34965919
289,0.849706,0.920084,13245579
290,0.765916,0.872882,39860784
291,0.754106,0.866632,9964754
292,0.840515,0.913203,7881524
293,0.767928,0.874672,5164504
294,0.801573,0.893974,4088326
295,0.805655,0.894744,23650855
296,0.737572,0.856810,2444289
297,0.835851,0.912560,3338501
298,0.825815,0.905146,5752610
299,0.858802,0.925611,31092881
300,0.744359,0.860763,40006126
301,0.760727,0.869717,10369564
302,0.756869,0.867927,31094776
303,0.849895,0.918339,5840689
304,0.790500,0.886043,22812111
305,0.735402,0.851561,32374484
306,0.759255,0.866969,16638586
307,0.798578,0.890426,24228699
308,0.791723,0.888359,18125204
309,0.816620,0.902226,35998766
310,0.709998,0.839575,12633670
311,0.863301,0.928007,1436008
312,0.798654,0.891402,6369771
313,0.782201,0.881866,30209754
314,0.801548,0.893743,14132446
315,0.855858,0.924013,29540492
316,0.870191,0.931836,33459597
317,0.839279,0.914760,33060663
318,0.814959,0.899454,15926103
319,0.772042,0.876679,27996557
320,0.801958,0.894104,5877283
321,0.751541,0.865142,15357928
322,0.790351,0.886525,37961311
323,0.818003,0.902780,13758808
324,0.803524,0.894797,20522432
325,0.804317,0.895574,1620678
326,0.749033,0.863460,37409663
327,0.762110,0.871239,22966722
328,0.790374,0.887316,4959179
329,0.819912,0.903485,2733314
330,0.792140,0.888724,13630643
331,0.856435,0.923998,4536345
332,0.801911,0.894036,13102878
333,0.847893,0.917259,4296460
334,0.791730,0.888018,10377035
335,0.817354,0.901633,35914989
336,0.777716,0.877956,36670944
337,0.791004,0.887225,27015621
338,0.793570,0.885585,19714728
339,0.807177,0.896719,14367188
340,0.719961,0.842086,22585428
341,0.798164,0.891485,32348399
342,0.768976,0.871713,15803196
343,0.802170,0.893497,28955199
344,0.771776,0.874429,22129194
345,0.801715,0.894081,29935643
346,0.819036,0.901674,18066732
347,0.756150,0.868016,15159831
348,0.799699,0.893032,22567347
349,0.742738,0.859392,33992835
350,0.925629,0.961208,2727428
351,0.771532,0.873433,28444630
352,0.770244,0.876069,8921804
353,0.775405,0.879057,259780
354,0.758846,0.869274,1774478
355,0.748028,0.859926,29444236
356,0.879377,0.936405,1880458
357,0.763919,0.870979,39184142
358,0.814029,0.900438,11981998
359,0.830877,0.907959,6839638
360,0.786695,0.885622,1488497
361,0.750791,0.863972,25612642
362,0.757451,0.867037,11375983
363,0.764648,0.872682,14591375
364,0.806146,0.894863,29909102
365,0.830673,0.909770,21753019
366,0.864165,0.928402,10077404
367,0.795355,0.889736,26151087
368,0.809345,0.898546,8339680
369,0.755584,0.864761,29792133
370,0.844272,0.917509,89316
371,0.754448,0.865963,30925108
372,0.736651,0.852062,21711572
373,0.744566,0.858597,15892513
374,0.754836,0.867211,19451348
375,0.752052,0.865105,3411806
376,0.886181,0.940422,5399197
377,0.783218,0.882528,37518080
378,0.800786,0.891955,18571638
379,0.769646,0.874986,27966544
380,0.800629,0.892195,31081956
381,0.763051,0.871381,21299067
382,0.768378,0.874512,15982215
383,0.810016,0.898029,40003760
384,0.816572,0.901320,21558847
385,0.874380,0.934168,17756694
386,0.734852,0.854419,29019037
387,0.732246,0.849823,23439306
388,0.810692,0.897160,16511877
389,0.759362,0.869606,572076
390,0.730894,0.851579,30278944
391,0.765446,0.872721,18000374
392,0.820646,0.904469,26184718
393,0.822414,0.905226,1225968
394,0.818424,0.903110,32591749
395,0.775010,0.878866,15664861
396,0.781114,0.882162,22978988
397,0.772233,0.876997,2240194
398,0.879952,0.937248,1386989
399,0.750292,0.861564,31318668
400,0.794118,0.888264,32032327
401,0.849767,0.920525,1476305
402,0.798127,0.889817,21814817
403,0.828310,0.908340,13314940
404,0.749611,0.863324,17368819
405,0.843533,0.917140,837205
406,0.759083,0.867078,16726747
407,0.785485,0.884689,22768016
408,0.816238,0.901942,38355285
409,0.849604,0.920567,35298386
410,0.801224,0.893683,10305600
411,0.800162,0.891896,29008282
412,0.873413,0.933667,16168493
413,0.753504,0.862267,26287816
414,0.789930,0.885462,28583083
415,0.796788,0.888601,37727341
416,0.843048,0.916870,3615550
417,0.773856,0.875822,17173160
418,0.777140,0.879822,20737687
419,0.766125,0.871270,20127427
420,0.875830,0.934904,17745236
421,0.789577,0.887326,10587672
422,0.784178,0.883776,38127802
423,0.767902,0.874601,3500994
424,0.828587,0.908984,11813641
425,0.713948,0.839742,30290591
426,0.749061,0.863446,19165856
427,0.738541,0.855123,34792629
428,0.752995,0.865887,32530786
429,0.735052,0.851339,20552845
430,0.794562,0.890036,25682338
431,0.749059,0.861058,24134154
432,0.801247,0.891475,22029151
433,0.859215,0.924844,7068195
434,0.805531,0.894360,37449095
435,0.729937,0.848001,39397970
436,0.768748,0.874763,7905400
437,0.849133,0.920340,13746882
438,0.749678,0.864014,21737026
439,0.826587,0.907277,5831726
440,0.710388,0.839144,8616308
441,0.728138,0.848251,32042626
442,0.816201,0.901716,34840008
443,0.763576,0.868411,24784802
444,0.809688,0.898541,17901483
445,0.777394,0.878426,22994131
446,0.779167,0.880077,22083183
447,0.839081,0.914530,21517033
448,0.794578,0.887608,40167292
449,0.776576,0.879704,2391911
450,0.817095,0.902738,1215501
451,0.793565,0.888022,17483568
452,0.766411,0.873333,12979584
453,0.779191,0.878795,39343303
454,0.798899,0.891452,20984563
455,0.718804,0.845154,24793225
456,0.851224,0.921233,29204935
457,0.808172,0.896596,40150419
458,0.752676,0.865329,19156895
459,0.788570,0.885610,21306762
460,0.770351,0.873635,20274305
461,0.923362,0.959935,4410273
462,0.916728,0.956425,5011956
463,0.792132,0.888438,1874496
464,0.810712,0.899244,11478469
465,0.861011,0.926677,2032091
466,0.764030,0.872353,843506
467,0.735832,0.854594,19383870
468,0.774924,0.877530,15778974
469,0.827966,0.908615,22580532
470,0.746057,0.861607,25215596
471,0.726920,0.848873,24395283
472,0.853199,0.922051,14194199
473,0.808302,0.897349,19626645
474,0.801428,0.893868,8751125
475,0.753758,0.863674,32095682
476,0.841620,0.916032,2191817
477,0.766098,0.870091,30834309
478,0.735768,0.855183,13183756
479,0.815929,0.901880,1930149
480,0.779026,0.880952,33226220
481,0.882206,0.937532,14399257
482,0.790538,0.885889,19413718
483,0.772553,0.877205,5776844
484,0.837339,0.913070,13313601
485,0.774357,0.878561,40398281
486,0.742397,0.859544,30570070
487,0.756833,0.866900,2089576
488,0.771660,0.874567,40119741
489,0.859090,0.925496,9298006
490,0.743181,0.860024,23396339
491,0.791887,0.888610,19965086
492,0.835617,0.912838,13708280
493,0.819969,0.902994,28408295
494,0.823463,0.905264,21839583
495,0.758115,0.868149,25186749
496,0.829780,0.909146,30440387
497,0.828436,0.908454,22683089
498,0.866699,0.929290,4141659
499,0.829541,0.907479,5790402
500,0.929621,0.963316,4834662
501,0.810364,0.897237,29357255
502,0.771665,0.876816,30185686
503,0.819754,0.903436,19028861
504,0.738095,0.856270,8554941
505,0.768884,0.874530,38936812
506,0.827557,0.906234,10695584
507,0.820852,0.904418,10746758
508,0.735974,0.855462,29342161
509,0.752597,0.864831,23879340
510,0.742909,0.859990,12676908
511,0.748527,0.862976,22139422
512,0.804831,0.894914,38278598
513,0.749632,0.861878,32090626
514,0.735975,0.851726,27916267
515,0.775069,0.877514,11163239
516,0.773301,0.874548,32059948
517,0.771364,0.874749,18057377
518,0.820547,0.904076,13252816
519,0.774504,0.876898,31750729
520,0.817579,0.900882,27355383
521,0.773023,0.875663,36649155
522,0.827826,0.908224,11286856
523,0.756806,0.867691,634703
524,0.758147,0.867785,24628491
525,0.746122,0.857726,33126439
526,0.811836,0.897800,25821453
527,0.842146,0.915809,14639919
528,0.772523,0.877092,15380569
529,0.838768,0.914426,29963112
530,0.822445,0.904598,20430321
531,0.750635,0.864369,20215231
532,0.764239,0.869195,18891408
533,0.791278,0.887785,10187048
534,0.796272,0.888655,39244093
535,0.746037,0.861764,27446349
536,0.841809,0.914827,8694900
537,0.796951,0.890618,9510718
538,0.774017,0.876307,38193108
539,0.803364,0.895224,38037061
540,0.780293,0.880459,33390058
541,0.815559,0.899985,10441056
542,0.785815,0.883736,19747524
543,0.840904,0.914474,31239697
544,0.816970,0.902030,2102723
545,0.830616,0.909867,7234831
546,0.836296,0.913043,1973976
547,0.790353,0.886553,34162671
548,0.747501,0.858936,25292209
549,0.734283,0.850717,15226793
550,0.747264,0.858711,25484441
551,0.893852,0.944529,12218633
552,0.848758,0.919521,11446989
553,0.819844,0.903356,36771297
554,0.800423,0.892860,12853337
555,0.813853,0.899892,36075480
556,0.713602,0.838749,29468777
557,0.854116,0.922873,38674790
558,0.800249,0.893192,10286440
559,0.824049,0.905960,4420387
560,0.830573,0.909324,28208943
561,0.749871,0.861873,30716762
562,0.737275,0.852446,24635619
563,0.841151,0.913987,6671392
564,0.884831,0.939325,474850
565,0.782307,0.880512,23450753
566,0.769437,0.873559,34117741
567,0.826428,0.907534,9169750
568,0.771022,0.875846,32961471
569,0.809786,0.897259,31881890
570,0.854137,0.923067,6777852
571,0.854462,0.923211,25922569
572,0.758632,0.867992,1893987
573,0.778451,0.880177,26525376
574,0.705652,0.834584,16733307
575,0.862018,0.927089,3996710
576,0.775184,0.877778,33760208
577,0.779801,0.880087,18707283
578,0.799611,0.892290,38159381
579,0.739155,0.855602,18623457
580,0.775517,0.878652,33934077
581,0.873017,0.933274,23214862
582,0.847080,0.919246,30842091
583,0.787654,0.884801,4952106
584,0.720545,0.842231,19557200
585,0.816427,0.902348,3266468
586,0.796202,0.890845,598627
587,0.914691,0.955347,8597018
588,0.800030,0.892886,1512299
589,0.771844,0.875973,10885067
590,0.766577,0.873401,13017406
591,0.793714,0.887937,29721242
592,0.791259,0.888161,1172869
593,0.790827,0.885431,37653025
594,0.746159,0.859658,36392634
595,0.827318,0.907811,1647719
596,0.790575,0.887019,20674818
597,0.721940,0.847278,30081416
598,0.874675,0.934135,10817470
599,0.770335,0.875928,13207329
600,0.781957,0.881412,21534347
601,0.738743,0.855728,17595322
602,0.795247,0.888351,39129899
603,0.854882,0.923484,23428334
604,0.846811,0.918238,3691739
605,0.741808,0.855481,15434246
606,0.820729,0.904311,27425044
607,0.735332,0.851423,37451947
608,0.819610,0.903166,34141530
609,0.727032,0.850470,25155466
610,0.834913,0.912401,15646445
611,0.738989,0.854511,27646648
612,0.880176,0.936791,7941369
613,0.800153,0.893223,6059577
614,0.734586,0.853043,32598754
615,0.742860,0.859924,27498570
616,0.901435,0.948095,9326045
617,0.822136,0.904656,33197382
618,0.800157,0.891866,36095588
619,0.836962,0.913301,10838345
620,0.798214,0.890983,3653489
621,0.887354,0.940245,8684035
622,0.861104,0.926902,130627
623,0.810536,0.898782,4826359
624,0.839221,0.912976,5908100
625,0.747305,0.860476,36523262
626,0.794566,0.888941,6474078
627,0.770168,0.873689,26582919
628,0.726837,0.850380,26175719
629,0.844930,0.917562,17291549
630,0.794363,0.887547,39790248
631,0.781749,0.881000,7281106
632,0.819297,0.902499,34886871
633,0.807427,0.895538,38491188
634,0.813304,0.898547,30709440
635,0.760880,0.869049,38578611
636,0.858217,0.924767,13496475
637,0.799958,0.891677,17705525
638,0.800103,0.890856,35601598
639,0.758074,0.867719,7209046
640,0.753381,0.865987,2432031
641,0.825388,0.906834,10819084
642,0.796116,0.891056,34855694
643,0.747992,0.862701,10373400
644,0.816413,0.902460,16878661
645,0.803078,0.894209,27025489
646,0.756848,0.866284,37871970
647,0.799149,0.890831,26204707
648,0.724868,0.848793,19793911
649,0.746256,0.861366,33538599
650,0.799384,0.892599,37043052
651,0.743063,0.857196,23447401
652,0.763613,0.872104,1793674
653,0.780190,0.881573,37173680
654,0.717143,0.840229,28273760
655,0.827457,0.906358,7701775
656,0.814744,0.900228,33267983
657,0.845132,0.918133,34747839
658,0.778612,0.878983,34284694
659,0.794011,0.889597,19014742
660,0.741627,0.859055,11610428
661,0.803076,0.894629,33645983
662,0.762834,0.869285,26295848
663,0.947640,0.972563,6068340
664,0.762718,0.869083,31708212
665,0.743980,0.858335,16576329
666,0.915025,0.955223,4217991
667,0.788056,0.885044,4775727
668,0.770760,0.874646,34281854
669,0.742218,0.855391,39819590
670,0.725525,0.848590,11984774
671,0.729761,0.852027,36713885
672,0.791356,0.887860,10209714
673,0.819863,0.903816,6411509
674,0.915683,0.955381,6658326
675,0.736703,0.852382,27088376
676,0.741060,0.856770,33436998
677,0.823503,0.905798,4101337
678,0.797399,0.891528,12864124
679,0.904153,0.949696,12801949
680,0.756539,0.866484,37639937
681,0.894936,0.944350,9478216
682,0.751653,0.862927,36249351
683,0.797820,0.890746,39433611
684,0.857721,0.924188,6222937
685,0.820206,0.902971,24094151
686,0.749440,0.863561,6706427
687,0.784769,0.882859,39490920
688,0.741417,0.858781,18413030
689,0.804389,0.895103,562161
690,0.796360,0.890809,18076702
691,0.763963,0.872262,30023459
692,0.811689,0.898277,34208145
693,0.908476,0.952072,3943591
694,0.851966,0.921832,36091799
695,0.790372,0.886134,25487397
696,0.827688,0.908061,20519920
697,0.772498,0.877068,40309790
698,0.753412,0.864058,30263125
699,0.803805,0.895020,14372815
700,0.763815,0.869795,39700420
701,0.817550,0.902504,1818939
702,0.844152,0.915127,10657741
703,0.804656,0.895909,9481175
704,0.709769,0.839431,8230448
705,0.783322,0.881971,17316067
706,0.820358,0.903325,36569551
707,0.856688,0.924302,1238487
708,0.780118,0.879453,21417405
709,0.800928,0.893694,9004715
710,0.929127,0.963014,14040437
711,0.719716,0.841924,18628382
712,0.784071,0.883892,18482932
713,0.793629,0.889424,9860828
714,0.845169,0.917975,17633033
715,0.802904,0.894711,24705869
716,0.770240,0.873686,33954979
717,0.739372,0.854012,24339461
718,0.736876,0.853368,23767830
719,0.808215,0.896803,11939050
720,0.759101,0.869077,24901622
721,0.851968,0.921875,1415573
722,0.840978,0.915634,1533549
723,0.760239,0.869910,18680807
724,0.840584,0.913424,5359164
725,0.765592,0.873217,37625349
726,0.796261,0.890181,3739245
727,0.776000,0.877927,25879085
728,0.767147,0.874437,37506179
729,0.784901,0.884126,34002370
730,0.841141,0.915425,40251900
731,0.767662,0.871878,36777640
732,0.736850,0.852379,35821310
733,0.791206,0.887707,10480682
734,0.819193,0.903493,5829855
735,0.799206,0.891740,3622798
736,0.814374,0.899960,27796749
737,0.919627,0.957835,1970447
738,0.857118,0.924198,4861286
739,0.797632,0.891570,8785194
740,0.741077,0.858637,10975163
741,0.815866,0.900790,18901723
742,0.820622,0.903101,27413576
743,0.743535,0.857380,29458095
744,0.771596,0.875952,28762551
745,0.841796,0.915695,4617650
