alpha,MSE,MAE,Time
0.59,0.140137,0.358069,0.003694
0.60,0.141738,0.361194,0.003696
0.61,0.143704,0.364045,0.003695
0.62,0.149863,0.374320,0.003667
0.63,0.149863,0.374320,0.003661
0.64,0.149863,0.374320,0.003659
0.65,0.149863,0.374320,0.003659
0.66,0.149863,0.374320,0.003659
0.67,0.152374,0.378491,0.003667
0.68,0.155013,0.382795,0.003663
0.69,0.155013,0.382795,0.003660
0.70,0.155013,0.382795,0.003658
0.71,0.155013,0.382795,0.003660
0.72,0.158174,0.387540,0.003665
0.73,0.171723,0.406765,0.003654
0.74,0.171723,0.406765,0.003644
0.75,0.179752,0.417046,0.003646
0.76,0.183894,0.422337,0.003640
0.77,0.197130,0.438382,0.003640
0.78,0.206695,0.449284,0.003635
0.79,0.211766,0.454989,0.003635
0.80,0.211766,0.454989,0.003631
0.81,0.211766,0.454989,0.003633
0.82,0.211766,0.454989,0.003636
0.83,0.217442,0.461258,0.003631
0.84,0.217442,0.461258,0.003629
0.85,0.217442,0.461258,0.003627
0.86,0.217442,0.461258,0.003628
0.87,0.217442,0.461258,0.003628
0.88,0.217442,0.461258,0.003630
0.89,0.223882,0.468243,0.003636
0.90,0.223882,0.468243,0.003631
0.91,0.223882,0.468243,0.003631
0.92,0.238133,0.483592,0.003628
0.93,0.238133,0.483592,0.003625
0.94,0.238133,0.483592,0.003626
0.95,0.285930,0.531601,0.003630
0.96,0.303472,0.547954,0.003637
0.97,0.331009,0.572886,0.003637
0.98,0.360325,0.598228,0.003636
0.99,0.505225,0.709850,0.003607
1.00,0.879326,0.937644,0.003528

FreqItem (alpha = 0.38)
FreqItem,0.137211,0.355437,0.003682

Mode (each dim)
Mode1,0.977865,0.988869,0.011449

Mode (all dim)
Mode2,0.879326,0.937644,0.003365

Medoid (ID=147)
Medoid,0.190501,0.425124,0.400788

ID,MSE,MAE,DataID
1,0.215888,0.457476,1092997
2,0.286375,0.531379,596037
3,0.261484,0.504562,167633
4,0.286872,0.532582,1778160
5,0.220454,0.460489,519804
6,0.236376,0.477794,713835
7,0.209269,0.449122,568652
8,0.233998,0.476431,525477
9,0.568370,0.751375,2347097
10,0.242618,0.487456,1202487
11,0.401024,0.631467,1209674
12,0.208599,0.446699,283024
13,0.246929,0.491067,604353
14,0.299336,0.542240,230405
15,0.202959,0.439086,2104799
16,0.196157,0.432940,1647043
17,0.323980,0.566335,1774083
18,0.263812,0.509276,943474
19,0.247505,0.490235,816275
20,0.218116,0.459529,1630966
21,0.358626,0.589721,522016
22,0.568370,0.751375,2370189
23,0.240052,0.482880,38862
24,0.248795,0.493547,2136908
25,0.364449,0.601326,971151
26,0.336214,0.571491,1395648
27,0.338874,0.580103,2045506
28,0.358940,0.596277,1887978
29,0.252381,0.495010,937312
30,0.236171,0.479897,1698002
31,0.238556,0.480849,1736676
32,0.568370,0.751375,2030310
33,0.228551,0.472916,2294039
34,0.209311,0.449569,1904309
35,0.227291,0.468655,1412342
36,0.243713,0.488934,417715
37,0.237356,0.477592,222017
38,0.247709,0.491898,1980994
39,0.207884,0.445928,943193
40,0.391250,0.620995,172986
41,0.226844,0.468444,787354
42,0.215998,0.455186,2152867
43,0.200489,0.437263,456011
44,0.309283,0.553670,1391707
45,0.199161,0.435804,2383272
46,0.247696,0.489479,164683
47,0.227018,0.468587,642623
48,0.318602,0.561457,1761228
49,0.240448,0.482541,1108158
50,0.205079,0.442721,1458898
51,0.214405,0.454067,996067
52,0.245580,0.488147,1630174
53,0.219743,0.460523,1432960
54,0.362278,0.598488,1034929
55,0.204461,0.441467,1370954
56,0.210865,0.451074,7984
57,0.252866,0.497425,34449
58,0.201824,0.439607,1020332
59,0.275690,0.520031,1895962
60,0.231106,0.474446,971762
61,0.275044,0.520394,322207
62,0.245562,0.488995,1236511
63,0.286162,0.530978,605944
64,0.246196,0.488428,220119
65,0.264090,0.508773,744692
66,0.229762,0.471947,2018287
67,0.259004,0.503388,637834
68,0.191621,0.427106,966710
69,0.315668,0.558544,1603154
70,0.303217,0.546312,1581028
71,0.321071,0.563282,1139697
72,0.245470,0.489574,2390508
73,0.337517,0.578956,1337767
74,0.279599,0.521856,1595709
75,0.345812,0.585742,1386088
76,0.213187,0.454026,1324912
77,0.227058,0.469394,1760392
78,0.210523,0.448632,2028711
79,0.201061,0.439701,690013
80,0.247504,0.489729,472422
81,0.256396,0.501248,1091482
82,0.233780,0.477377,1686080
83,0.207550,0.444712,2102597
84,0.358626,0.589721,128315
85,0.202744,0.440686,324882
86,0.201289,0.437463,1077424
87,0.273781,0.517237,136299
88,0.237977,0.479494,359331
89,0.199829,0.435696,2097757
90,0.237969,0.481301,2032262
91,0.279694,0.523220,1331094
92,0.300929,0.542670,23836
93,0.258593,0.503345,872645
94,0.229167,0.471386,1937039
95,0.239255,0.481563,243955
96,0.344476,0.582947,1617338
97,0.203863,0.443272,1559198
98,0.210970,0.448741,881790
99,0.201315,0.437270,187921
100,0.340178,0.580611,766224
101,0.336214,0.571491,66690
102,0.203525,0.440884,1327618
103,0.313130,0.556730,760605
104,0.217871,0.458915,1404458
105,0.272204,0.516899,527200
106,0.248229,0.490575,2146693
107,0.314343,0.557988,333242
108,0.258175,0.500510,2287592
109,0.218417,0.459356,1779277
110,0.293271,0.536125,1023256
111,0.200719,0.437335,363887
112,0.245357,0.486978,474632
113,0.358626,0.589721,313208
114,0.491090,0.699793,70356
115,0.203412,0.440837,602947
116,0.235961,0.477763,638090
117,0.269462,0.514680,1147781
118,0.261576,0.506745,739247
119,0.318166,0.560823,997422
120,0.311288,0.555000,849410
121,0.358626,0.589721,375381
122,0.568370,0.751375,2328517
123,0.224772,0.466347,873246
124,0.234925,0.477060,1248026
125,0.262419,0.507929,1869428
126,0.224679,0.466437,1117202
127,0.278601,0.524434,469237
128,0.215017,0.454112,1032499
129,0.243827,0.485566,1998993
130,0.296935,0.541229,657158
131,0.344476,0.582948,1798723
132,0.264464,0.508798,2065683
133,0.248421,0.491393,1984777
134,0.201082,0.438150,163201
135,0.328684,0.570951,1074014
136,0.259693,0.504185,115849
137,0.309831,0.551930,2309895
138,0.260920,0.505592,1407257
139,0.203316,0.442113,7314
140,0.206533,0.445509,1693044
141,0.266071,0.511648,34385
142,0.193271,0.428131,371202
143,0.233540,0.475709,2167677
144,0.302858,0.544662,347594
145,0.203014,0.439232,441558
146,0.358626,0.589721,374496
147,0.190501,0.425124,985685
148,0.229622,0.472211,1589340
149,0.338169,0.579061,1113744
150,0.320683,0.561966,1983107
151,0.229766,0.473576,42622
152,0.336214,0.571491,1489125
153,0.235129,0.478991,1915497
154,0.275803,0.522261,915869
155,0.217884,0.458946,341024
156,0.212356,0.450782,1388797
157,0.204495,0.441083,2033071
158,0.239428,0.483594,810262
159,0.204538,0.441145,25168
160,0.306363,0.550024,1635937
161,0.269026,0.513953,1467420
162,0.326222,0.567894,1823892
163,0.202390,0.441023,1305493
164,0.331107,0.572944,1056069
165,0.268512,0.512323,1987094
166,0.219373,0.459594,2379507
167,0.211213,0.450019,1171919
168,0.217329,0.458481,1900861
169,0.321173,0.564636,1390636
170,0.390362,0.622806,1179233
171,0.267043,0.512263,1197777
172,0.248734,0.491452,1425022
173,0.282195,0.526525,1550435
174,0.232435,0.474252,969327
175,0.330684,0.571749,1772616
176,0.223721,0.465362,1991994
177,0.206835,0.444976,1343824
178,0.326279,0.569023,362173
179,0.313586,0.556640,1185206
180,0.199516,0.436477,61440
181,0.220404,0.461930,2345281
182,0.225392,0.467773,1227829
183,0.208255,0.447175,1550566
184,0.238574,0.482436,1864650
185,0.204491,0.442136,2143698
186,0.234298,0.476293,1891591
187,0.293456,0.538716,857320
188,0.213329,0.452804,1780642
189,0.258333,0.503760,305725
190,0.304705,0.549100,882488
191,0.300105,0.544207,1020451
192,0.275239,0.518524,1773145
193,0.303876,0.546886,310253
194,0.224692,0.466269,2325944
195,0.225529,0.467311,433087
196,0.290005,0.535349,2297347
197,0.386229,0.619388,2309324
198,0.219240,0.459298,1605006
199,0.257740,0.500984,1802080
200,0.204401,0.442475,1303832
201,0.232751,0.476659,388112
202,0.326389,0.566447,603730
203,0.358626,0.589721,332726
204,0.208454,0.447389,1938547
205,0.229473,0.471394,1573057
206,0.271971,0.517136,2105343
207,0.277992,0.521205,1534414
208,0.203941,0.440026,520753
209,0.246424,0.490880,71388
210,0.255322,0.498152,323493
211,0.321130,0.559994,582194
212,0.244277,0.485528,20542
213,0.247441,0.489687,1551322
214,0.248016,0.491980,2132760
215,0.276235,0.520972,1885192
216,0.218116,0.459529,1298892
217,0.208927,0.446063,1628223
218,0.259493,0.502503,346384
219,0.209328,0.447815,683407
220,0.297223,0.542073,1933948
221,0.329982,0.572073,1228873
222,0.245724,0.490779,1703858
223,0.224130,0.465522,1310966
224,0.204576,0.442274,1539127
225,0.222246,0.462647,1633675
226,0.313246,0.555824,1744053
227,0.253886,0.498012,1440346
228,0.203487,0.440968,1546871
229,0.287567,0.530747,952932
230,0.208231,0.446515,846299
231,0.291508,0.534382,454576
232,0.206211,0.444936,1341044
233,0.298628,0.542048,1450030
234,0.355902,0.593810,787303
235,0.218406,0.460143,883464
236,0.321130,0.559994,626960
237,0.296969,0.541340,496518
238,0.260097,0.503097,21751
239,0.246812,0.488735,1147714
240,0.262280,0.507923,567907
241,0.286346,0.529524,345244
242,0.209461,0.447649,1729908
243,0.228148,0.470655,588449
244,0.275559,0.518682,1896566
245,0.264656,0.507730,1466540
246,0.285653,0.528646,77513
247,0.241939,0.485306,799331
248,0.230126,0.471145,698635
249,0.213265,0.453218,423898
250,0.248376,0.493699,1482738
251,0.368587,0.604000,236456
252,0.192874,0.427569,1652772
253,0.201228,0.438028,790469
254,0.265148,0.509875,1547422
255,0.245226,0.487393,795771
256,0.207486,0.446249,28016
257,0.306763,0.550333,895348
258,0.208503,0.446341,2236118
259,0.261289,0.507310,1574888
260,0.358626,0.589721,1848280
261,0.233304,0.476367,686289
262,0.224058,0.465138,2029464
263,0.286569,0.531099,793197
264,0.265032,0.509849,2136319
265,0.268054,0.514431,420640
266,0.232403,0.474768,1676662
267,0.240431,0.483868,367151
268,0.321314,0.563672,917158
269,0.294692,0.539572,1698413
270,0.317728,0.560031,1514866
271,0.241740,0.484526,1485065
272,0.240874,0.484988,2043657
273,0.335760,0.576045,848646
274,0.299294,0.544780,2073515
275,0.364141,0.600806,1544096
276,0.203908,0.439897,2315186
277,0.245388,0.489410,2151029
278,0.280632,0.526719,2343427
279,0.321130,0.559994,617694
280,0.241364,0.485663,178799
281,0.232975,0.475602,1430038
282,0.292077,0.535933,854150
283,0.211799,0.452482,1831571
284,0.345065,0.584486,2220507
285,0.216245,0.456661,5445
286,0.358626,0.589721,231215
287,0.319354,0.561025,2248524
288,0.350425,0.589215,900794
289,0.251658,0.494552,71205
290,0.289150,0.532141,1427284
291,0.430988,0.655057,352946
292,0.220983,0.462306,757494
293,0.347233,0.586356,1060621
294,0.207328,0.446214,1146144
295,0.250707,0.493183,497686
296,0.339244,0.579798,1481261
297,0.245203,0.488246,426678
298,0.289204,0.534276,864838
299,0.282448,0.528386,2292
300,0.192976,0.428616,2125091
301,0.225677,0.468268,2379704
302,0.340937,0.581472,1487358
303,0.319796,0.562524,1772621
304,0.193297,0.428769,832222
305,0.242174,0.484052,1164745
306,0.259025,0.502224,920589
307,0.258244,0.502274,751281
308,0.262642,0.505680,919646
309,0.257954,0.501102,867888
310,0.233840,0.476239,1368975
311,0.392460,0.624516,1098446
312,0.207847,0.445929,2297926
313,0.243391,0.484956,2223126
314,0.358626,0.589721,533890
315,0.237178,0.481501,2122306
316,0.267356,0.512726,2228572
317,0.287565,0.532855,765105
318,0.235179,0.478321,1974702
319,0.224125,0.465172,733238
320,0.355896,0.593797,836310
321,0.369040,0.605511,1005859
322,0.292214,0.537319,1086185
323,0.266418,0.511815,1593805
324,0.292428,0.536451,2066481
325,0.249451,0.491811,2232329
326,0.225581,0.468214,2091491
327,0.250630,0.492326,1151615
328,0.292169,0.535486,262879
329,0.836296,0.912261,560202
330,0.273729,0.516912,1153907
331,0.240383,0.484260,2387971
332,0.226114,0.467269,543778
333,0.269738,0.514245,245138
334,0.203908,0.439897,1764464
335,0.210374,0.449345,1376001
336,0.213288,0.453733,1409883
337,0.302929,0.547350,288925
338,0.270508,0.515431,2127282
339,0.246574,0.490013,2329530
340,0.216655,0.456696,1156814
341,0.323934,0.566493,1100130
342,0.261215,0.506655,1031848
343,0.286441,0.530006,1058613
344,0.202128,0.440020,927129
345,0.253295,0.496166,1565738
346,0.250928,0.493645,784791
347,0.281078,0.526090,759573
348,0.216849,0.456392,2330843
349,0.204276,0.443055,363365
350,0.259246,0.504907,1492811
351,0.213385,0.452447,771026
352,0.310599,0.554085,1369225
353,0.266808,0.511446,182869
354,0.383997,0.617379,2364831
355,0.318145,0.561753,1039579
356,0.247974,0.490735,19070
357,0.310733,0.554125,2060194
358,0.197816,0.434065,2191194
359,0.236695,0.477886,281950
360,0.208954,0.447785,224268
361,0.213011,0.453034,948974
362,0.314921,0.556588,273794
363,0.261131,0.504590,768047
364,0.237092,0.478646,1194112
365,0.225345,0.467791,2038258
366,0.192920,0.428556,2144048
367,0.358626,0.589721,207868
368,0.209328,0.447815,2327184
369,0.215088,0.455136,1875203
370,0.258766,0.501398,141270
371,0.248612,0.491019,1087870
372,0.212483,0.452238,579206
373,0.252468,0.495015,1173118
374,0.357388,0.595549,2146483
375,0.211755,0.451168,1506335
376,0.289783,0.535341,342728
377,0.256570,0.500149,535146
378,0.209511,0.449545,2265908
379,0.261667,0.504484,277444
380,0.278586,0.523340,898512
381,0.200030,0.436640,1362592
382,0.248266,0.490842,1048470
383,0.304223,0.547095,2267738
384,0.208972,0.446210,1545462
385,0.228207,0.468764,1017173
386,0.203851,0.439738,911189
387,0.289518,0.534548,1564532
388,0.197552,0.433703,681240
389,0.208125,0.445573,706256
390,0.195506,0.430795,1846483
391,0.286080,0.529784,905509
392,0.276110,0.520943,1655231
393,0.338611,0.577755,2120277
394,0.263991,0.508246,1673557
395,0.207340,0.445613,453215
396,0.310197,0.553223,1762408
397,0.218036,0.456909,1421478
398,0.284490,0.528473,661083
399,0.289351,0.534732,1693464
400,0.362870,0.599433,900553
401,0.258067,0.501028,802354
402,0.240962,0.486278,385207
403,0.332035,0.573853,1479759
404,0.301140,0.545534,1975472
405,0.241961,0.483681,135562
406,0.203612,0.440901,589967
407,0.358732,0.596730,2318201
408,0.222743,0.464880,670709
409,0.274790,0.520560,459748
410,0.212039,0.451470,199518
411,0.300846,0.544489,1569222
412,0.259190,0.502350,1822341
413,0.209458,0.448338,1247988
414,0.197401,0.433450,1440833
415,0.232032,0.474163,971675
416,0.270403,0.513608,2265162
417,0.363664,0.600969,2352023
418,0.310248,0.552378,140080
419,0.336214,0.571491,550275
420,0.192838,0.427606,662152
421,0.232806,0.474387,1986563
422,0.300871,0.545222,1455785
423,0.240383,0.484260,2317383
424,0.324924,0.566039,1710713
425,0.214348,0.455809,733214
426,0.358626,0.589721,374471
427,0.410613,0.638790,1076993
428,0.197273,0.434775,2154692
429,0.280219,0.523779,1035555
430,0.332627,0.568776,374329
431,0.198779,0.435771,659117
432,0.227380,0.470233,1837909
433,0.319461,0.562213,759537
434,0.341819,0.582680,2138877
435,0.358626,0.589721,1417253
436,0.205195,0.443519,895100
437,0.358626,0.589721,332717
438,0.283317,0.526567,1339327
439,0.344670,0.584067,1565809
440,0.284998,0.530417,792465
441,0.271934,0.517930,1538845
442,0.239553,0.482398,738904
443,0.256739,0.500789,218678
444,0.261735,0.504456,390706
445,0.240383,0.484260,2179738
446,0.327084,0.568367,1190354
447,0.249148,0.493762,259741
448,0.229622,0.472653,2135633
449,0.228920,0.470487,1330434
450,0.200165,0.437107,810016
451,0.274790,0.520560,401657
452,0.253165,0.495775,920870
453,0.568370,0.751375,2265801
454,0.201554,0.439757,322913
455,0.358626,0.589721,235455
456,0.238640,0.479455,602887
457,0.197963,0.434290,697384
458,0.207366,0.445973,1312448
459,0.195914,0.431944,361451
460,0.217958,0.459066,1732939
461,0.249568,0.492350,1686778
462,0.308870,0.552341,1020569
463,0.264464,0.508798,1174720
464,0.264464,0.508798,50187
465,0.263015,0.507801,763319
466,0.259536,0.504985,195846
467,0.272095,0.517677,945288
468,0.207346,0.445759,1096036
469,0.402999,0.632018,1535173
470,0.193699,0.429429,114969
471,0.228546,0.471354,1888502
472,0.208923,0.447039,677890
473,0.280942,0.523689,853874
474,0.225357,0.467486,2107181
475,0.239132,0.480744,1068597
476,0.237398,0.482156,637484
477,0.280502,0.522929,901407
478,0.273729,0.516912,1328338
479,0.233931,0.477197,376990
480,0.207276,0.444295,2231841
481,0.242153,0.483802,2138354
482,0.222850,0.464151,778648
483,0.232410,0.475969,756584
484,0.272936,0.515771,2008028
485,0.309933,0.551929,1101561
486,0.206056,0.444357,992039
487,0.245145,0.489130,214787
488,0.330545,0.572335,1798945
489,0.248518,0.490696,2304488
490,0.449302,0.669166,576239
491,0.234004,0.476973,1135756
492,0.306568,0.550522,1595138
493,0.336214,0.571491,1596809
494,0.240383,0.484260,2310477
495,0.213027,0.454195,1645326
496,0.202392,0.438372,2360129
497,0.212172,0.451513,110195
498,0.327106,0.567566,194486
499,0.270123,0.515492,1060038
500,0.292539,0.537348,1645369
501,0.206081,0.445538,309456
502,0.350254,0.588435,552412
503,0.282462,0.526649,2323260
504,0.241026,0.482696,1163331
505,0.247822,0.489830,263466
506,0.245830,0.487917,995729
507,0.303081,0.547452,1800816
508,0.260426,0.503320,1164873
509,0.213526,0.452973,2324067
510,0.240383,0.484260,2177806
511,0.257343,0.501498,1000587
512,0.212124,0.451039,2066294
513,0.226170,0.467757,560327
514,0.201287,0.437219,1757171
515,0.256111,0.500373,1678194
516,0.290826,0.535047,1661888
517,0.217804,0.458116,353082
518,0.265682,0.511544,1892982
519,0.236583,0.480077,1064705
520,0.258265,0.501901,261442
521,0.224463,0.466241,73094
522,0.292516,0.536543,2200462
523,0.193250,0.428738,1856581
524,0.297233,0.541568,1669903
525,0.322612,0.565069,2114812
526,0.343333,0.583391,1105780
527,0.239705,0.482009,1633904
528,0.247286,0.491132,2225008
529,0.198376,0.435715,1300267
530,0.300168,0.545020,297815
531,0.204820,0.443072,1474249
532,0.266019,0.509868,1609724
533,0.262640,0.507282,850228
534,0.208525,0.447299,1401382
535,0.295844,0.539741,376927
536,0.253967,0.496746,1113694
537,0.247628,0.490123,983
538,0.277524,0.521097,2177743
539,0.212351,0.450767,2278567
540,0.299876,0.543883,2325051
541,0.245356,0.489183,1959422
542,0.250410,0.494092,883027
543,0.239717,0.480104,1995218
544,0.323615,0.565398,123621
545,0.354999,0.587140,244070
546,0.233519,0.475853,1277284
547,0.229948,0.470956,1785510
548,0.204556,0.442689,597153
549,0.270386,0.514304,774139
550,0.261834,0.506636,454088
551,0.195602,0.431303,858596
552,0.338202,0.578938,847233
553,0.277443,0.522890,258423
554,0.286692,0.530076,319050
555,0.232957,0.474233,121008
556,0.210268,0.448621,2373235
557,0.401267,0.631988,1424831
558,0.324924,0.566039,1754913
559,0.220818,0.461504,2202115
560,0.294316,0.538088,328970
561,0.248889,0.493561,2052729
562,0.241630,0.483711,1280237
563,0.275776,0.518989,1938694
564,0.245359,0.489974,506829
565,0.304034,0.548851,285491
566,0.429769,0.653587,2315622
567,0.344476,0.582947,1620523
568,0.249977,0.495524,286475
569,0.268667,0.512874,2097238
570,0.213363,0.454173,1502963
571,0.243663,0.485045,215399
572,0.245308,0.489643,1660532
573,0.251913,0.494404,2385990
574,0.254144,0.499196,2210617
575,0.281855,0.525466,1784154
576,0.209528,0.450032,233933
577,0.222858,0.464390,1091774
578,0.262270,0.505978,1173537
579,0.238413,0.481995,831087
580,0.257513,0.501759,1865913
581,0.233350,0.475438,1627625
582,0.230935,0.474332,1689684
583,0.315608,0.556608,317018
584,0.276234,0.520956,1886048
585,0.276234,0.520956,2008734
586,0.228181,0.471093,438027
587,0.251611,0.495945,1863156
588,0.290193,0.534340,1037437
589,0.259472,0.503177,2192941
590,0.250000,0.492119,1669143
591,0.263252,0.507341,1366408
592,0.307351,0.551298,1849542
593,0.199083,0.436165,553253
594,0.235474,0.476226,908974
595,0.284831,0.529765,2356372
596,0.234672,0.475953,838745
597,0.247155,0.488493,828468
598,0.208751,0.445974,1580767
599,0.271263,0.515485,1125220
600,0.354317,0.592439,529579
601,0.214643,0.453625,687602
602,0.316814,0.558939,1340620
603,0.275326,0.521308,2190111
604,0.249041,0.492385,677465
605,0.336214,0.571491,1155109
606,0.218168,0.458852,1578138
607,0.201723,0.439633,911399
608,0.211059,0.450777,2246884
609,0.332627,0.568776,355548
610,0.344476,0.582947,1742486
611,0.333611,0.573973,1716669
612,0.319184,0.560761,1983173
613,0.251610,0.496081,1036042
614,0.264148,0.508371,2033688
615,0.249893,0.491394,1473094
616,0.340661,0.576638,648649
617,0.282672,0.527964,75588
618,0.194469,0.431736,940122
619,0.259024,0.504514,1686086
620,0.243555,0.488685,2268529
621,0.266651,0.511006,213138
622,0.202757,0.439008,656367
623,0.232665,0.475777,1721944
624,0.244090,0.487043,766391
625,0.312359,0.554342,1565341
626,0.236154,0.478891,1682189
627,0.250628,0.495005,1605137
628,0.301279,0.546044,2393810
629,0.239228,0.480926,866828
630,0.347605,0.586440,334230
631,0.243019,0.485447,527261
632,0.202554,0.438639,1554431
633,0.206103,0.445202,1674850
634,0.299291,0.544270,321245
635,0.245491,0.489522,2231897
636,0.267205,0.511266,433832
637,0.246447,0.488493,1899384
638,0.228920,0.470487,747168
639,0.211196,0.450231,284588
640,0.201298,0.437249,2254932
641,0.246904,0.489068,93526
642,0.218483,0.458405,2001257
643,0.320939,0.562722,1841978
644,0.296938,0.539992,1129569
645,0.201305,0.437260,1638818
646,0.252946,0.495505,918944
647,0.229732,0.471657,1778218
648,0.197954,0.434753,1714406
649,0.295968,0.541028,1859066
650,0.245506,0.490234,1068177
651,0.202929,0.438978,1586808
652,0.286380,0.532026,2072205
653,0.303958,0.546521,1724544
654,0.262032,0.505206,912625
655,0.281837,0.527802,442468
656,0.287684,0.532965,893758
657,0.318222,0.560051,198686
658,0.308490,0.553113,2047606
659,0.246947,0.489045,891441
660,0.347302,0.586582,1065515
661,0.420320,0.646971,2381836
662,0.231368,0.474731,1418702
663,0.325899,0.567098,223819
664,0.335906,0.575684,1660558
665,0.193297,0.428769,1739948
666,0.238348,0.479048,59588
667,0.260599,0.506790,2094390
668,0.212690,0.452117,1243205
669,0.336050,0.576716,806756
670,0.242196,0.484084,2378979
671,0.193420,0.428410,1102009
672,0.289276,0.535421,900283
673,0.245972,0.488394,1984108
674,0.233421,0.476175,547860
675,0.257329,0.502198,2029852
676,0.307227,0.551928,1226799
677,0.237363,0.478939,1466804
678,0.238527,0.481827,1411943
679,0.279317,0.522282,545077
680,0.344870,0.584365,929743
681,0.392301,0.625037,83992
682,0.252429,0.498111,2131885
683,0.194912,0.430393,605820
684,0.313425,0.557579,1808536
685,0.327369,0.569968,648383
686,0.248508,0.490643,1048289
687,0.272408,0.518248,306167
688,0.295650,0.540251,847069
689,0.228931,0.471588,699767
690,0.264820,0.507956,1197608
691,0.300652,0.544097,1912585
692,0.234778,0.476586,685476
693,0.231974,0.474354,220182
694,0.234252,0.475210,2136404
695,0.269297,0.512641,2346034
696,0.200489,0.437263,1960131
697,0.203677,0.443399,2195992
698,0.212690,0.452117,2044297
699,0.212098,0.451448,807208
700,0.204646,0.443266,606621
701,0.232491,0.475485,2027148
702,0.291304,0.535575,1909218
703,0.320597,0.563785,1506904
704,0.254600,0.499303,1615129
705,0.231689,0.474370,60950
706,0.221279,0.463026,1140629
707,0.303074,0.547388,445800
708,0.237710,0.479113,1527755
709,0.235696,0.478741,156444
710,0.279344,0.522247,990877
711,0.227986,0.470376,61370
712,0.204083,0.441596,240437
713,0.200120,0.436721,726635
714,0.207188,0.443744,667191
715,0.213047,0.453171,2048974
716,0.255661,0.499211,1375019
717,0.202327,0.440249,1715481
718,0.240077,0.481724,2355141
719,0.254493,0.496961,2222089
720,0.315766,0.559909,19121
721,0.277896,0.522195,1156621
722,0.225003,0.466717,1738546
723,0.217579,0.458690,704597
724,0.328346,0.568983,1376804
725,0.207333,0.446209,1478822
726,0.226063,0.466802,654504
727,0.261202,0.504094,940807
728,0.237249,0.477297,1278687
729,0.210154,0.448539,302673
730,0.228245,0.471215,1748016
731,0.232835,0.473721,1885309
732,0.268082,0.511450,2329822
733,0.201405,0.439059,1261106
734,0.346642,0.582814,996086
735,0.336214,0.571491,1548823
736,0.293871,0.536543,1322057
737,0.309370,0.551434,2136715
738,0.210057,0.447158,1994623
739,0.245186,0.488526,453684
740,0.270670,0.512861,2293160
741,0.328074,0.569197,589373
742,0.203539,0.440871,515055
743,0.282462,0.526649,137469
744,0.245025,0.488665,1316009
745,0.226063,0.466802,1182246
746,0.205438,0.444176,2186443
747,0.247847,0.490507,294901
748,0.197347,0.433436,501600
749,0.283070,0.527769,2145457
750,0.315109,0.558067,120862
751,0.228712,0.471752,520721
752,0.197868,0.433923,905950
753,0.200390,0.436995,1859408
754,0.292568,0.537813,1225319
755,0.568370,0.751375,2282755
756,0.233293,0.475438,942103
757,0.327291,0.569794,1879823
758,0.298311,0.543194,827434
759,0.250102,0.495428,2220791
760,0.296487,0.539996,2182497
761,0.197503,0.432836,179323
762,0.253279,0.496184,1709972
763,0.225643,0.468316,2116191
764,0.312491,0.556326,1440429
