alpha,MSE,MAE,Time
180,0.790591,0.887985,2469897
181,0.823183,0.906067,2246432
182,0.762136,0.870668,5417430
183,0.856347,0.924481,8970553
184,0.713571,0.835286,8441130
185,0.802892,0.894816,2354350
186,0.754234,0.866318,4171735
187,0.741947,0.853909,7394667
188,0.845250,0.918130,4768500
189,0.790105,0.887159,924937
190,0.709707,0.833413,4634420
191,0.789437,0.885040,9412428
192,0.811544,0.897501,8807250
193,0.751456,0.862876,6400984
194,0.729641,0.847143,2664199
195,0.795867,0.890542,2147408
196,0.859062,0.925364,2780046
197,0.831862,0.908473,4484228
198,0.834979,0.912475,4582685
199,0.767485,0.874083,3025801
200,0.794000,0.889542,5865365
201,0.874618,0.934317,8759319
202,0.738873,0.851623,5148488
203,0.823256,0.903964,9718181
204,0.778170,0.875476,6537597
205,0.838345,0.914319,6445122
206,0.752051,0.859865,9849796
207,0.814297,0.901344,7987058
208,0.775703,0.879006,3896666
209,0.764587,0.872420,5155318
210,0.768712,0.875047,3224512
211,0.827226,0.908046,6366563
212,0.819274,0.904044,7401750
213,0.780047,0.879792,8641942
214,0.800513,0.891951,5337116
215,0.805115,0.895398,5842881
216,0.737525,0.851806,996293
217,0.815888,0.899527,9508852
218,0.808721,0.892872,3237548
219,0.714947,0.837955,5764793
220,0.834271,0.911906,433790
221,0.822972,0.905696,7871968
222,0.835505,0.912809,5177222
223,0.844142,0.917477,9241040
224,0.861404,0.926951,4272952
225,0.829376,0.909597,7841422
226,0.777881,0.876629,1388449
227,0.795300,0.890511,7052999
228,0.885739,0.939922,2325650
229,0.752078,0.860812,5971135
230,0.757415,0.864169,78800
231,0.877278,0.935680,8191016
232,0.837419,0.913159,4730454
233,0.709671,0.834035,5227288
234,0.824723,0.907074,7909197
235,0.723910,0.842946,1268051
236,0.769195,0.872061,1672410
237,0.804553,0.895749,7758994
238,0.773296,0.876787,9255110
239,0.826892,0.908020,5569077
240,0.717664,0.837635,2914312
241,0.760146,0.865419,2479623
242,0.724036,0.843747,1935640
243,0.771741,0.876555,316063
244,0.720985,0.841739,1121565
245,0.764385,0.872729,7272757
246,0.808836,0.897839,6158944
247,0.771914,0.871759,2117859
248,0.786898,0.884861,6781609
249,0.733298,0.848972,9396493
250,0.812583,0.900327,7882652
251,0.827647,0.908675,7215400
252,0.799558,0.890658,7268461
253,0.848973,0.920513,3059874
254,0.790264,0.887462,6456440
255,0.823431,0.906206,1541414
256,0.771590,0.876073,901297
257,0.743513,0.853647,7844890
258,0.756158,0.862091,8594414
259,0.800816,0.893622,3226947
260,0.842968,0.916836,3816025
261,0.833768,0.912022,8673214
262,0.835073,0.912714,1417963
263,0.799680,0.893267,8546480
264,0.817418,0.902603,3900503
265,0.786333,0.885047,9327161
266,0.823487,0.906530,9814532
267,0.857190,0.924740,5572914
268,0.822567,0.905428,7086156
269,0.749203,0.859756,9069643
270,0.828547,0.909047,1141991
271,0.817668,0.902566,468
272,0.787851,0.886537,1549266
273,0.770449,0.876174,3077632
274,0.855684,0.924046,316532
275,0.815190,0.901305,2670832
276,0.860835,0.926843,350389
277,0.729533,0.845234,6475476
278,0.773109,0.877693,4788691
279,0.789179,0.886666,7131999
280,0.823726,0.906255,5871970
281,0.843351,0.916853,2671343
282,0.694651,0.824342,4347399
283,0.768491,0.874222,3140431
284,0.764627,0.870735,5731218
285,0.815705,0.901963,803840
286,0.698507,0.826365,4681846
287,0.741687,0.855193,6632515
288,0.690325,0.823071,8648730
289,0.760243,0.864349,3276260
290,0.796154,0.889207,9859463
291,0.807392,0.896948,2464756
292,0.784357,0.881637,1949475
293,0.868292,0.931003,1277427
294,0.790074,0.883609,1011237
295,0.809465,0.898496,5849978
296,0.831386,0.910595,604588
297,0.780270,0.881658,825769
298,0.734704,0.849240,1422893
299,0.712680,0.834630,7690744
300,0.859463,0.925769,9895413
301,0.737530,0.850471,2564885
302,0.841373,0.915828,7691213
303,0.868967,0.931174,1444679
304,0.784448,0.884425,5642517
305,0.725201,0.842768,8007745
306,0.736016,0.850268,4115511
307,0.842328,0.916471,5992906
308,0.793265,0.889050,4483222
309,0.712723,0.835257,8904203
310,0.788464,0.886286,3124906
311,0.739753,0.853285,355192
312,0.759700,0.869811,1575546
313,0.843949,0.917047,7472305
314,0.726554,0.843166,3495624
315,0.819220,0.904073,7306765
316,0.702167,0.828687,8276145
317,0.833987,0.912344,8177470
318,0.802052,0.894241,3939281
319,0.746359,0.856033,6924876
320,0.767546,0.870495,1453730
321,0.806969,0.897107,3798744
322,0.811647,0.897298,9389633
323,0.754756,0.862526,3403206
324,0.805601,0.896460,5076171
325,0.825744,0.905948,400870
326,0.804510,0.895196,9253184
327,0.756324,0.865852,5680760
328,0.821766,0.904574,1226640
329,0.725259,0.844266,676078
330,0.768508,0.873397,3371504
331,0.786607,0.885137,1122053
332,0.806011,0.896246,3240963
333,0.731694,0.847931,1062718
334,0.807373,0.895517,2566733
335,0.740613,0.852261,8883480
336,0.713566,0.835213,9070464
337,0.717962,0.838484,6682244
338,0.769975,0.875957,4876387
339,0.833090,0.911534,3553687
340,0.801402,0.893724,5586447
341,0.843944,0.917395,8001293
342,0.732537,0.848348,3908880
343,0.787372,0.884020,7161994
344,0.818784,0.901977,5473599
345,0.713040,0.835291,7404504
346,0.789059,0.886713,4468760
347,0.849797,0.920753,3749745
348,0.729830,0.845518,5581975
349,0.804365,0.894720,8408041
350,0.715908,0.839388,674622
351,0.784969,0.883480,7035706
352,0.801005,0.893479,2206785
353,0.746884,0.857228,64256
354,0.837327,0.913701,438912
355,0.719037,0.840508,7282956
356,0.823323,0.905920,465126
357,0.797133,0.891136,9692097
358,0.803408,0.895218,2963716
359,0.746116,0.857183,1691767
360,0.743527,0.855040,368175
361,0.843930,0.917588,6335221
362,0.809564,0.897919,2813820
363,0.810057,0.896498,3609139
364,0.757300,0.863105,7397940
365,0.814738,0.901419,5380553
366,0.808837,0.894633,2492620
367,0.816165,0.902106,6468404
368,0.737376,0.854516,2062798
369,0.845496,0.917760,7369008
370,0.787814,0.883644,22092
371,0.786967,0.885877,7649246
372,0.701997,0.829266,5370302
373,0.796081,0.890874,3930972
374,0.708866,0.832161,4811241
375,0.804383,0.893451,843901
376,0.725809,0.844729,1335477
377,0.778128,0.880628,9280001
378,0.855185,0.923973,4593647
379,0.711316,0.834171,6917453
380,0.729753,0.847422,7688042
381,0.808263,0.897925,5268269
382,0.769049,0.873172,3953160
383,0.803017,0.894701,9894828
384,0.796185,0.891093,5332525
385,0.742227,0.859562,4392073
386,0.810606,0.899044,7177784
387,0.806784,0.896798,5797652
388,0.835951,0.911106,4084170
389,0.836686,0.913761,141501
390,0.777714,0.880410,7489419
391,0.795435,0.889793,4452346
392,0.749408,0.859442,6476723
393,0.792879,0.888765,303240
394,0.802957,0.892577,8061486
395,0.744108,0.856158,3874663
396,0.720167,0.839587,5683794
397,0.733030,0.847851,554106
398,0.842855,0.917155,343068
399,0.693074,0.822278,7746592
400,0.791975,0.888633,7923114
401,0.741096,0.858864,365160
402,0.820688,0.904717,5395839
403,0.802125,0.894526,3293416
404,0.868081,0.930830,4296133
405,0.808054,0.895292,207080
406,0.753803,0.864094,4137318
407,0.796475,0.891050,5631610
408,0.824368,0.906367,9487081
409,0.800118,0.890681,8730965
410,0.829117,0.909083,2549064
411,0.761881,0.870995,7175124
412,0.770733,0.876245,3999235
413,0.747375,0.860352,6502224
414,0.777454,0.875083,7069952
415,0.867387,0.929974,9331761
416,0.775251,0.879057,894297
417,0.827942,0.908587,4247737
418,0.801709,0.891769,5129414
419,0.799466,0.892332,4978467
420,0.747875,0.862193,4389238
421,0.757343,0.863219,2618833
422,0.766340,0.873069,9430814
423,0.743027,0.854459,865962
424,0.784271,0.883803,2922074
425,0.759945,0.864512,7492300
426,0.858479,0.925182,4740625
427,0.885323,0.939716,8605868
428,0.825247,0.907086,8046406
429,0.854998,0.923473,5083693
430,0.808569,0.897986,6352460
431,0.749811,0.858777,5969521
432,0.744045,0.860331,5448854
433,0.834395,0.912137,1748300
434,0.784246,0.882341,9262938
435,0.726562,0.843399,9744987
436,0.805632,0.896600,1955380
437,0.791402,0.887678,3400256
438,0.820586,0.903118,5376597
439,0.768325,0.869859,1442462
440,0.814075,0.901197,2131222
441,0.822012,0.905057,7925661
442,0.832470,0.911366,8617587
443,0.772534,0.877244,6130457
444,0.757879,0.868913,4427886
445,0.814996,0.901634,5687539
446,0.857027,0.924970,5462219
447,0.839739,0.914103,5322183
448,0.776013,0.877604,9935277
449,0.781244,0.882637,591633
450,0.812423,0.899863,300651
451,0.806662,0.896881,4324516
452,0.779104,0.880626,3210466
453,0.758183,0.866401,9731465
454,0.735224,0.848608,5190478
455,0.732112,0.847456,6132541
456,0.801664,0.894001,7223766
457,0.761954,0.868805,9931103
458,0.702687,0.828830,4738409
459,0.708062,0.831794,5270173
460,0.825583,0.907461,5014797
461,0.726821,0.843738,1090869
462,0.797318,0.890984,1239694
463,0.679318,0.814583,463651
464,0.781146,0.880771,2839170
465,0.793731,0.889482,502632
466,0.829489,0.909886,208639
467,0.819748,0.903585,4794550
468,0.837532,0.914205,3902889
469,0.763037,0.872093,5585237
470,0.764152,0.872518,6237013
471,0.830281,0.909778,6034111
472,0.823568,0.906331,3510898
473,0.844112,0.917798,4854600
474,0.794165,0.889672,2164568
475,0.814640,0.900771,7938785
476,0.800563,0.893171,542140
477,0.825390,0.907025,7626787
478,0.792548,0.888892,3260968
479,0.722185,0.841259,477417
480,0.681929,0.815398,8218420
481,0.807031,0.894596,3561619
482,0.771184,0.876305,4801933
483,0.740854,0.853090,1428887
484,0.684666,0.817817,3293085
485,0.806181,0.894423,9992411
486,0.784996,0.883948,7561428
487,0.827283,0.907549,516851
488,0.853449,0.921740,9923515
489,0.871091,0.932178,2299838
490,0.799321,0.890716,5787024
491,0.816235,0.902279,4938313
492,0.738120,0.852590,3390708
493,0.746386,0.856142,7026719
494,0.703885,0.830404,5401965
495,0.785240,0.884825,6229878
496,0.730912,0.846381,7529352
497,0.766175,0.873415,5610604
498,0.819823,0.903748,1024428
499,0.793128,0.888742,1432241
500,0.802077,0.890378,1195841
501,0.828655,0.908959,7261442
502,0.811247,0.899197,7466352
503,0.816152,0.901453,4706740
504,0.846413,0.919051,2116042
505,0.809713,0.898344,9630921
506,0.725277,0.842808,2645525
507,0.746904,0.856992,2658183
508,0.812907,0.900347,7257708
509,0.784174,0.883833,5906493
510,0.838773,0.914828,3135600
511,0.739895,0.851377,5476129
512,0.817977,0.903172,9468113
513,0.821029,0.904711,7937534
514,0.796934,0.891351,6905017
515,0.793257,0.889111,2761198
516,0.815761,0.901826,7929946
517,0.737263,0.851817,4466446
518,0.773910,0.878250,3278050
519,0.782939,0.883124,7853461
520,0.733112,0.847717,6766284
521,0.794556,0.889855,9065075
522,0.771433,0.876068,2791775
523,0.856992,0.924358,156992
524,0.823258,0.905867,6091794
525,0.707455,0.831197,8193740
526,0.788394,0.886244,6386870
527,0.863181,0.928083,3621146
528,0.789930,0.884845,3804344
529,0.778015,0.879791,7411299
530,0.727784,0.844890,5053387
531,0.815288,0.901949,5000185
532,0.748466,0.860874,4672741
533,0.708861,0.832609,2519740
534,0.788878,0.886806,9706926
535,0.775642,0.878426,6788784
536,0.858398,0.925270,2150661
537,0.769745,0.875667,2352451
538,0.774536,0.873402,9446967
539,0.796560,0.891061,9408370
540,0.700438,0.827334,8258945
541,0.829086,0.905976,2582568
542,0.821170,0.904757,4884499
543,0.825902,0.905354,7727059
544,0.844061,0.917578,520103
545,0.736087,0.849653,1789517
546,0.804555,0.895682,488258
547,0.813496,0.900626,8450049
548,0.697640,0.825322,6255963
549,0.795435,0.890121,3766308
550,0.750029,0.858999,6303511
551,0.764151,0.868463,3022247
552,0.682502,0.815478,2831383
553,0.849511,0.920145,9095286
554,0.817096,0.902636,3179240
555,0.817871,0.902874,8923178
556,0.805446,0.895782,7289026
557,0.836481,0.911584,9566110
558,0.794593,0.890139,2544324
559,0.729009,0.845138,1093371
560,0.774811,0.878683,6977410
561,0.768849,0.874868,7597712
562,0.786569,0.885668,6093557
563,0.853931,0.922421,1650151
564,0.783299,0.883232,117452
565,0.823745,0.904175,5800483
566,0.816393,0.902263,8438936
567,0.860358,0.924871,2268114
568,0.740041,0.852547,8152935
569,0.789150,0.884755,7885904
570,0.812113,0.899516,1676484
571,0.791576,0.888373,6411881
572,0.822579,0.903472,468472
573,0.807732,0.897098,6560984
574,0.834529,0.912447,4138940
575,0.725216,0.842304,988576
576,0.778762,0.880287,8350501
577,0.814072,0.901056,4627198
578,0.761096,0.866147,9438625
579,0.815025,0.901397,4606464
580,0.798753,0.890095,8393507
581,0.772766,0.875487,5742137
582,0.756032,0.867913,7628712
583,0.730457,0.847738,1224890
584,0.797905,0.891123,4837423
585,0.763833,0.871873,807952
586,0.789721,0.887119,148068
587,0.846605,0.918769,2126450
588,0.808233,0.897428,374063
589,0.813276,0.900618,2692393
590,0.863491,0.928237,3219822
591,0.766158,0.867806,7351473
592,0.731162,0.846447,290106
593,0.712337,0.834884,9313379
594,0.797204,0.890516,9001625
595,0.801406,0.894090,407559
596,0.824315,0.906418,5113863
597,0.822390,0.904921,7440561
598,0.761393,0.864839,2675673
599,0.751935,0.860636,3266799
600,0.784067,0.881583,5326465
601,0.762716,0.866309,4352158
602,0.746799,0.860153,9678680
603,0.814160,0.900786,5794938
604,0.716137,0.837459,913142
605,0.791752,0.888427,3817621
606,0.777917,0.880274,6783514
607,0.723459,0.842219,9263643
608,0.719050,0.838982,8444820
609,0.829896,0.907365,6222140
610,0.830949,0.910196,3870108
611,0.774798,0.878572,6838327
612,0.841067,0.916201,1964277
613,0.801425,0.894090,1498820
614,0.781021,0.879817,8063218
615,0.736033,0.849385,6801701
616,0.797617,0.891492,2306773
617,0.755501,0.867723,8211287
618,0.751902,0.859429,8928151
619,0.776366,0.878878,2680836
620,0.847192,0.919506,903681
621,0.738909,0.850796,2147973
622,0.823007,0.905643,32310
623,0.776835,0.878171,1193787
624,0.843765,0.917229,1461353
625,0.810443,0.899028,9033935
626,0.800217,0.893290,1601346
627,0.829370,0.909575,6575217
628,0.750745,0.858452,6474497
629,0.798392,0.891960,4277020
630,0.789411,0.887335,9842016
631,0.762698,0.871385,1800963
632,0.704928,0.830155,8629178
633,0.805220,0.895630,9520697
634,0.848414,0.919855,7595901
635,0.825943,0.905661,9542320
636,0.790787,0.882669,3338318
637,0.807039,0.896818,4379416
638,0.743787,0.858090,8805964
639,0.713444,0.835153,1783139
640,0.722729,0.841202,601556
641,0.724264,0.843395,2676072
642,0.789430,0.886821,8621467
643,0.798409,0.890182,2565834
644,0.782235,0.882762,4174893
645,0.833225,0.911464,6684685
646,0.851448,0.920941,9367535
647,0.830345,0.910338,6481667
648,0.717372,0.837968,4895973
649,0.740499,0.852569,8295686
650,0.843421,0.916987,9162504
651,0.838074,0.914563,5799654
652,0.852178,0.922022,443660
653,0.806477,0.896673,9194814
654,0.811894,0.899416,6993442
655,0.771863,0.877189,1905014
656,0.759529,0.863830,8228750
657,0.807572,0.897449,8594789
658,0.758560,0.864413,8480231
659,0.769269,0.871130,4703247
660,0.796670,0.891137,2871809
661,0.790574,0.887295,8322248
662,0.848388,0.919366,6504211
663,0.855438,0.924038,1500988
664,0.825736,0.907293,7842945
665,0.754051,0.861600,4100112
666,0.775414,0.878308,1043309
667,0.845199,0.918404,1181264
668,0.776206,0.878784,8479529
669,0.746545,0.857017,9849273
670,0.728746,0.844624,2964403
671,0.836629,0.912006,9081085
672,0.844624,0.917840,2525346
673,0.758052,0.867055,1585870
674,0.739855,0.857816,1646920
675,0.756941,0.863177,6700240
676,0.814437,0.901055,8270556
677,0.749411,0.861926,1014455
678,0.719799,0.839887,3181908
679,0.850677,0.921395,3166529
680,0.783176,0.878266,9310142
681,0.789048,0.886752,2344412
682,0.750751,0.864253,8966184
683,0.741337,0.857465,9753803
684,0.810254,0.898603,1539227
685,0.759877,0.864947,5959626
686,0.759649,0.864509,1658817
687,0.798592,0.891733,9767978
688,0.774316,0.875961,4554416
689,0.743738,0.854016,139049
690,0.845124,0.918433,4471226
691,0.758811,0.866989,7426225
692,0.784528,0.884032,8461297
693,0.761043,0.865188,975437
694,0.822403,0.903696,8927214
695,0.842121,0.916547,6304242
696,0.817478,0.902794,5075550
697,0.841005,0.916175,9970523
698,0.863647,0.928144,7485506
699,0.795944,0.890641,3555079
700,0.771326,0.876228,9819797
701,0.698632,0.826252,449910
702,0.795698,0.890491,2636165
703,0.832421,0.911303,2345144
704,0.699191,0.827326,2035780
705,0.772527,0.877138,4283085
706,0.815079,0.900955,9045385
707,0.786858,0.882906,306336
708,0.751328,0.864266,5297540
709,0.715718,0.836503,2227293
710,0.824323,0.904402,3472866
711,0.817077,0.902433,4607682
712,0.714047,0.835480,4571706
713,0.825916,0.907330,2439050
714,0.804153,0.895333,4361485
715,0.805026,0.895427,6110933
716,0.742344,0.853698,8398677
717,0.775117,0.874039,6020303
718,0.771101,0.874323,5878912
719,0.731506,0.845998,2953093
720,0.758195,0.863191,6159352
721,0.802462,0.894403,350138
722,0.755774,0.861930,379319
723,0.690653,0.821526,4620650
724,0.758295,0.864886,1325575
725,0.781040,0.882098,9306533
726,0.821378,0.905373,924892
727,0.793690,0.888955,6401125
728,0.768491,0.872804,9277057
729,0.804120,0.895343,8410399
730,0.846552,0.919074,9956204
731,0.798527,0.892144,9096855
732,0.876566,0.935080,8860309
733,0.766375,0.871213,2592369
734,0.779645,0.880154,1441999
735,0.800771,0.893224,896090
736,0.710135,0.835454,6875455
737,0.822390,0.905534,487385
738,0.781216,0.882016,1202426
739,0.815541,0.900822,2172995
740,0.714391,0.835691,2714678
741,0.730339,0.846556,4675292
742,0.832360,0.911402,6780678
743,0.735854,0.849752,7286384
744,0.808758,0.897827,7114343
745,0.869199,0.931268,1142164
746,0.716691,0.837271,3397318
747,0.705076,0.832543,5513021
748,0.817624,0.900733,7162467
749,0.727290,0.844367,9276230
