alpha,MSE,MAE,Time
0.61,0.845055,0.918855,0.001566
0.62,0.845055,0.918855,0.001566
0.63,0.845055,0.918855,0.001566
0.64,0.845055,0.918855,0.001565
0.65,0.845055,0.918855,0.001565
0.66,0.845055,0.918855,0.001568
0.67,0.845055,0.918855,0.001566
0.68,0.845055,0.918855,0.001566
0.69,0.845055,0.918855,0.001565
0.70,0.845055,0.918855,0.001565
0.71,0.845055,0.918855,0.001565
0.72,0.845055,0.918855,0.001566
0.73,0.845055,0.918855,0.001566
0.74,0.845055,0.918855,0.001565
0.75,0.845055,0.918855,0.001565
0.76,0.877032,0.936343,0.001546
0.77,0.877032,0.936343,0.001544
0.78,0.877032,0.936343,0.001544
0.79,0.910932,0.954365,0.001535
0.80,0.910932,0.954365,0.001534
0.81,0.910932,0.954365,0.001544
0.82,0.910932,0.954365,0.001531
0.83,0.910932,0.954365,0.001530
0.84,0.910932,0.954365,0.001530
0.85,0.910932,0.954365,0.001531
0.86,0.910932,0.954365,0.001530
0.87,0.910932,0.954365,0.001530
0.88,0.910932,0.954365,0.001530
0.89,0.910932,0.954365,0.001530
0.90,0.910932,0.954365,0.001530
0.91,0.910932,0.954365,0.001530
0.92,0.910932,0.954365,0.001531
0.93,0.910932,0.954365,0.001530
0.94,0.910932,0.954365,0.001530
0.95,0.953435,0.976415,0.001515
0.96,0.953435,0.976415,0.001515
0.97,0.953435,0.976415,0.001514
0.98,0.953435,0.976415,0.001514
0.99,0.953435,0.976415,0.001513
1.00,0.953435,0.976415,0.001514

FreqItem (alpha = 0.20)
FreqItem,0.595015,0.764910,0.001828

Mode (each dim)
Mode1,0.987927,0.993954,0.007096

Mode (all dim)
Mode2,0.953435,0.976415,0.001481

Medoid (ID=781)
Medoid,0.685317,0.817909,0.349556

ID,MSE,MAE,DataID
1,0.817129,0.900539,860516
2,0.771873,0.873109,1808861
3,0.749896,0.858906,4264232
4,0.777438,0.880358,470657
5,0.809993,0.895400,3069023
6,0.730105,0.847180,8277051
7,0.857373,0.924649,8879645
8,0.815582,0.901415,529768
9,0.728426,0.846281,518688
10,0.845679,0.916276,8770989
11,0.722923,0.842298,5816821
12,0.793260,0.887346,7838073
13,0.812503,0.899916,658505
14,0.825858,0.907744,7877292
15,0.812565,0.900184,7496896
16,0.811421,0.899701,3040754
17,0.804479,0.894860,2378458
18,0.779206,0.879214,5644841
19,0.821073,0.904675,1991999
20,0.853348,0.922754,8832989
21,0.732573,0.847043,6732693
22,0.794394,0.887624,1196794
23,0.769621,0.873267,1242362
24,0.807261,0.897203,8466421
25,0.848250,0.919820,5288920
26,0.801863,0.893866,3589475
27,0.840264,0.915779,940726
28,0.757281,0.863072,485317
29,0.810630,0.895641,5516810
30,0.819444,0.903716,5947792
31,0.759320,0.863363,7261866
32,0.793653,0.889240,6377327
33,0.776419,0.879681,7756654
34,0.730252,0.846502,1526098
35,0.760038,0.865057,6847985
36,0.850864,0.921121,825677
37,0.829826,0.909626,9803150
38,0.849883,0.920947,5727630
39,0.790216,0.886946,1355445
40,0.790592,0.885193,321839
41,0.708677,0.832965,4498619
42,0.766642,0.868619,7172267
43,0.796520,0.890892,8159912
44,0.867435,0.930241,5157125
45,0.775329,0.878413,5049560
46,0.836918,0.913471,5656809
47,0.868696,0.930385,8197879
48,0.803769,0.895048,7428018
49,0.748241,0.858065,1301650
50,0.767208,0.874198,189878
51,0.848474,0.920017,6261008
52,0.895871,0.945719,8034344
53,0.786235,0.885102,1386673
54,0.738917,0.852289,7503371
55,0.757450,0.866459,6500765
56,0.789049,0.885990,6675594
57,0.759498,0.869550,1092846
58,0.826470,0.907704,7441492
59,0.772394,0.877089,7160911
60,0.837633,0.913753,6609657
61,0.780321,0.879182,3389285
62,0.759945,0.869537,4422778
63,0.815458,0.901822,2986984
64,0.872708,0.933162,1145939
65,0.844424,0.918009,5948877
66,0.842312,0.916618,9834969
67,0.820823,0.904802,1971616
68,0.733979,0.848794,5752027
69,0.785178,0.880960,5562600
70,0.801711,0.893762,3327061
71,0.862227,0.927653,6073866
72,0.729066,0.846296,61219
73,0.770025,0.875367,499329
74,0.765402,0.868780,4233779
75,0.820844,0.905059,5218344
76,0.834397,0.912105,5548889
77,0.794926,0.886606,9890588
78,0.759775,0.864558,3416223
79,0.791753,0.887935,2976908
80,0.809159,0.897644,1192239
81,0.841858,0.916612,3606102
82,0.833558,0.911833,9237916
83,0.848999,0.920321,9226583
84,0.801506,0.894155,4992776
85,0.784572,0.884116,6741288
86,0.852615,0.921680,5727349
87,0.796186,0.890584,1668370
88,0.855577,0.923866,7834134
89,0.853728,0.922868,3168842
90,0.815346,0.901909,8829282
91,0.777985,0.876962,4443791
92,0.865628,0.929314,6558127
93,0.837114,0.914006,3252060
94,0.853256,0.922761,7430776
95,0.837903,0.912146,7704066
96,0.875228,0.934275,9200937
97,0.841775,0.916148,7265745
98,0.833738,0.911609,9675683
99,0.798783,0.892245,4952965
100,0.878329,0.936295,2828346
101,0.817367,0.900433,3002745
102,0.795882,0.888698,1026832
103,0.747093,0.857942,2889565
104,0.784702,0.882643,3502074
105,0.797101,0.891405,5260611
106,0.765545,0.868365,8107910
107,0.759115,0.865139,9050964
108,0.810289,0.898403,5151200
109,0.837520,0.914123,1524133
110,0.725287,0.843574,2027872
111,0.773835,0.873026,6343440
112,0.777392,0.875814,5130236
113,0.794632,0.889200,1265789
114,0.843604,0.917202,5570024
115,0.759005,0.863735,123012
116,0.868039,0.930280,8007077
117,0.749135,0.857045,1297373
118,0.821725,0.904932,1791383
119,0.823928,0.905950,5841212
120,0.791035,0.886046,4466216
121,0.851747,0.919503,620665
122,0.845479,0.916486,285003
123,0.769649,0.874716,1024344
124,0.790127,0.887125,3872726
125,0.789621,0.886858,7715780
126,0.836748,0.913405,8728411
127,0.790075,0.885265,3073664
128,0.770463,0.871390,4981526
129,0.856324,0.924513,8404094
130,0.792112,0.888264,8026630
131,0.821896,0.904882,7809872
132,0.798431,0.891880,1406840
133,0.769441,0.875153,9053462
134,0.806124,0.896428,699437
135,0.828221,0.908962,4908914
136,0.877840,0.935661,4314074
137,0.823233,0.905917,8807347
138,0.738231,0.851503,3959879
139,0.714687,0.837697,9465274
140,0.788483,0.886589,331481
141,0.813245,0.900055,5987752
142,0.820686,0.904472,5808715
143,0.797476,0.888700,5461718
144,0.783730,0.881897,7253541
145,0.814636,0.901308,1378739
146,0.859878,0.924351,5584730
147,0.732864,0.848073,5260619
148,0.826747,0.907724,2676113
149,0.729076,0.846210,7376114
150,0.817766,0.900998,1101831
151,0.755826,0.863111,7142329
152,0.792266,0.886456,7996779
153,0.813287,0.900302,1386835
154,0.847140,0.918658,8166674
155,0.825669,0.907444,1869506
156,0.874997,0.934018,9102615
157,0.756004,0.865486,6895085
158,0.752359,0.862909,4943171
159,0.757961,0.863964,4084141
160,0.814167,0.900647,5299180
161,0.855889,0.923869,2969801
162,0.808458,0.898070,1894013
163,0.823048,0.905740,6706020
164,0.803251,0.894613,2023263
165,0.838183,0.914235,2593451
166,0.793477,0.886874,1614935
167,0.743641,0.854851,6337338
168,0.837301,0.913884,1400799
169,0.828143,0.908823,5574814
170,0.803511,0.893919,5802613
171,0.714161,0.836139,1732281
172,0.790466,0.885866,1562566
173,0.750120,0.858791,1611328
174,0.855268,0.921945,7193999
175,0.782306,0.882212,8816108
176,0.777166,0.879166,2990067
177,0.832321,0.909350,2778729
178,0.803787,0.894939,4076727
179,0.784211,0.883663,5666180
180,0.767558,0.873681,154843
181,0.806253,0.894430,5178559
182,0.838921,0.914537,2808510
183,0.723925,0.841724,8151623
184,0.866306,0.929843,6565395
185,0.806577,0.896261,975184
186,0.777516,0.879442,21130
187,0.766774,0.873191,5668010
188,0.733583,0.848551,7870270
189,0.844308,0.917613,4964301
190,0.741233,0.853921,9752152
191,0.828202,0.909006,3169450
192,0.829038,0.909020,7934103
193,0.776649,0.875337,1646165
194,0.802686,0.894716,9875470
195,0.836183,0.913428,9957367
196,0.782595,0.883353,4239617
197,0.750517,0.862177,1490405
198,0.807581,0.896873,6294705
199,0.774312,0.876124,5640416
200,0.766150,0.868202,7065220
201,0.769525,0.873180,2097318
202,0.790981,0.887563,7372697
203,0.808982,0.895711,8627787
204,0.824912,0.906916,3708646
205,0.830205,0.909392,4566696
206,0.710973,0.834729,7443895
207,0.808584,0.897734,6698714
208,0.754845,0.867085,7345426
209,0.811164,0.899372,1520623
210,0.768360,0.872651,2364895
211,0.795735,0.890673,7500270
212,0.843236,0.916700,6699182
213,0.789627,0.885220,5173405
214,0.842148,0.916771,5651894
215,0.793977,0.889756,3264578
216,0.783234,0.883189,6148590
217,0.735636,0.850981,5673024
218,0.803018,0.892664,8932588
219,0.719616,0.839157,4018861
220,0.844406,0.916925,637326
221,0.876281,0.934832,8684740
222,0.824851,0.906566,7188311
223,0.777559,0.877702,8571429
224,0.836640,0.913753,330906
225,0.802831,0.894536,7063782
226,0.776344,0.879380,8528797
227,0.700871,0.828145,4570523
228,0.836045,0.913357,8554188
229,0.817162,0.902443,4823502
230,0.785953,0.883192,210940
231,0.851881,0.922008,5619408
232,0.757835,0.866509,6920821
233,0.765054,0.872811,7583637
234,0.732001,0.847577,4247196
235,0.780189,0.881403,629468
236,0.856648,0.924633,2150334
237,0.765979,0.868112,1691091
238,0.726664,0.845314,7328182
239,0.765757,0.872844,9495760
240,0.796857,0.891441,3211715
241,0.704136,0.829850,9693077
242,0.742726,0.855236,6996031
243,0.867322,0.929925,9910898
244,0.730618,0.846420,4866483
245,0.737618,0.852875,2647925
246,0.777219,0.876278,3175476
247,0.770414,0.871449,1015074
248,0.826438,0.907496,8320950
249,0.811458,0.899231,2108064
250,0.838604,0.914303,5033935
251,0.775244,0.878734,8958276
252,0.820419,0.904348,792805
253,0.816849,0.902340,2222247
254,0.742595,0.854498,7529706
255,0.777861,0.880624,1123712
256,0.733210,0.853866,9286029
257,0.840320,0.915680,6058504
258,0.827201,0.908191,5694235
259,0.796408,0.888747,7840217
260,0.812850,0.900177,882006
261,0.765512,0.869164,5905176
262,0.742880,0.855324,3459626
263,0.856649,0.924662,7802828
264,0.755731,0.862782,3488813
265,0.756590,0.861462,7706822
266,0.833291,0.909101,8432296
267,0.787152,0.885295,5639147
268,0.849783,0.919612,9397914
269,0.845031,0.918070,5760479
270,0.745260,0.854312,5134908
271,0.793535,0.889382,2609629
272,0.799182,0.892573,5453557
273,0.837511,0.914020,2130939
274,0.712266,0.834548,2520527
275,0.793936,0.889614,320040
276,0.841548,0.915839,4778865
277,0.789550,0.887297,5696003
278,0.728586,0.846422,1335115
279,0.802382,0.894527,3099815
280,0.751188,0.858775,7804068
281,0.848597,0.919821,6369051
282,0.737423,0.851132,2058092
283,0.851641,0.921161,8596873
284,0.777334,0.875284,8591298
285,0.745064,0.855276,9587798
286,0.712047,0.836235,9720585
287,0.741325,0.852832,7877327
288,0.824996,0.906681,5646302
289,0.775536,0.878285,5414821
290,0.745468,0.855892,5717545
291,0.833959,0.911843,6528309
292,0.880305,0.937383,1319997
293,0.781144,0.882145,9177172
294,0.874503,0.934407,4331138
295,0.824930,0.907280,4808811
296,0.850875,0.921446,6883994
297,0.727077,0.845146,2763435
298,0.741365,0.854008,447959
299,0.804241,0.894825,6281909
300,0.803844,0.893094,8523914
301,0.697077,0.825799,5582868
302,0.718813,0.839126,8891538
303,0.794753,0.889057,3977471
304,0.807148,0.896779,7713807
305,0.774828,0.878334,1412065
306,0.790687,0.887885,4297512
307,0.786168,0.885127,2492673
308,0.838571,0.914650,7108069
309,0.824353,0.906672,5632628
310,0.809386,0.898213,5592488
311,0.872115,0.933075,4912137
312,0.755424,0.861533,2001679
313,0.713166,0.837824,7650580
314,0.791849,0.888430,3509011
315,0.733455,0.847927,592977
316,0.842369,0.915973,7238379
317,0.816537,0.902070,3229596
318,0.792565,0.888420,8470305
319,0.741534,0.852814,2884682
320,0.761026,0.864276,8644418
321,0.726865,0.844386,4187850
322,0.774499,0.875823,9412992
323,0.770014,0.876022,9964416
324,0.804161,0.895008,3365022
325,0.838120,0.912645,3744130
326,0.813182,0.900320,4773227
327,0.762735,0.865672,249017
328,0.755549,0.863361,6507566
329,0.762604,0.871110,5221186
330,0.726649,0.845222,6530927
331,0.762201,0.866450,5031480
332,0.788899,0.884906,804054
333,0.777978,0.880437,5422465
334,0.891127,0.942737,9008952
335,0.738664,0.851807,8517862
336,0.781277,0.882216,6834531
337,0.836006,0.913379,3306465
338,0.743949,0.855323,1010535
339,0.775106,0.875190,3942601
340,0.711106,0.833807,8939093
341,0.862760,0.927843,6603024
342,0.814018,0.900756,8854738
343,0.806995,0.893675,940773
344,0.814217,0.901093,4253605
345,0.752482,0.865448,2363749
346,0.771199,0.876665,1533750
347,0.845174,0.918034,1491985
348,0.733091,0.848483,5593346
349,0.742943,0.854167,4055
350,0.713507,0.835786,4376667
351,0.812007,0.897628,4237765
352,0.787871,0.886060,4191906
353,0.779111,0.876862,3789660
354,0.876290,0.933108,4202181
355,0.785212,0.884835,7556929
356,0.767405,0.871851,7533791
357,0.819069,0.903613,8975408
358,0.813108,0.900611,7805947
359,0.776118,0.879636,4041357
360,0.740299,0.851804,4196595
361,0.738052,0.852173,4336874
362,0.831069,0.910324,9072838
363,0.815319,0.901859,5000650
364,0.819327,0.904133,9759340
365,0.817302,0.902571,8081791
366,0.807713,0.897208,3518512
367,0.766547,0.869642,6593871
368,0.868372,0.930869,1388257
369,0.762600,0.871518,4529048
370,0.739392,0.852049,536472
371,0.753445,0.863621,327351
372,0.771095,0.874179,1132073
373,0.759157,0.864742,9391211
374,0.809749,0.898279,1268124
375,0.744197,0.854420,5385678
376,0.805086,0.895671,1754961
377,0.781315,0.879119,2801875
378,0.850140,0.920953,6877664
379,0.782369,0.882745,7348307
380,0.794343,0.889767,2805930
381,0.789144,0.886848,1254332
382,0.885179,0.940034,1586073
383,0.756630,0.863822,6997837
384,0.784894,0.884417,5043992
385,0.790898,0.887999,5788254
386,0.831601,0.910496,4554767
387,0.784506,0.884187,2577783
388,0.832015,0.910805,4763663
389,0.804354,0.894927,2360714
390,0.759676,0.864516,6619141
391,0.776543,0.877730,8960258
392,0.926949,0.962013,6697589
393,0.787817,0.883820,5691980
394,0.842824,0.917120,3960908
395,0.814428,0.899254,6456929
396,0.717433,0.838070,3773771
397,0.720951,0.840895,7479421
398,0.799626,0.892612,3050801
399,0.729835,0.845959,5162028
400,0.721668,0.841137,2008469
401,0.782215,0.880542,3587274
402,0.832053,0.910792,5489380
403,0.823595,0.906231,3140543
404,0.853986,0.922910,2978485
405,0.873302,0.931733,6757504
406,0.754909,0.862443,8526222
407,0.797076,0.891707,4733446
408,0.774596,0.876416,9559379
409,0.729359,0.846532,5403886
410,0.814304,0.901310,2081754
411,0.831625,0.910399,2365310
412,0.800664,0.889808,6658218
413,0.875476,0.934768,3667827
414,0.730331,0.847672,9363148
415,0.797368,0.889490,1702211
416,0.727015,0.845319,9456082
417,0.724684,0.842839,3917915
418,0.734912,0.849943,4279994
419,0.818761,0.901469,4219745
420,0.799454,0.892688,6278630
421,0.839460,0.915089,899136
422,0.842245,0.916533,3180003
423,0.793895,0.886862,2976219
424,0.838581,0.914800,6591116
425,0.790585,0.887331,7140912
426,0.777039,0.879759,9433148
427,0.809260,0.896377,364888
428,0.832454,0.910998,4620333
429,0.759963,0.870101,2483950
430,0.747189,0.860566,5526917
431,0.813792,0.900982,6628803
432,0.796708,0.890901,6071224
433,0.833710,0.912218,1016297
434,0.771959,0.876774,9769347
435,0.735688,0.850510,9049709
436,0.817857,0.903197,7773802
437,0.735380,0.850023,8295569
438,0.759158,0.868736,3783156
439,0.790306,0.887137,7333181
440,0.848986,0.920192,3699455
441,0.842832,0.917069,5864911
442,0.855628,0.923992,9698492
443,0.848223,0.920014,357674
444,0.813610,0.900417,9532739
445,0.854009,0.922821,9061640
446,0.822722,0.905383,2059885
447,0.777741,0.879874,8988821
448,0.728950,0.846652,2979555
449,0.747696,0.857484,6339880
450,0.791648,0.888182,3208567
451,0.810090,0.896078,9258185
452,0.712040,0.835576,7239017
453,0.810684,0.898392,6388571
454,0.877565,0.935923,2234405
455,0.846259,0.918851,3830133
456,0.859271,0.925583,3529483
457,0.857563,0.924767,1667554
458,0.794778,0.888427,4195022
459,0.755632,0.866756,8149817
460,0.757337,0.864551,4151504
461,0.795881,0.890814,9721939
462,0.879326,0.936956,4778621
463,0.778195,0.880211,222728
464,0.921675,0.959303,738237
465,0.832103,0.910566,4547968
466,0.732726,0.847455,9272438
467,0.887974,0.941280,8512039
468,0.808372,0.897280,2843537
469,0.809388,0.896122,3055595
470,0.840302,0.915755,5845221
471,0.858283,0.925299,6542993
472,0.844886,0.917966,8920506
473,0.844625,0.917818,5543713
474,0.777604,0.880005,6900668
475,0.808066,0.897502,8453246
476,0.821136,0.905037,4605353
477,0.722483,0.840740,8960553
478,0.875179,0.934398,7442067
479,0.796953,0.890747,7584909
480,0.719155,0.841469,5300434
481,0.780619,0.879551,650635
482,0.732335,0.848337,6843095
483,0.813793,0.898343,2539451
484,0.722048,0.841620,7039206
485,0.780080,0.881709,9077500
486,0.792048,0.883617,6369585
487,0.881574,0.938074,568690
488,0.786029,0.881273,745054
489,0.770243,0.871376,564607
490,0.812698,0.900351,8718507
491,0.886792,0.940548,4896558
492,0.747796,0.858409,286547
493,0.732289,0.847197,3497129
494,0.798541,0.891905,5119287
495,0.792184,0.886054,1024785
496,0.839978,0.915423,8045097
497,0.755868,0.862940,4391726
498,0.805302,0.895958,9536825
499,0.763042,0.867036,888635
500,0.781349,0.881745,7447321
501,0.714860,0.836077,5382046
502,0.783817,0.883527,7431629
503,0.809166,0.896422,6367828
504,0.745140,0.856461,925760
505,0.842981,0.917240,4332297
506,0.789799,0.887051,4821074
507,0.807578,0.897393,5531114
508,0.722334,0.840853,3292851
509,0.855072,0.923814,2263142
510,0.828376,0.908018,3116023
511,0.825665,0.904329,8593285
512,0.786323,0.885079,2913777
513,0.849141,0.920572,9959118
514,0.775416,0.878796,1132737
515,0.717702,0.838278,9952983
516,0.795080,0.890212,9036619
517,0.779549,0.881054,7502322
518,0.801658,0.893253,521674
519,0.794451,0.889872,9781673
520,0.835028,0.912559,8066930
521,0.807067,0.894718,9240181
522,0.800252,0.893004,4678232
523,0.720173,0.840248,8353478
524,0.831319,0.910318,2737311
525,0.823438,0.904163,9797519
526,0.773724,0.875772,9378263
527,0.733309,0.848353,782408
528,0.745843,0.855413,4189246
529,0.733145,0.848528,8915089
530,0.773334,0.877035,1671044
531,0.798798,0.889928,1636567
532,0.766340,0.873631,4297136
533,0.767713,0.872141,9102673
534,0.816316,0.902101,8004396
535,0.718619,0.838737,5222896
536,0.786606,0.885312,3434971
537,0.765087,0.868654,2825470
538,0.794833,0.890132,754010
539,0.764641,0.867509,6727822
540,0.739890,0.852917,5088612
541,0.753647,0.861958,3870034
542,0.811713,0.899208,5321108
543,0.852639,0.921912,8002389
544,0.693895,0.823263,3829153
545,0.806502,0.896323,6453845
546,0.814283,0.900469,7955373
547,0.725537,0.843763,2865772
548,0.765126,0.870446,3956168
549,0.830873,0.910074,8477047
550,0.819887,0.903679,2647446
551,0.816688,0.902331,2023099
552,0.772433,0.874640,7717229
553,0.864301,0.928877,7325678
554,0.799706,0.890988,376577
555,0.870191,0.931962,454540
556,0.891716,0.943467,7123198
557,0.741910,0.853773,9754841
558,0.792178,0.888447,1236949
559,0.700517,0.829864,1312444
560,0.912483,0.954560,8669930
561,0.783912,0.882158,2907993
562,0.736527,0.850204,2949012
563,0.770360,0.875132,2967066
564,0.735905,0.850322,2010667
565,0.753126,0.863627,953408
566,0.850902,0.921427,8189963
567,0.869880,0.931517,5445638
568,0.727260,0.844884,3778878
569,0.805136,0.896170,8943974
570,0.765547,0.872329,2173461
571,0.802814,0.893890,8867490
572,0.792398,0.888727,2814008
573,0.741439,0.853740,7494570
574,0.755901,0.862392,6869880
575,0.813792,0.900546,6643162
576,0.783915,0.879555,3948415
577,0.805516,0.895725,4825254
578,0.824821,0.906826,9508934
579,0.835025,0.912826,7904584
580,0.710133,0.833599,3302301
581,0.739032,0.850981,2156380
582,0.822551,0.903532,9927683
583,0.785878,0.885020,1019531
584,0.814630,0.900844,9482059
585,0.745942,0.857276,304261
586,0.830984,0.910623,1474072
587,0.857753,0.925134,6605257
588,0.847044,0.918984,59103
589,0.813808,0.900392,2711021
590,0.818996,0.903798,7917701
591,0.832376,0.911285,8729034
592,0.826235,0.907694,5619015
593,0.797627,0.890909,866713
594,0.788483,0.885939,1696101
595,0.760397,0.867798,7629683
596,0.778706,0.880350,1820122
597,0.759236,0.863753,9886064
598,0.732830,0.851551,3075322
599,0.821009,0.904649,5599000
600,0.853567,0.922897,8830039
601,0.739544,0.852027,5248783
602,0.725443,0.842260,4466491
603,0.850513,0.921235,1644047
604,0.803125,0.893216,2743353
605,0.822782,0.905971,1336372
606,0.749163,0.858479,8287210
607,0.790041,0.886924,6691769
608,0.861916,0.927070,6161626
609,0.737008,0.850289,7796145
610,0.742348,0.859873,4596354
611,0.727789,0.844130,9463928
612,0.784559,0.883409,9952526
613,0.792910,0.889141,4524038
614,0.871906,0.932817,483460
615,0.772781,0.875587,9434585
616,0.795144,0.890249,4828299
617,0.722551,0.841290,1957532
618,0.795329,0.889813,6039842
619,0.734968,0.849004,4887403
620,0.831032,0.910349,4668554
621,0.861335,0.927145,3957544
622,0.761281,0.865981,3616437
623,0.853182,0.922637,287569
624,0.831216,0.910389,4824258
625,0.751555,0.859634,5312538
626,0.716884,0.838133,7917253
627,0.766338,0.868884,6644380
628,0.806633,0.896818,5198603
629,0.799468,0.892320,992575
630,0.784078,0.881346,2243381
631,0.801150,0.893717,4028642
632,0.745985,0.855762,6241359
633,0.748215,0.857643,6709873
634,0.809823,0.898529,5672690
635,0.805274,0.895807,8984713
636,0.736161,0.850040,8046245
637,0.710792,0.835165,3959900
638,0.741939,0.858917,5676483
639,0.794622,0.890036,4207872
640,0.809539,0.898326,1756045
641,0.822217,0.905584,272837
642,0.776970,0.878009,3671801
643,0.829987,0.909492,1708572
644,0.832833,0.911595,4796876
645,0.802172,0.894112,4155261
646,0.775771,0.877043,1143157
647,0.771846,0.874964,9625176
648,0.764690,0.868314,6112793
649,0.851237,0.919164,7183000
650,0.770109,0.874028,4512579
651,0.848519,0.919811,781347
652,0.805062,0.896125,1140544
653,0.758560,0.864678,8129016
654,0.805307,0.895991,1068917
655,0.768969,0.873428,5964803
656,0.775442,0.876623,3441555
657,0.735404,0.849227,8986170
658,0.836043,0.912833,2609184
659,0.846650,0.918587,8640158
660,0.805716,0.896414,9978745
661,0.795571,0.890157,4852565
662,0.812514,0.900210,2668801
663,0.797225,0.890869,6220105
664,0.870674,0.932187,1562438
665,0.846212,0.918003,8341491
666,0.713360,0.836771,5204818
667,0.747712,0.857937,9608684
668,0.809888,0.898772,2301392
669,0.795502,0.887936,881301
670,0.818746,0.901432,3816556
671,0.823917,0.905467,4057438
672,0.821591,0.905186,1154139
673,0.830361,0.910208,7488358
674,0.787355,0.885306,5766010
675,0.726458,0.845145,5951015
676,0.846101,0.918739,1643619
677,0.811692,0.899331,6909167
678,0.751878,0.864556,5576191
679,0.747605,0.856833,7756412
680,0.774489,0.873052,4092167
681,0.729699,0.847399,88770
682,0.743514,0.858502,8537759
683,0.785718,0.882531,5232712
684,0.849655,0.920125,8217787
685,0.811143,0.899463,9606677
686,0.760317,0.869664,1197516
687,0.766056,0.871968,1659342
688,0.789417,0.887081,8592847
689,0.796195,0.888549,3806700
690,0.795384,0.890642,299501
691,0.780292,0.881056,8571593
692,0.745536,0.856880,8659265
693,0.829651,0.908960,2968302
694,0.778821,0.880716,4791698
695,0.832126,0.911138,221704
696,0.728658,0.846265,1309794
697,0.813354,0.900106,9996516
698,0.839793,0.913563,9830389
699,0.782236,0.882559,3611186
700,0.794642,0.889435,877818
701,0.752057,0.859857,3646946
702,0.788676,0.886760,7668624
703,0.785784,0.884821,2031957
704,0.887587,0.941276,1135304
705,0.795177,0.888356,3434635
706,0.810353,0.898587,7982972
707,0.831947,0.910310,2778923
708,0.840980,0.915680,343803
709,0.814260,0.900617,3559163
710,0.743796,0.854300,535335
711,0.854923,0.923748,4435971
712,0.791798,0.888313,3647934
713,0.836367,0.913225,9073095
714,0.778248,0.880733,9668683
715,0.808316,0.897747,1865721
716,0.750320,0.861076,8679772
717,0.744023,0.855582,866199
718,0.820465,0.902290,3525064
719,0.759531,0.863761,7272620
720,0.721068,0.840154,4672900
721,0.782245,0.883174,3824566
722,0.767923,0.870819,5844213
723,0.828125,0.908927,3332166
724,0.814301,0.901022,6792868
725,0.836604,0.912792,635912
726,0.798895,0.892164,3553870
727,0.811181,0.899030,8102662
728,0.769341,0.872733,632429
729,0.808934,0.898019,3384260
730,0.816857,0.902757,1713849
731,0.821996,0.905523,1510247
732,0.758002,0.868714,7031206
733,0.868427,0.930969,9382474
734,0.761046,0.870249,3542205
735,0.838387,0.914569,8166510
736,0.873210,0.933590,2817109
737,0.788022,0.886270,1525177
738,0.772480,0.874988,945433
739,0.801911,0.893520,3160912
740,0.783528,0.883396,5084341
741,0.789419,0.886732,1480769
742,0.824411,0.905497,7596884
743,0.737495,0.850678,8732276
744,0.805190,0.895445,553865
745,0.758862,0.867301,7265567
746,0.720733,0.840754,597998
747,0.797451,0.891487,9233638
748,0.773691,0.877998,8131767
