alpha,MSE,MAE,Time
54,0.837037,0.913227,64631750
55,0.789578,0.887141,85616654
56,0.812861,0.900288,498630
57,0.812667,0.900183,2151402
58,0.895377,0.944206,63720181
59,0.818272,0.902119,118403581
60,0.834658,0.911899,60686944
61,0.837433,0.913448,20121976
62,0.860784,0.926557,77220585
63,0.818272,0.902119,37841478
64,0.814191,0.901082,13746519
65,0.837433,0.913448,46506359
66,0.836615,0.912955,126042812
67,0.837433,0.913448,39833030
68,0.813564,0.900687,60371459
69,0.836511,0.912928,100117585
70,0.836511,0.912928,98735813
71,0.834658,0.911899,71174557
72,0.837375,0.913964,149288175
73,0.787694,0.885940,83544094
74,0.807785,0.896594,99652656
75,0.836511,0.912928,86561743
76,0.848689,0.919364,82741292
77,0.812931,0.900098,109937189
78,0.819807,0.903066,126693827
79,0.834038,0.911516,43091596
80,0.833800,0.911342,29502980
81,0.810915,0.899117,68163513
82,0.810433,0.898331,105296364
83,0.859385,0.925761,131308000
84,0.913867,0.954463,8013337
85,0.813986,0.900959,20289011
86,0.834658,0.911899,67285550
87,0.837433,0.913448,8511968
88,0.837433,0.913448,22440414
89,0.798868,0.891943,131005732
90,0.835235,0.912690,126915550
91,0.836511,0.912928,83127358
92,0.860065,0.926085,1488605
93,0.860784,0.926557,54497031
94,0.836416,0.912847,120968837
95,0.831522,0.910058,15235124
96,0.789776,0.887251,101003390
97,0.813187,0.899855,97372545
98,0.891482,0.943084,55068155
99,0.846274,0.918359,11735745
100,0.814191,0.901082,47851026
101,0.834453,0.911777,4164864
102,0.813187,0.899855,82910303
103,0.817657,0.901576,47500098
104,0.774793,0.878214,87708958
105,0.812993,0.900401,32923855
106,0.820844,0.903650,134061842
107,0.830834,0.909683,20811146
108,0.814191,0.901082,142861044
109,0.860727,0.926081,111116565
110,0.813986,0.900959,63902743
111,0.818272,0.902119,22724921
112,0.837433,0.913448,29640974
113,0.834658,0.911899,19560004
114,0.814191,0.901082,4393817
115,0.837433,0.913448,37654312
116,0.860784,0.926557,39849015
117,0.824834,0.906239,71679368
118,0.834249,0.911652,46166280
119,0.879028,0.936134,62289429
120,0.834658,0.911899,53045997
121,0.798667,0.891837,23442726
122,0.845862,0.918106,145416788
123,0.837433,0.913448,54534602
124,0.895377,0.944206,77939757
125,0.812751,0.900199,116746522
126,0.884794,0.939416,69769727
127,0.837037,0.913227,29304044
128,0.834658,0.911899,64479964
129,0.834658,0.911899,124837882
130,0.837433,0.913448,41039790
131,0.860915,0.926172,112330990
132,0.814191,0.901082,129002747
133,0.858377,0.925179,123950093
134,0.834658,0.911899,10191985
135,0.810730,0.899021,67072602
136,0.837433,0.913448,7234844
137,0.819593,0.902894,144253827
138,0.872974,0.933040,87883749
139,0.814191,0.901082,456785
140,0.861126,0.926308,105731289
141,0.817633,0.901667,2147388
142,0.837375,0.913964,23181706
143,0.837332,0.913390,135372264
144,0.813993,0.900971,21707392
145,0.814191,0.901081,27575524
146,0.834658,0.911899,23387472
147,0.814191,0.901081,61556408
148,0.812931,0.900098,99254893
149,0.834554,0.911835,69553752
150,0.814191,0.901081,123845837
151,0.837375,0.913964,2661786
152,0.808558,0.896974,92996479
153,0.909597,0.952175,119623522
154,0.899495,0.946524,57196389
155,0.818272,0.902119,21297133
156,0.898223,0.946169,86730940
157,0.885197,0.939649,126966117
158,0.821057,0.903805,50601177
159,0.834038,0.911516,1571800
160,0.836306,0.912805,102164896
161,0.789776,0.887251,91640967
162,0.810228,0.898208,113902792
163,0.861126,0.926308,81528539
164,0.885092,0.939584,65951957
165,0.891482,0.943084,124094777
166,0.837433,0.913448,148601141
167,0.837433,0.913448,73186801
168,0.814191,0.901081,118709501
169,0.887026,0.940098,86845786
170,0.814090,0.901024,73643587
171,0.894132,0.943027,74801687
172,0.890273,0.941759,88993175
173,0.810222,0.898194,96825294
174,0.860259,0.926190,60534847
175,0.812561,0.899383,110700567
176,0.821878,0.904348,124400818
177,0.811079,0.898974,83922319
178,0.837433,0.913448,22617872
179,0.820967,0.903765,74016607
180,0.837375,0.913964,3836968
181,0.833647,0.911312,146463709
182,0.883812,0.938875,76678394
183,0.794002,0.888439,96833447
184,0.832379,0.910341,116448128
185,0.834658,0.911899,133874784
186,0.834658,0.911899,118130580
187,0.821164,0.903876,53539965
188,0.887740,0.940535,111201797
189,0.884671,0.939282,19092654
190,0.891482,0.943084,55111766
191,0.835606,0.912364,63727589
192,0.812931,0.900098,110733622
193,0.913867,0.954463,19375454
194,0.909134,0.951734,145256128
195,0.837332,0.913390,27046475
196,0.834658,0.911899,143470232
197,0.834557,0.911841,144218166
198,0.897719,0.945879,100233276
199,0.813187,0.899855,112540630
200,0.861126,0.926308,81424849
201,0.913867,0.954463,24237760
202,0.817633,0.901667,37703213
203,0.836620,0.912970,20778920
204,0.834658,0.911899,121063054
205,0.944198,0.970318,98238060
206,0.816109,0.900108,131479488
207,0.812931,0.900098,95824768
208,0.837228,0.913326,32521276
209,0.837375,0.913964,4458256
210,0.837235,0.913338,20202272
211,0.836023,0.912634,36358244
212,0.869230,0.930668,1282862
213,0.836313,0.912817,96880667
214,0.837274,0.913906,133191692
215,0.812128,0.899810,117730991
216,0.810433,0.898331,81116347
217,0.812570,0.899470,101683169
218,0.905490,0.949778,21631852
219,0.817657,0.901576,42679041
220,0.837375,0.913964,120775823
221,0.818272,0.902119,76743619
222,0.789776,0.887251,106406630
223,0.875258,0.934325,81870341
224,0.836511,0.912928,96119073
225,0.810433,0.898331,102023655
226,0.812931,0.900098,108916816
227,0.936756,0.966362,89950202
228,0.808253,0.896898,96602718
229,0.837433,0.913448,59510989
230,0.834658,0.911899,52851728
231,0.814191,0.901081,28388463
232,0.812726,0.899975,83748749
233,0.821906,0.904566,90554942
234,0.814191,0.901081,49167384
235,0.820953,0.903740,55172699
236,0.960173,0.978820,39153899
237,0.837433,0.913448,31007768
238,0.835402,0.912252,1358364
239,0.834658,0.911899,71675176
240,0.837433,0.913448,35466025
241,0.837433,0.913448,21560637
242,0.810433,0.898331,108033421
243,0.817633,0.901667,36748887
244,0.834658,0.911899,118441305
245,0.789143,0.886843,91586009
246,0.821164,0.903876,4840775
247,0.821350,0.903975,49918548
248,0.814191,0.901081,43630074
249,0.833669,0.911347,26472627
250,0.796874,0.890172,92597590
251,0.837222,0.913312,14766794
252,0.793791,0.888303,103216247
253,0.814090,0.901024,49365116
254,0.836511,0.912928,96637135
255,0.834658,0.911899,49696217
256,0.837375,0.913964,1749668
257,0.814191,0.901081,55914848
258,0.837433,0.913448,139646419
259,0.836511,0.912928,98352386
260,0.836306,0.912805,115425838
261,0.813173,0.900482,42859044
262,0.834658,0.911899,126740850
263,0.817220,0.900940,49535483
264,0.891086,0.942864,133413986
265,0.814090,0.901024,26269130
266,0.811920,0.899510,104708183
267,0.885197,0.939649,22928781
268,0.814191,0.901081,57276898
269,0.861126,0.926308,106066548
270,0.861126,0.926308,94603957
271,0.940887,0.968504,92742924
272,0.877213,0.935299,127627186
273,0.818164,0.902038,52998274
274,0.833575,0.911170,129491812
275,0.836511,0.912928,96429387
276,0.834658,0.911899,144584284
277,0.837375,0.913964,134332587
278,0.834450,0.911770,146347936
279,0.817633,0.901667,38575255
280,0.836211,0.912724,11166111
281,0.861126,0.926308,89306422
282,0.911717,0.953476,53342049
283,0.834692,0.911867,114382358
284,0.834658,0.911899,138671539
285,0.860396,0.926347,340081
286,0.813795,0.900861,14439471
287,0.836536,0.912932,140421207
288,0.913464,0.954231,56254929
289,0.843634,0.916488,4446786
290,0.861126,0.926308,89134490
291,0.837375,0.913964,22041663
292,0.897492,0.946333,47305830
293,0.917894,0.956688,66236236
294,0.860579,0.926435,71577147
295,0.821878,0.904348,31080713
296,0.809819,0.897962,92505366
297,0.814191,0.901082,26646227
298,0.813687,0.900792,54009495
299,0.834460,0.911789,143161
300,0.834658,0.911899,132712776
301,0.814191,0.901082,148613452
302,0.813187,0.899855,92886085
303,0.860499,0.925837,110700858
304,0.833018,0.910713,51972623
305,0.834453,0.911777,72738793
306,0.814191,0.901082,57491141
307,0.836819,0.913079,46917804
308,0.888758,0.941487,57432277
309,0.834658,0.911899,54199973
310,0.813187,0.899855,85493059
311,0.814191,0.901082,68598388
312,0.837433,0.913448,143506396
313,0.810701,0.898945,138835108
314,0.814094,0.901029,33341642
315,0.812342,0.899963,132538831
316,0.812128,0.899810,139175189
317,0.834658,0.911899,47781113
318,0.814191,0.901082,123320935
319,0.819501,0.902558,45791015
320,0.834236,0.911626,52227900
321,0.813889,0.900907,62816321
322,0.837170,0.913842,67832679
323,0.836511,0.912928,99533731
324,0.834032,0.911427,129052558
325,0.837235,0.913338,139409826
326,0.814191,0.901082,130614445
327,0.837433,0.913448,71918821
328,0.833872,0.911159,16416950
329,0.813564,0.900687,34984836
330,0.837433,0.913448,72061983
331,0.837433,0.913448,149129726
332,0.814094,0.901029,33959185
333,0.818272,0.902119,15308964
334,0.789149,0.886857,110191481
335,0.943984,0.970186,85931808
336,0.789776,0.887251,88047758
337,0.872843,0.932840,18043519
338,0.833956,0.911498,132849613
339,0.860374,0.926312,145480035
340,0.818071,0.902002,72243493
341,0.834658,0.911899,68703568
342,0.811701,0.899534,64439319
343,0.814191,0.901082,66110785
344,0.819807,0.903066,57899573
345,0.836300,0.912791,97780962
346,0.814191,0.901082,49010513
347,0.812548,0.900085,47435658
348,0.833854,0.911113,145562076
349,0.834309,0.911971,22692344
350,0.890273,0.941759,93226674
351,0.836826,0.913091,48150872
352,0.773312,0.877430,85508666
353,0.833434,0.911168,11420249
354,0.834658,0.911899,147684604
355,0.837433,0.913448,64922121
356,0.819699,0.902985,1190972
357,0.819689,0.902529,128659945
358,0.797774,0.891372,136840942
359,0.860784,0.926557,17607923
360,0.822738,0.904925,14005677
361,0.859856,0.925911,59263821
362,0.836878,0.913685,17098546
363,0.836416,0.912847,47964862
364,0.834658,0.911899,74572786
365,0.837222,0.913312,127290027
366,0.833742,0.911356,133896671
367,0.834658,0.911899,12981441
368,0.821878,0.904348,145333546
369,0.835535,0.912866,117107180
370,0.799290,0.892225,8822373
371,0.866895,0.928968,67937935
372,0.913867,0.954463,36171645
373,0.818272,0.902119,73261693
374,0.830902,0.909510,134048721
375,0.812931,0.900098,94071218
376,0.858857,0.925375,21403551
377,0.860784,0.926557,33420130
378,0.857678,0.924515,141506877
379,0.860784,0.926557,17326524
380,0.818272,0.902119,56112475
381,0.789776,0.887251,85094447
382,0.837433,0.913448,65477396
383,0.819508,0.902535,141621141
384,0.812665,0.899525,96514697
385,0.814191,0.901082,63522897
386,0.920002,0.957818,56904159
387,0.874494,0.933932,97705669
388,0.835912,0.912556,42543738
389,0.812653,0.899993,44105997
390,0.890273,0.941759,115313592
391,0.885197,0.939649,56549416
392,0.836511,0.912928,103369819
393,0.821878,0.904348,132412138
394,0.875177,0.934305,104514278
395,0.837026,0.913210,28303502
396,0.887740,0.940535,110063062
397,0.812734,0.899987,88771846
398,0.860784,0.926557,41284943
399,0.912945,0.953968,105757504
400,0.836972,0.913731,56239923
401,0.812007,0.899609,50107317
402,0.960080,0.978772,24056336
403,0.813187,0.899855,92411568
404,0.835180,0.912099,123369010
405,0.836239,0.913254,8465953
406,0.813980,0.900945,36843683
407,0.798145,0.891234,144772562
408,0.860275,0.926252,41886084
409,0.837433,0.913448,28711456
410,0.813583,0.900727,12459982
411,0.912945,0.953968,97998559
412,0.812931,0.900098,113805904
413,0.813468,0.900558,77937379
414,0.836511,0.912928,89980597
415,0.885197,0.939649,60681497
416,0.834658,0.911899,141460276
417,0.814191,0.901082,146884756
418,0.836667,0.913549,8748063
419,0.814191,0.901082,34364911
420,0.813986,0.900959,41351650
421,0.818646,0.902151,124061656
422,0.810433,0.898331,90914327
423,0.835841,0.912870,144721469
424,0.890273,0.941759,106834691
425,0.885197,0.939649,45789502
426,0.833443,0.911187,23385868
427,0.837177,0.913854,67258649
428,0.919064,0.957333,134561348
429,0.812962,0.900346,64670811
430,0.883563,0.938601,23377050
431,0.834259,0.911673,41162168
432,0.836511,0.912928,114778129
433,0.813782,0.900835,47433386
434,0.834305,0.911944,133573737
435,0.861126,0.926308,88508035
436,0.795652,0.889284,55899340
437,0.833825,0.911344,20778316
438,0.833801,0.911366,83641494
439,0.834866,0.911934,97785425
440,0.898252,0.946413,49489773
441,0.812875,0.899661,96101476
442,0.837433,0.913448,46144880
443,0.810600,0.898887,13656573
444,0.812771,0.900248,24399752
445,0.837433,0.913448,136125478
446,0.836944,0.913181,74338071
447,0.960173,0.978820,16220925
448,0.836541,0.912946,133371130
449,0.810433,0.898331,83086134
450,0.832379,0.910341,50585836
451,0.814191,0.901082,25083677
452,0.836927,0.913149,57508686
453,0.837433,0.913448,141500163
454,0.798040,0.891169,20166043
455,0.834219,0.911572,14704273
456,0.833753,0.911207,37650562
457,0.885197,0.939649,43551911
458,0.789776,0.887251,81962923
459,0.913556,0.954269,22572807
460,0.810433,0.898331,108222723
461,0.808590,0.897227,105339973
462,0.813885,0.900901,63734975
463,0.797774,0.891372,73361748
464,0.837375,0.913964,3134256
465,0.921479,0.959058,47669609
466,0.816804,0.900544,12230680
467,0.820844,0.903650,59033597
468,0.834658,0.911899,68447926
469,0.860080,0.925617,95872174
470,0.822738,0.904925,7179918
471,0.833753,0.911207,117937699
472,0.821164,0.903877,42334547
473,0.833047,0.910749,53324799
474,0.837433,0.913448,131594273
475,0.837332,0.913390,66734299
476,0.837433,0.913448,39811173
477,0.812226,0.899766,56293241
478,0.812120,0.899619,82955224
479,0.837433,0.913448,23543200
480,0.885197,0.939649,139379375
481,0.832022,0.910190,133541061
482,0.860784,0.926557,48626877
483,0.837433,0.913448,47248958
484,0.822738,0.904925,125402121
485,0.832791,0.910700,68792920
486,0.913576,0.954305,61953232
487,0.817220,0.900940,13413579
488,0.789373,0.887019,112344832
489,0.885197,0.939649,143916155
490,0.875526,0.934144,35986386
491,0.911318,0.953207,70928451
492,0.797761,0.890693,99617025
493,0.788129,0.886239,99721362
494,0.833825,0.911344,144290199
495,0.787923,0.886129,102751281
496,0.833745,0.911363,147390971
497,0.814090,0.901024,6881775
498,0.834658,0.911899,12145774
499,0.821878,0.904348,66199794
500,0.936756,0.966362,102753950
501,0.836615,0.912955,19325693
502,0.811913,0.899679,34498389
503,0.885197,0.939649,145088497
504,0.860687,0.926504,72650492
505,0.834658,0.911899,16453559
506,0.834343,0.911698,62183693
507,0.861126,0.926308,112461666
508,0.837375,0.913964,72746800
509,0.834239,0.911624,145138918
510,0.814191,0.901082,136004866
511,0.837433,0.913448,62487072
512,0.837433,0.913448,129040875
513,0.885197,0.939649,34992640
514,0.860080,0.925617,109736031
515,0.812726,0.899975,104803892
516,0.812560,0.899460,103785561
517,0.814191,0.901082,22050160
518,0.837274,0.913906,118217472
519,0.820353,0.903153,66491289
520,0.834051,0.911542,16327212
521,0.822528,0.904789,4564755
522,0.833451,0.911198,137419741
523,0.811443,0.898779,115944237
524,0.813187,0.899855,104286117
525,0.909400,0.951904,132070837
526,0.837433,0.913448,69056415
527,0.796874,0.890172,102037985
528,0.833643,0.911296,138952612
529,0.789776,0.887251,81202189
530,0.830834,0.909683,18598675
531,0.867500,0.930053,92067459
532,0.812784,0.899622,100527883
533,0.860485,0.926389,53097065
534,0.795504,0.889314,87516852
535,0.836615,0.912955,23539271
536,0.911747,0.953203,69550624
537,0.837433,0.913448,61441
538,0.814191,0.901082,136000937
539,0.814191,0.901082,142297425
540,0.832897,0.910783,145200360
541,0.834356,0.911724,122366700
542,0.917889,0.956685,55145394
543,0.837274,0.913906,124602131
544,0.814191,0.901082,7720237
545,0.834658,0.911899,15242321
546,0.789776,0.887251,79766920
547,0.836511,0.912928,111505798
548,0.837375,0.913964,37292482
549,0.811701,0.899534,48345288
550,0.837433,0.913448,28357984
551,0.960173,0.978820,53619694
552,0.860784,0.926557,52910043
553,0.859460,0.925690,16138622
554,0.814191,0.901082,19924827
555,0.837433,0.913448,7557057
556,0.912451,0.954230,148209459
557,0.894394,0.944121,88981242
558,0.918154,0.956770,109595042
559,0.814191,0.901082,137522968
560,0.834255,0.911666,20544328
561,0.811107,0.899048,128193718
562,0.812931,0.900098,79951323
563,0.837433,0.913448,121072211
564,0.814191,0.901082,31651679
565,0.918289,0.956911,17829071
566,0.837433,0.913448,144611483
567,0.836511,0.912928,101202304
568,0.837433,0.913448,17890514
569,0.834658,0.911899,130973317
570,0.894703,0.944308,93860625
571,0.833960,0.911504,13451770
572,0.887141,0.940189,103700914
573,0.834658,0.911899,149006020
574,0.913867,0.954463,138053901
575,0.809819,0.897962,111421151
576,0.834447,0.911763,14609238
577,0.833575,0.911170,68181718
578,0.881813,0.937733,73287846
579,0.833253,0.911087,51901720
580,0.818272,0.902119,116527006
581,0.812931,0.900098,101645830
582,0.807581,0.896636,105521414
583,0.834658,0.911899,19797946
584,0.834745,0.911919,117784453
585,0.834658,0.911899,125446242
586,0.797774,0.891372,27355003
587,0.837433,0.913448,116354808
588,0.837433,0.913448,64788381
589,0.820851,0.903684,136950046
590,0.796245,0.889769,104238672
591,0.786485,0.885233,85332710
592,0.789053,0.886774,115504660
593,0.813674,0.900765,34550891
594,0.885197,0.939649,56765817
595,0.811759,0.899662,147156340
596,0.814191,0.901082,52379963
597,0.830834,0.909683,51738197
598,0.862683,0.927291,98719540
599,0.834065,0.911566,70270477
600,0.834249,0.911652,33072410
601,0.836615,0.912955,42941062
602,0.884763,0.938846,83722247
603,0.834658,0.911899,136773324
604,0.885197,0.939649,42307979
605,0.818272,0.902119,72137045
606,0.812310,0.899717,98555372
607,0.833833,0.911228,56917217
608,0.836400,0.912784,140318763
609,0.837375,0.913964,22204114
610,0.800407,0.892450,108818938
611,0.836407,0.912863,107206666
612,0.837433,0.913448,123849945
613,0.834965,0.911947,64701248
614,0.834658,0.911899,127004613
615,0.812771,0.899596,91995294
616,0.837433,0.913448,40508387
617,0.824312,0.905878,4720512
618,0.820961,0.903553,58710998
619,0.774793,0.878214,105296768
620,0.835512,0.912331,141670559
621,0.836500,0.912796,13310566
622,0.884187,0.939059,40990374
623,0.890273,0.941759,107536116
624,0.811295,0.899178,47861458
625,0.795290,0.889142,97756192
626,0.796874,0.890172,105053352
627,0.787489,0.885818,100241422
628,0.837131,0.913273,149494390
629,0.835411,0.912274,54133789
630,0.813980,0.900945,20872795
631,0.821878,0.904348,32927697
632,0.812169,0.899256,97074852
633,0.788129,0.886239,104595043
634,0.837228,0.913326,20061917
635,0.834658,0.911899,139382832
636,0.817953,0.901893,27092985
637,0.834658,0.911899,118617290
638,0.821164,0.903877,46660945
639,0.814191,0.901082,17772645
640,0.837433,0.913448,140821404
641,0.813892,0.900913,5840779
642,0.814087,0.901017,124979311
643,0.836306,0.912806,115032246
644,0.834658,0.911899,70542028
645,0.810433,0.898331,102344820
646,0.837131,0.913273,57388436
647,0.789367,0.887005,111050415
648,0.894394,0.944121,107065333
649,0.861126,0.926308,116099435
650,0.814191,0.901082,66708080
651,0.894086,0.943932,99096789
652,0.836112,0.912634,129410002
653,0.875192,0.934328,107698455
654,0.837340,0.913400,56993801
655,0.832783,0.910542,27632356
656,0.869230,0.930668,55815543
657,0.823916,0.906238,12408050
658,0.837433,0.913448,127873778
659,0.812854,0.900265,55670829
660,0.834460,0.911789,66541840
661,0.834356,0.911724,148746574
662,0.789776,0.887251,88598527
663,0.821164,0.903877,13977589
664,0.789776,0.887251,103702514
665,0.776901,0.879587,108660444
666,0.833253,0.911087,3721317
667,0.824834,0.906239,130795499
668,0.814191,0.901082,77638631
669,0.834346,0.911705,50382263
670,0.813879,0.900887,148568144
671,0.907951,0.951298,68820931
672,0.891481,0.943084,56223043
673,0.859780,0.925981,123908352
674,0.837433,0.913448,34214074
675,0.821026,0.904488,126765071
676,0.834142,0.911572,76614069
677,0.861029,0.926256,91602510
678,0.811679,0.899155,88176383
679,0.885197,0.939649,34040299
680,0.837375,0.913964,58062842
681,0.813781,0.900837,5245360
682,0.834965,0.911947,133137088
683,0.834249,0.911652,37833740
684,0.810336,0.898278,112943815
685,0.834658,0.911899,40491786
686,0.821130,0.904552,65466097
687,0.813160,0.900456,19120255
688,0.860683,0.926499,52899837
689,0.914017,0.955094,43700772
690,0.812641,0.900121,74791085
691,0.834658,0.911899,119441678
692,0.812962,0.900346,42808242
693,0.813788,0.900849,13750508
694,0.824834,0.906239,133419267
695,0.837034,0.913221,146510757
696,0.817959,0.901926,122410953
697,0.837433,0.913448,137140585
698,0.837041,0.913232,127667152
699,0.837433,0.913448,50410480
700,0.834658,0.911899,37883744
701,0.816379,0.900808,126596193
702,0.834658,0.911899,119231412
703,0.890273,0.941759,94106787
704,0.867507,0.930064,100865441
705,0.813173,0.900482,3806382
706,0.821164,0.903877,71232755
707,0.836507,0.912874,27840407
708,0.836209,0.912753,95408893
709,0.835912,0.912556,9770035
710,0.921328,0.958511,61880706
711,0.810915,0.899117,3832631
712,0.834658,0.911899,15015395
713,0.842509,0.915618,45378690
714,0.834658,0.911899,41666371
715,0.835672,0.912341,127959211
716,0.836119,0.912713,85870477
717,0.811544,0.898837,107132469
718,0.814191,0.901082,147079466
719,0.819489,0.902849,138770314
720,0.810915,0.899117,1194137
721,0.833443,0.911187,72231448
722,0.789776,0.887251,108572888
723,0.914182,0.954652,44002380
724,0.813187,0.899855,85981956
725,0.867604,0.930117,92353052
726,0.837433,0.913448,40874033
727,0.814191,0.901082,58753805
728,0.797477,0.890575,79854533
729,0.814191,0.901082,18902082
730,0.810433,0.898331,109164286
731,0.813986,0.900959,117738278
732,0.814191,0.901082,145498275
733,0.812234,0.899702,78756595
734,0.810308,0.898772,62205962
735,0.812931,0.900098,96724613
736,0.812931,0.900098,82562978
737,0.820428,0.903393,133438717
738,0.866984,0.929089,124565020
739,0.884991,0.939527,28332767
740,0.837433,0.913448,143208753
741,0.837222,0.913312,36806622
742,0.835704,0.912417,32165399
743,0.860579,0.926435,8585045
744,0.887740,0.940535,82185313
