alpha,MSE,MAE,Time
2,0.255841,0.498166,433426
3,0.199777,0.435259,1021764
4,0.259153,0.501619,112775
5,0.267194,0.511516,735377
6,0.340525,0.579743,1983287
7,0.274982,0.518062,2127676
8,0.214209,0.453918,126939
9,0.288482,0.531355,124284
10,0.265290,0.506877,2101641
11,0.203344,0.442088,1393784
12,0.256122,0.498445,1878102
13,0.317988,0.560423,157786
14,0.257243,0.499885,1887500
15,0.241241,0.485352,1796352
16,0.324524,0.566178,728603
17,0.292200,0.535932,569909
18,0.291724,0.536173,1352576
19,0.264045,0.508731,477308
20,0.289456,0.533879,2116497
21,0.282937,0.526207,1613239
22,0.316900,0.559887,286767
23,0.375979,0.611084,297686
24,0.376438,0.611460,2028663
25,0.223451,0.463327,1267293
26,0.255172,0.500299,860084
27,0.252984,0.495321,225410
28,0.279037,0.522500,116288
29,0.248498,0.493699,1321898
30,0.340544,0.574417,1425167
31,0.340230,0.580213,1740036
32,0.270144,0.514197,1528089
33,0.303677,0.546669,1858593
34,0.290027,0.535177,365672
35,0.283185,0.528484,1640864
36,0.206350,0.443472,197842
37,0.221865,0.463565,2348960
38,0.256122,0.498445,1372413
39,0.247143,0.489204,324782
40,0.255072,0.498856,77116
41,0.220850,0.462032,1077926
42,0.252039,0.497198,1718567
43,0.281505,0.525794,1955219
44,0.209435,0.447377,1235713
45,0.236086,0.478677,1209939
46,0.214208,0.453441,1355443
47,0.259671,0.502444,1964316
48,0.209699,0.447291,1779848
49,0.212625,0.452870,311892
50,0.369361,0.605600,45497
51,0.361827,0.592104,1500217
52,0.293426,0.536294,1925131
53,0.328552,0.568080,332264
54,0.353848,0.592291,1797903
55,0.269850,0.515886,1557666
56,0.404503,0.634382,1599557
57,0.334815,0.574455,261859
58,0.269675,0.514601,1783076
59,0.241454,0.483275,1715846
60,0.316116,0.557486,1583758
61,0.277907,0.523080,812116
62,0.244200,0.486881,1059754
63,0.286377,0.530121,715719
64,0.361827,0.592104,274581
65,0.239615,0.483818,1425427
66,0.206915,0.444281,2356584
67,0.275954,0.521135,472424
68,0.285060,0.529585,1378259
69,0.274379,0.519345,1332870
70,0.271375,0.514407,797206
71,0.217042,0.455987,1455376
72,0.215426,0.454155,14668
73,0.244761,0.487156,119645
74,0.259761,0.504926,1014467
75,0.207182,0.446587,1250382
76,0.276579,0.519632,1329584
77,0.249340,0.490726,2369911
78,0.258655,0.501666,818570
79,0.267449,0.513618,713305
80,0.266977,0.509555,285675
81,0.210060,0.449062,864068
82,0.213145,0.451991,2213523
83,0.216157,0.456003,2210807
84,0.205899,0.443187,1196333
85,0.246236,0.489855,1615298
86,0.218554,0.459391,1372346
87,0.302425,0.545031,399762
88,0.224638,0.466672,1877158
89,0.310365,0.552660,759295
90,0.202624,0.439377,2115609
91,0.209490,0.446422,1064789
92,0.291293,0.535846,1571411
93,0.273738,0.518567,779235
94,0.292494,0.535511,1780509
95,0.253624,0.495832,1845993
96,0.228328,0.469667,2204662
97,0.203218,0.440258,1740965
98,0.226583,0.468094,2318417
99,0.211499,0.450270,1186793
100,0.366166,0.603128,677707
101,0.204007,0.441151,719496
102,0.312464,0.555300,246042
103,0.203263,0.439112,692376
104,0.498243,0.701962,839141
105,0.203188,0.439706,1260509
106,0.236569,0.478579,1942759
107,0.305885,0.550451,2168726
108,0.300502,0.545656,1234293
109,0.345856,0.584899,365201
110,0.211283,0.450957,485904
111,0.213259,0.452901,1519969
112,0.279009,0.522870,1229270
113,0.270437,0.513521,303299
114,0.211038,0.449105,1334649
115,0.218437,0.459110,29475
116,0.271309,0.514171,1918598
117,0.303981,0.548023,310867
118,0.244559,0.486702,429238
119,0.216980,0.456086,1399629
120,0.275954,0.521135,1070162
121,0.226710,0.468087,148719
122,0.201526,0.438321,68290
123,0.350281,0.588386,245445
124,0.421994,0.648323,927954
125,0.337610,0.572179,1848799
126,0.203633,0.441162,2091439
127,0.216845,0.457057,736489
128,0.290035,0.534857,1193637
129,0.369119,0.603257,2013728
130,0.310982,0.552993,1923283
131,0.219209,0.459462,1871345
132,0.311129,0.554470,337096
133,0.281827,0.525688,2169325
134,0.266401,0.509313,167594
135,0.262852,0.505551,1176238
136,0.207034,0.444678,1033707
137,0.219227,0.459966,2110353
138,0.241852,0.485986,948837
139,0.284130,0.528011,2268001
140,0.432411,0.656440,79427
141,0.208688,0.447661,1434742
142,0.206373,0.444473,1391842
143,0.213546,0.453088,1308697
144,0.269010,0.513994,1738041
145,0.344547,0.583036,330363
146,0.227325,0.469597,1338172
147,0.323815,0.565088,1260511
148,0.240908,0.482848,641231
149,0.235004,0.477899,1767411
150,0.212600,0.451157,264012
151,0.243982,0.487562,1711393
152,0.254163,0.495520,1916130
153,0.361827,0.592104,332303
154,0.241367,0.481528,1956839
155,0.249994,0.493389,447957
156,0.260685,0.505813,2181103
157,0.264089,0.509311,1652150
158,0.249528,0.494046,1184447
159,0.295284,0.539962,978612
160,0.299224,0.543693,1269751
161,0.230492,0.471022,711602
162,0.302839,0.547167,453829
163,0.203153,0.439133,1606848
164,0.210435,0.449398,484799
165,0.210186,0.450132,621424
166,0.240186,0.483237,386959
167,0.337612,0.578377,1518507
168,0.232800,0.476447,335649
169,0.208836,0.447795,1335796
170,0.221233,0.461583,1390380
171,0.221781,0.463069,415076
172,0.289794,0.535664,374410
173,0.240402,0.482606,386094
174,0.217386,0.457483,1723774
175,0.290359,0.535080,2112452
176,0.211332,0.450592,716458
177,0.196273,0.431429,665819
178,0.200739,0.437500,976836
179,0.229936,0.472685,1357689
180,0.201360,0.438593,37102
181,0.256320,0.498386,1240849
182,0.200800,0.438190,672955
183,0.688563,0.828873,1953233
184,0.225894,0.467692,1573152
185,0.250534,0.493024,233666
186,0.211670,0.450435,5063
187,0.237984,0.480053,1358127
188,0.241949,0.483787,1885817
189,0.365203,0.601831,1189510
190,0.226349,0.467411,2336740
191,0.287614,0.530975,759440
192,0.196578,0.432565,1901112
193,0.328552,0.568080,394442
194,0.242838,0.486419,2366289
195,0.344530,0.582908,2385912
196,0.315803,0.558519,1015866
197,0.287957,0.531521,357120
198,0.207799,0.445728,1508292
199,0.249047,0.494096,1351515
200,0.278328,0.521501,1692917
201,0.223460,0.463315,502544
202,0.257382,0.502066,1766592
203,0.246266,0.490539,2067328
204,0.245154,0.489093,888639
205,0.250669,0.495321,1094238
206,0.229920,0.471733,1783652
207,0.259369,0.502452,1605097
208,0.231424,0.473975,1760058
209,0.228488,0.470734,364360
210,0.281562,0.525164,566659
211,0.203153,0.439133,1797160
212,0.328502,0.570321,1605209
213,0.244934,0.488257,1239614
214,0.257547,0.500109,1354266
215,0.271803,0.516256,782234
216,0.239869,0.481125,1473281
217,0.242142,0.483715,1359329
218,0.279459,0.524539,2140362
219,0.247545,0.492142,962970
220,0.283503,0.527277,152711
221,0.311586,0.556145,2080975
222,0.232881,0.476360,1722411
223,0.229013,0.471199,2053824
224,0.207026,0.443949,79289
225,0.331986,0.572262,1692572
226,0.390464,0.623063,2043609
227,0.309732,0.553714,1095155
228,0.213322,0.454154,2049693
229,0.204244,0.441375,1155773
230,0.242779,0.484240,50543
231,0.209504,0.447677,1346482
232,0.330265,0.571450,1658317
233,0.511348,0.714140,1817136
234,0.201797,0.437471,1017682
235,0.250137,0.493669,150828
236,0.318247,0.561204,515247
237,0.258449,0.501028,405207
238,0.213780,0.452064,1755926
239,0.272086,0.514390,2275305
240,0.203274,0.440175,769568
241,0.253415,0.498403,2322585
242,0.220180,0.461648,1676338
243,0.242838,0.486419,2374778
244,0.295138,0.540010,1166071
245,0.204434,0.440540,634476
246,0.207090,0.444614,760884
247,0.293015,0.537160,243224
248,0.292566,0.535715,1993806
249,0.246651,0.488610,505119
250,0.257848,0.501059,1206195
251,0.424972,0.649994,2146517
252,0.312183,0.554466,189966
253,0.361827,0.592104,532478
254,0.231542,0.474712,1804214
255,0.270120,0.513074,269255
256,0.256739,0.502004,2225051
257,0.260097,0.504240,1451695
258,0.340014,0.580043,1364411
259,0.252299,0.494306,1878616
260,0.270305,0.513875,211340
261,0.249062,0.491374,1414955
262,0.329226,0.569029,828970
263,0.225708,0.467452,1869657
264,0.239264,0.479648,835964
265,0.205403,0.443312,1846653
266,0.263731,0.507980,2020486
267,0.340544,0.574417,1351212
268,0.214312,0.454164,2251860
269,0.297198,0.539887,1380284
270,0.213401,0.451629,1230389
271,0.295017,0.538206,625300
272,0.348233,0.586710,1306742
273,0.238025,0.480105,510600
274,0.326043,0.563926,603950
275,0.204523,0.440811,76685
276,0.220779,0.462382,1145077
277,0.197847,0.435317,1364835
278,0.258256,0.500873,319910
279,0.249177,0.491306,742755
280,0.299847,0.543892,1869954
281,0.212395,0.452022,1526106
282,0.234436,0.477497,493145
283,0.278766,0.520515,2059920
284,0.314897,0.558683,2058585
285,0.227818,0.469683,2297359
286,0.266313,0.509165,2329176
287,0.256122,0.498445,1887508
288,0.330458,0.572102,1352926
289,0.256119,0.498430,1297460
290,0.233865,0.476415,1369997
291,0.206616,0.443011,1564266
292,0.307319,0.551124,316288
293,0.312716,0.555664,2198967
294,0.256119,0.498430,1037796
295,0.274484,0.520851,1152252
296,0.271170,0.516101,1649493
297,0.252198,0.495791,662154
298,0.355257,0.592576,107336
299,0.243588,0.487638,1505225
300,0.266926,0.508481,2042439
301,0.298903,0.543446,1337726
302,0.246815,0.488254,2130526
303,0.271223,0.514989,953053
304,0.361827,0.592104,1848327
305,0.234907,0.478281,338349
306,0.297441,0.540492,1029739
307,0.203263,0.439112,597276
308,0.309361,0.553477,1703184
309,0.209454,0.448346,1349649
310,0.269034,0.511634,1340031
311,0.278891,0.524221,1177011
312,0.279380,0.523420,479627
313,0.331263,0.572009,1833177
314,0.378486,0.612878,840804
315,0.217104,0.456309,142084
316,0.213185,0.451634,1734408
317,0.214246,0.454022,773852
318,0.229013,0.471199,2029593
319,0.322409,0.561002,691206
320,0.281509,0.524395,2071313
321,0.205041,0.441407,1003462
322,0.233849,0.476315,2255473
323,0.213679,0.452271,2387601
324,0.277150,0.521654,806302
325,0.264121,0.509217,897141
326,0.234101,0.476544,1143726
327,0.242681,0.484407,59667
328,0.242629,0.484987,1559296
329,0.211515,0.449046,1251063
330,0.302425,0.545031,1564893
331,0.325974,0.567722,1205607
332,0.266156,0.509530,192661
333,0.305447,0.547869,1299292
334,0.224486,0.466398,2158660
335,0.337706,0.577578,2040988
336,0.263607,0.508997,1637641
337,0.364009,0.600849,792271
338,0.346553,0.584840,242137
339,0.284036,0.528118,944697
340,0.336175,0.577302,2141921
341,0.292232,0.537316,1582169
342,0.200831,0.437962,2121708
343,0.328751,0.569933,225421
344,0.265414,0.509229,1019218
345,0.335785,0.575700,566384
346,0.222951,0.462490,367506
347,0.329198,0.571138,357498
348,0.261323,0.505736,1340237
349,0.247611,0.491351,971
350,0.297420,0.542461,1048705
351,0.288803,0.533774,1015422
352,0.315758,0.558438,1004434
353,0.337031,0.577494,908051
354,0.306481,0.549948,1006896
355,0.227326,0.469962,1810737
356,0.276971,0.519742,1805192
357,0.231515,0.474165,2150622
358,0.295743,0.540555,1870404
359,0.203328,0.440224,968361
360,0.320599,0.561971,1005557
361,0.298961,0.542992,1039170
362,0.232991,0.475676,2173968
363,0.321410,0.563639,1198219
364,0.254531,0.495708,2338462
365,0.220694,0.460782,1936500
366,0.224950,0.467911,843080
367,0.208980,0.447218,1579976
368,0.328552,0.568080,332644
369,0.234646,0.477980,1085218
370,0.340544,0.574417,128545
371,0.267141,0.513160,78437
372,0.238227,0.482355,271259
373,0.266355,0.510099,2250254
374,0.285383,0.530665,303858
375,0.236494,0.480579,1290477
376,0.225010,0.466416,420511
377,0.363974,0.599497,671365
378,0.240627,0.483667,1647976
379,0.250873,0.493610,1760748
380,0.300191,0.543945,672336
381,0.239177,0.481936,300554
382,0.219827,0.460948,380043
383,0.276708,0.520709,1676771
384,0.297841,0.542801,1208605
385,0.306896,0.550779,1386939
386,0.219468,0.460975,1091380
387,0.247507,0.492258,617670
388,0.255365,0.497824,1141434
389,0.270738,0.516001,565657
390,0.361827,0.592104,1586031
391,0.288853,0.533211,2146992
392,0.359292,0.596654,1604828
393,0.314310,0.558017,1363871
394,0.199434,0.435743,949084
395,0.252727,0.495364,1547162
396,0.218387,0.458641,904244
397,0.196273,0.431429,1792165
398,0.294845,0.539308,731011
399,0.209062,0.447665,1236888
400,0.339137,0.578393,481255
401,0.251924,0.494486,859556
402,0.209327,0.447993,1315325
403,0.247283,0.491873,752514
404,0.250827,0.492988,713683
405,0.215200,0.455510,1619184
406,0.269143,0.511362,2042992
407,0.216780,0.456503,1134194
408,0.285257,0.527884,2290549
409,0.263377,0.505883,1294840
410,0.324090,0.565463,498815
411,0.361827,0.592104,566758
412,0.323782,0.564970,1595394
413,0.242341,0.485940,878858
414,0.305447,0.547869,2243530
415,0.250771,0.493450,407871
416,0.205345,0.441585,2265798
417,0.297344,0.540782,938782
418,0.255240,0.498669,1025541
419,0.208789,0.446903,1011105
420,0.340544,0.574417,1504440
421,0.286794,0.532860,215444
422,0.211062,0.451752,761969
423,0.312479,0.555270,713140
424,0.258490,0.501770,1579315
425,0.208867,0.447865,1711054
426,0.216822,0.455533,2260303
427,0.262762,0.507707,87431
428,0.262352,0.505217,1107091
429,0.255420,0.500080,595186
430,0.226477,0.467745,1324320
431,0.221954,0.462829,1588346
432,0.240867,0.482237,1454743
433,0.321851,0.564310,243517
434,0.214815,0.452804,2340860
435,0.274467,0.517049,2168426
436,0.247334,0.490698,1862702
437,0.246625,0.488329,1987724
438,0.261997,0.506603,906492
439,0.211500,0.449030,1757124
440,0.203808,0.441372,886436
441,0.274407,0.519400,1405307
442,0.229736,0.472519,2323882
443,0.346344,0.584755,85703
444,0.489384,0.697630,2284166
445,0.253121,0.497584,2171284
446,0.214624,0.455433,493574
447,0.246156,0.490585,2153836
448,0.261514,0.507136,713939
449,0.202076,0.439835,1519116
450,0.254137,0.495436,768813
451,0.209253,0.448056,2218379
452,0.321093,0.564139,1734561
453,0.289388,0.534136,1530783
454,0.340544,0.574417,535392
455,0.264859,0.509078,917749
456,0.222751,0.464336,845709
457,0.340544,0.574417,399567
458,0.345280,0.585721,1005181
459,0.735192,0.856703,1952800
460,0.265105,0.509497,994753
461,0.357133,0.595731,2329501
462,0.212874,0.451065,1145018
463,0.279884,0.524697,53368
464,0.270124,0.513303,176891
465,0.225252,0.467271,1089751
466,0.385334,0.618594,2221794
467,0.204755,0.441736,2039593
468,0.264329,0.507560,681348
469,0.277778,0.521507,732159
470,0.199894,0.437070,1400589
471,0.199760,0.435331,1567785
472,0.231530,0.474139,2137467
473,0.674403,0.820432,1328344
474,0.321834,0.564314,1653488
475,0.327508,0.569930,2025505
476,0.275203,0.517995,1103501
477,0.229013,0.471199,2147063
478,0.313914,0.557605,1783214
479,0.281225,0.524491,1817441
480,0.239067,0.483359,1270051
481,0.267722,0.510519,155900
482,0.210957,0.450094,1639693
483,0.284785,0.529931,608485
484,0.300344,0.545578,1686683
485,0.317371,0.559914,2175085
486,0.196040,0.431847,1526234
487,0.325244,0.566104,136265
488,0.267079,0.512848,178524
489,0.340544,0.574417,135287
490,0.231001,0.472409,2089066
491,0.263978,0.508973,1173278
492,0.293827,0.538033,68660
493,0.248259,0.490045,837956
494,0.193961,0.429383,1226646
495,0.307795,0.552287,245551
496,0.267320,0.512552,1927708
497,0.219657,0.460245,1052313
498,0.275940,0.521648,2285145
499,0.275491,0.520295,212928
500,0.212566,0.451768,1784473
501,0.206693,0.445396,1289607
502,0.249193,0.493371,1780713
503,0.203778,0.439938,1525813
504,0.209572,0.449024,221824
505,0.280037,0.523072,1038073
506,0.284329,0.528768,1155191
507,0.247163,0.489247,1325325
508,0.222262,0.463558,789009
509,0.219626,0.461019,542277
510,0.246361,0.489306,746639
511,0.239662,0.482131,2059061
512,0.243388,0.485456,698178
513,0.207019,0.446029,2386332
514,0.279503,0.524576,271418
515,0.261932,0.504483,2384862
516,0.267631,0.511787,2165289
517,0.208424,0.446836,1797652
518,0.261927,0.505554,124999
519,0.300539,0.545850,2343814
520,0.316531,0.559713,1932939
521,0.239386,0.481732,2214065
522,0.257547,0.500109,1120964
523,0.208778,0.446877,2001600
524,0.261147,0.503909,655894
525,0.227471,0.468421,2347611
526,0.229013,0.471199,2247152
527,0.357447,0.594216,187475
528,0.220455,0.460281,1003797
529,0.325259,0.565878,2136169
530,0.235634,0.476778,400403
531,0.269738,0.514131,392142
532,0.315758,0.558438,1029648
533,0.254428,0.496712,2181117
534,0.266458,0.511944,1917955
535,0.293347,0.537195,1251472
536,0.212674,0.451258,823063
537,0.266088,0.509105,677018
538,0.230308,0.471125,180670
539,0.300851,0.545404,1612072
540,0.204188,0.441903,1219296
541,0.361251,0.597716,927309
542,0.197403,0.434051,1275005
543,0.349084,0.587768,1917475
544,0.346547,0.586631,917514
545,0.312716,0.555664,1546424
546,0.236241,0.478127,1906209
547,0.291074,0.535714,686675
548,0.243718,0.487249,947948
549,0.260801,0.504381,2031209
550,0.207645,0.446752,634361
551,0.253075,0.495490,484760
552,0.229115,0.471350,1849146
553,0.317856,0.560882,1755326
554,0.278584,0.521527,90232
555,0.268848,0.512497,108913
556,0.198532,0.433461,1706809
557,0.332247,0.573667,2337384
558,0.295017,0.538206,296388
559,0.298378,0.542485,314478
560,0.227471,0.468421,2077426
561,0.229492,0.471308,696792
562,0.278842,0.522084,706621
563,0.203665,0.441209,710947
564,0.218840,0.459058,481781
565,0.226513,0.468265,228448
566,0.323167,0.565564,1962420
567,0.340544,0.574417,1304844
568,0.257069,0.499780,905467
569,0.267813,0.510686,2143090
570,0.405168,0.634888,520789
571,0.209029,0.447180,2124764
572,0.288074,0.531552,674272
573,0.333292,0.575196,1795794
574,0.269675,0.514601,1646111
575,0.299873,0.545415,1591786
576,0.396905,0.628592,946091
577,0.346402,0.586389,1156192
578,0.279037,0.522500,2278462
579,0.249578,0.492070,1894039
580,0.247107,0.490376,791273
581,0.318254,0.561260,516696
582,0.294832,0.536979,2378800
583,0.311773,0.553036,244292
584,0.237314,0.479121,2272022
585,0.283343,0.526646,72904
586,0.488224,0.697740,353206
587,0.215516,0.453476,1582704
588,0.226391,0.467309,14161
589,0.307131,0.549617,649595
590,0.306142,0.550659,1897182
591,0.322227,0.563241,2091588
592,0.356429,0.593612,1346388
593,0.201588,0.439269,207675
594,0.261194,0.504004,406407
595,0.257382,0.502066,1828169
596,0.232360,0.473530,436124
597,0.344598,0.584043,2368827
598,0.214324,0.455567,736886
599,0.256844,0.500493,1341592
600,0.332192,0.573128,2115790
601,0.206590,0.442987,1257675
602,0.232480,0.475937,1070228
603,0.361827,0.592104,393934
604,0.540181,0.734185,657342
605,0.272587,0.515532,320211
606,0.243214,0.487471,1985721
607,0.227667,0.470353,1603433
608,0.258476,0.501136,1476404
609,0.280857,0.525562,1868056
610,0.196273,0.431429,1101345
611,0.208048,0.446024,2267678
612,0.229098,0.471376,2384752
613,0.243712,0.486595,1084017
614,0.297385,0.541745,115843
615,0.214639,0.454279,2260647
616,0.265932,0.510083,1156922
617,0.199813,0.437091,469049
618,0.233922,0.475085,1447223
619,0.307492,0.551304,1171084
620,0.228488,0.470734,1118645
621,0.207085,0.444599,948278
622,0.310128,0.551517,866544
623,0.209476,0.446474,68905
624,0.304441,0.548125,1155954
625,0.308570,0.551081,1272952
626,0.255289,0.497748,1897075
627,0.308541,0.551302,1592078
628,0.262122,0.506439,1245651
629,0.306668,0.550258,237833
630,0.282485,0.527246,537542
631,0.294679,0.539848,965314
632,0.206906,0.445209,1495509
633,0.282315,0.525640,1607771
634,0.212331,0.451761,1359249
635,0.203421,0.439412,2152852
636,0.220330,0.461771,1927983
637,0.302726,0.544774,948842
638,0.302503,0.546466,1360158
639,0.275954,0.521135,1008260
640,0.215183,0.455343,420771
641,0.268928,0.511660,65375
642,0.202071,0.439040,879810
643,0.217104,0.456309,409395
644,0.340544,0.574417,1149392
645,0.211719,0.450492,995653
646,0.303103,0.547422,273915
647,0.225732,0.467215,2306315
648,0.208676,0.446874,1464703
649,0.218194,0.458081,1721138
650,0.285890,0.529935,1081271
651,0.205719,0.442588,187220
652,0.254979,0.498267,273289
653,0.222997,0.462157,1947816
654,0.211924,0.450666,256126
655,0.290776,0.535006,1429243
656,0.258888,0.501446,824640
657,0.227090,0.469361,2153201
658,0.280152,0.525616,625193
659,0.219520,0.460920,2070292
660,0.345164,0.585231,2391035
661,0.246871,0.489265,1162736
662,0.465317,0.681129,639478
663,0.257091,0.499635,1490416
664,0.340544,0.574417,374380
665,0.212818,0.451456,1998728
666,0.199969,0.436663,1247141
667,0.298958,0.542899,2302363
668,0.302315,0.546750,551443
669,0.214795,0.454103,211171
670,0.254478,0.499537,914495
671,0.251065,0.494669,972214
672,0.300719,0.545092,276546
673,0.282681,0.528059,1794306
674,0.231499,0.473238,1381609
675,0.275940,0.520328,1425939
676,0.224184,0.464332,393832
677,0.240873,0.483247,1655525
678,0.196360,0.432047,1336126
679,0.369119,0.603257,1858535
680,0.251676,0.494966,980535
681,0.261228,0.503869,21270
682,0.261739,0.504462,2045756
683,0.202472,0.440346,1253824
684,0.248018,0.490522,1969087
685,0.203263,0.439112,2301882
686,0.243432,0.486201,286940
687,0.267152,0.512181,397599
688,0.228022,0.470006,2058956
689,0.285702,0.530959,912134
690,0.242304,0.485617,71764
691,0.264106,0.506478,2053863
692,0.283218,0.526105,2074870
693,0.218971,0.459365,711243
694,0.323303,0.565250,1148152
695,0.260817,0.503513,53123
696,0.208831,0.446775,313843
697,0.221042,0.462755,2395293
698,0.297098,0.539541,2355487
699,0.307189,0.551810,865286
700,0.357828,0.589243,210336
701,0.276123,0.519587,873854
702,0.242705,0.484228,1837500
703,0.278884,0.522902,486883
704,0.324749,0.567266,272033
705,0.238378,0.481683,822982
706,0.211591,0.450401,1912822
707,0.229731,0.472070,665865
708,0.249687,0.492812,82379
709,0.200529,0.436637,852821
710,0.249725,0.493160,128273
711,0.225243,0.465920,1062915
712,0.286715,0.531886,874091
713,0.236115,0.479921,2174029
714,0.229013,0.471199,2316740
715,0.211011,0.449032,447050
716,0.244802,0.487986,2079784
717,0.721439,0.848659,207552
718,0.196208,0.431522,844650
719,0.275389,0.520775,1742612
720,0.219937,0.460922,1119686
721,0.427294,0.652084,916414
722,0.256119,0.498430,1400348
723,0.361949,0.599482,798429
724,0.351458,0.589947,1627658
725,0.243033,0.486465,152372
726,0.215605,0.456104,851552
727,0.245766,0.490312,1941501
728,0.275954,0.521135,151538
729,0.258500,0.503758,810912
730,0.244892,0.489054,410660
731,0.328124,0.569835,361874
732,0.307451,0.550366,1684767
733,0.339488,0.579338,2248160
734,0.268772,0.511906,848757
735,0.266443,0.508693,1956800
736,0.226835,0.468446,675015
737,0.283002,0.528868,365452
738,0.242377,0.485161,226538
739,0.201537,0.439569,757395
740,0.208349,0.448272,1218273
741,0.207957,0.446391,354811
742,0.215972,0.455703,1820310
743,0.238226,0.479354,2092365
744,0.340544,0.574417,132713
745,0.270692,0.513483,1740923
746,0.306859,0.549914,143288
747,0.369119,0.603257,2212497
748,0.290491,0.533788,1948475
749,0.242010,0.484225,987938
750,0.221857,0.463585,1558982
751,0.282609,0.525930,672034
752,0.298886,0.543545,1904353
753,0.320879,0.563617,563203
754,0.265796,0.511124,1470464
755,0.297296,0.541447,1135883
756,0.250340,0.494804,715576
757,0.211021,0.449878,2322016
758,0.258534,0.501520,681257
759,0.228812,0.471233,867114
760,0.244498,0.488174,736800
761,0.700593,0.836329,1091917
762,0.247436,0.490764,1228988
763,0.206579,0.443975,25439
764,0.257565,0.500230,943950
