alpha,MSE,MAE,Time
761,0.285513,0.529027,1751395
762,0.278021,0.522815,1563684
763,0.337339,0.572258,1470760
764,0.229458,0.472504,2372560
765,0.330734,0.570809,1909206
766,0.214720,0.455171,1685475
767,0.324661,0.565983,1623880
768,0.196159,0.431734,2025990
769,0.289190,0.533813,1973592
770,0.225859,0.467591,2144557
771,0.228307,0.470212,280333
772,0.195772,0.431471,697724
773,0.292133,0.536945,1373166
774,0.199521,0.436547,2026244
775,0.253279,0.497707,6284
776,0.257675,0.502947,1646844
777,0.325102,0.566977,444157
778,0.333736,0.574179,1327274
779,0.202617,0.441289,966934
780,0.368483,0.604787,270733
781,0.342675,0.582581,959735
782,0.251438,0.493744,1762885
783,0.220595,0.462848,181206
784,0.239179,0.482783,683087
785,0.316259,0.558154,1269875
786,0.263835,0.505159,409305
787,0.291974,0.535035,240275
788,0.218545,0.460194,998481
789,0.258401,0.504405,2171194
790,0.202543,0.439969,2020364
791,0.301261,0.545625,346198
792,0.244622,0.486679,1526462
793,0.264560,0.506721,1187921
794,0.248421,0.490563,1816958
795,0.305039,0.549287,1502895
796,0.196757,0.432507,700999
797,0.268058,0.512199,1106306
798,0.203006,0.440016,730647
799,0.242253,0.486192,330862
800,0.239241,0.482788,683770
801,0.271131,0.514557,479077
802,0.231221,0.475344,611195
803,0.341018,0.582013,1381494
804,0.199811,0.437055,1852244
805,0.251378,0.495786,241312
806,0.318780,0.562444,1387778
807,0.300302,0.544829,1102960
808,0.246297,0.488489,685470
809,0.476820,0.688281,318925
810,0.282297,0.526914,2069895
811,0.253107,0.496983,956204
812,0.358711,0.595683,1278661
813,0.337339,0.572258,1436652
814,0.345813,0.585549,1137411
815,0.225685,0.467479,1961748
816,0.209658,0.447547,310400
817,0.313197,0.556992,1546716
818,0.224197,0.465206,2202023
819,0.230766,0.473680,1308881
820,0.195643,0.432576,1321783
821,0.218698,0.460472,1826260
822,0.205809,0.443847,1655079
823,0.193969,0.429493,452117
824,0.219473,0.460484,618053
825,0.253294,0.498357,1075910
826,0.205935,0.445413,1955013
827,0.332625,0.573121,1319053
828,0.308208,0.552190,2182216
829,0.246067,0.487577,289533
830,0.207845,0.446280,1649915
831,0.348009,0.587401,469858
832,0.230001,0.471132,768610
833,0.293363,0.537085,2261111
834,0.202883,0.441177,1851353
835,0.255459,0.497970,224727
836,0.248366,0.490822,106296
837,0.210081,0.450554,843004
838,0.337339,0.572258,1327687
839,0.304225,0.548580,791767
840,0.311022,0.553672,1161929
841,0.309738,0.552794,1001454
842,0.345463,0.584317,1747971
843,0.204640,0.441231,44462
844,0.203452,0.441813,41979
845,0.205746,0.443882,489254
846,0.218816,0.459638,2006210
847,0.225195,0.467916,352379
848,0.196674,0.432713,2035971
849,0.348206,0.587242,1812105
850,0.193028,0.429120,1661260
851,0.291474,0.534643,961626
852,0.205069,0.441251,1242237
853,0.257474,0.501957,920212
854,0.229529,0.471755,1413744
855,0.342625,0.580151,1860291
856,0.339725,0.579519,1996122
857,0.229985,0.471123,972629
858,0.215067,0.456110,783217
859,0.236632,0.476938,1782210
860,0.305323,0.548245,1262163
861,0.252244,0.497099,37005
862,0.216708,0.457025,2252069
863,0.240678,0.484070,2030774
864,0.224197,0.465206,2298117
865,0.235669,0.476808,1707294
866,0.264348,0.507854,2255501
867,0.287418,0.532531,8286
868,0.192950,0.429032,154170
869,0.229356,0.473185,1187060
870,0.264205,0.508191,800053
871,0.337339,0.572258,1316099
872,0.200927,0.437753,2188515
873,0.265812,0.509250,151897
874,0.246452,0.488621,1360561
875,0.240195,0.482513,2230495
876,0.251259,0.492731,641152
877,0.233516,0.473937,970644
878,0.217796,0.458258,186747
879,0.220168,0.462208,280995
880,0.236398,0.477143,386621
881,0.256863,0.499184,1848008
882,0.230368,0.473083,1242621
883,0.237095,0.480560,1628859
884,0.379781,0.613852,372092
885,0.249240,0.491294,260237
886,0.211530,0.450855,1093023
887,0.251663,0.493859,2368214
888,0.292849,0.537659,1232867
889,0.259699,0.502562,1876241
890,0.235930,0.479130,1754297
891,0.191779,0.427524,98902
892,0.207728,0.445931,1913246
893,0.214482,0.455477,1610238
894,0.247400,0.489149,2129676
895,0.242782,0.484306,1815236
896,0.310008,0.553828,921405
897,0.326763,0.568999,1989050
898,0.302308,0.546643,1823522
899,0.199085,0.436034,1075575
900,0.243274,0.486460,779983
901,0.266885,0.513044,227447
902,0.316460,0.557789,2391675
903,0.354488,0.591624,572371
904,0.302511,0.545095,379344
905,0.251903,0.496006,1356109
906,0.199292,0.436831,406738
907,0.218971,0.460555,1020497
908,0.257913,0.500153,2326753
909,0.201477,0.440806,593485
910,0.318190,0.560342,1301492
911,0.266457,0.508936,317247
912,0.215283,0.456035,45365
913,0.243279,0.483151,147986
914,0.289380,0.534627,1946107
915,0.218871,0.460691,417457
916,0.272717,0.516562,408223
917,0.205545,0.444410,643003
918,0.269790,0.515617,389544
919,0.271886,0.514672,1641091
920,0.240130,0.483293,123116
921,0.285231,0.529958,2143841
922,0.274687,0.518589,1739993
923,0.206353,0.445855,2036363
924,0.208150,0.447148,1357952
925,0.200927,0.437753,1473542
926,0.247536,0.489114,1455471
927,0.273685,0.516580,2279357
928,0.222298,0.463968,1066465
929,0.205422,0.444697,882865
930,0.287029,0.531780,958805
931,0.268994,0.514305,1846448
932,0.256623,0.498492,1110313
933,0.249241,0.492627,954352
934,0.202764,0.441074,22691
935,0.196773,0.433302,1489658
936,0.521597,0.719961,2310462
937,0.262848,0.507973,429430
938,0.293560,0.538717,114027
939,0.229777,0.472655,2241088
940,0.253121,0.495496,1022915
941,0.230494,0.472589,1415519
942,0.208378,0.446654,162208
943,0.231410,0.474521,1068281
944,0.222000,0.464289,1563506
945,0.209172,0.447795,2108316
946,0.209615,0.448133,1485739
947,0.356010,0.591299,1971730
948,0.202670,0.440569,355191
949,0.333323,0.573113,1875283
950,0.216480,0.457274,1216693
951,0.209277,0.449544,478308
952,0.259331,0.504685,1622997
953,0.251587,0.493714,560559
954,0.258290,0.500470,118544
955,0.274869,0.519573,584821
956,0.241528,0.482117,2034102
957,0.282205,0.528005,1574015
958,0.221283,0.463180,468051
959,0.256416,0.497316,704439
960,0.278625,0.521753,60753
961,0.252670,0.498244,1426856
962,0.297427,0.539962,154760
963,0.201749,0.439609,1171067
964,0.294682,0.540290,2381209
965,0.302145,0.546761,177451
966,0.299332,0.542660,264597
967,0.242042,0.482690,2295544
968,0.248878,0.490594,606881
969,0.237060,0.479422,378624
970,0.263309,0.508884,2140504
971,0.242427,0.484318,1629797
972,0.202714,0.440332,1794144
973,0.217569,0.458946,2302712
974,0.337316,0.578300,301950
975,0.250975,0.493269,961522
976,0.237490,0.480339,2014900
977,0.320572,0.564056,1787690
978,0.253119,0.497024,537124
979,0.259066,0.504472,2370092
980,0.203646,0.441880,1266845
981,0.345395,0.584741,1753818
982,0.234023,0.476622,452273
983,0.205871,0.445182,493715
984,0.263623,0.505578,2314377
985,0.238148,0.480569,570817
986,0.238811,0.482767,1078536
987,0.282722,0.526651,1952351
988,0.345738,0.585663,2144833
989,0.215717,0.456054,1546588
990,0.218881,0.460743,260663
991,0.204312,0.443418,2205586
992,0.256137,0.498939,577316
993,0.248393,0.492780,415423
994,0.311067,0.553314,980525
995,0.273523,0.519976,562398
996,0.205970,0.444225,592875
997,0.249980,0.493237,1245123
998,0.238005,0.479175,461814
999,0.263117,0.507366,1199756
1000,0.221604,0.463025,1623747
