alpha,MSE,MAE,Time
0.58,0.843423,0.917978,0.001564
0.59,0.843423,0.917978,0.001564
0.60,0.843423,0.917978,0.001563
0.61,0.843423,0.917978,0.001564
0.62,0.843423,0.917978,0.001563
0.63,0.843423,0.917978,0.001563
0.64,0.843423,0.917978,0.001564
0.65,0.843423,0.917978,0.001565
0.66,0.843423,0.917978,0.001563
0.67,0.843423,0.917978,0.001563
0.68,0.843423,0.917978,0.001564
0.69,0.843423,0.917978,0.001564
0.70,0.843423,0.917978,0.001564
0.71,0.843423,0.917978,0.001564
0.72,0.843423,0.917978,0.001564
0.73,0.843423,0.917978,0.001563
0.74,0.843423,0.917978,0.001563
0.75,0.875224,0.935385,0.001544
0.76,0.875224,0.935385,0.001542
0.77,0.875224,0.935385,0.001543
0.78,0.909362,0.953547,0.001534
0.79,0.909362,0.953547,0.001533
0.80,0.909362,0.953547,0.001532
0.81,0.909362,0.953547,0.001533
0.82,0.909362,0.953547,0.001533
0.83,0.909362,0.953547,0.001532
0.84,0.909362,0.953547,0.001532
0.85,0.909362,0.953547,0.001532
0.86,0.909362,0.953547,0.001532
0.87,0.909362,0.953547,0.001532
0.88,0.909362,0.953547,0.001532
0.89,0.909362,0.953547,0.001532
0.90,0.909362,0.953547,0.001532
0.91,0.909362,0.953547,0.001532
0.92,0.909362,0.953547,0.001532
0.93,0.909362,0.953547,0.001532
0.94,0.952524,0.975954,0.001517
0.95,0.952524,0.975954,0.001517
0.96,0.952524,0.975954,0.001516
0.97,0.952524,0.975954,0.001516
0.98,0.952524,0.975954,0.001516
0.99,0.952524,0.975954,0.001516
1.00,0.952524,0.975954,0.001515

FreqItem (alpha = 0.20)
FreqItem,0.597043,0.766420,0.001827

Mode (each dim)
Mode1,0.987855,0.993900,0.007221

Mode (all dim)
Mode2,0.952524,0.975954,0.001480

Medoid (ID=37)
Medoid,0.686633,0.820797,0.356045

ID,MSE,MAE,DataID
1,0.779802,0.881278,587586
2,0.791550,0.887643,138811
3,0.797470,0.891617,6222115
4,0.764074,0.872489,391350
5,0.767216,0.871759,2215512
6,0.789630,0.887301,4034305
7,0.820123,0.904228,8290145
8,0.799201,0.890448,3921791
9,0.823835,0.906660,9258783
10,0.769910,0.871376,6484510
11,0.835201,0.912932,6496026
12,0.811965,0.899915,9101423
13,0.760020,0.867859,1859869
14,0.772772,0.877260,2858846
15,0.730304,0.847451,512076
16,0.793944,0.889599,1735791
17,0.821032,0.904601,8638909
18,0.763639,0.867857,7892309
19,0.763911,0.867821,4879757
20,0.798851,0.892436,4426648
21,0.855687,0.923858,3245913
22,0.764631,0.868526,7024374
23,0.803540,0.893289,3423516
24,0.831536,0.911060,502543
25,0.817093,0.902610,4738045
26,0.871647,0.932798,9140598
27,0.763309,0.869548,8656566
28,0.817080,0.901811,233231
29,0.823397,0.906246,4793154
30,0.752915,0.863626,4079591
31,0.808096,0.896822,6378186
32,0.786765,0.885172,5380741
33,0.767746,0.874645,4218402
34,0.767781,0.874219,2600302
35,0.725173,0.843783,5772091
36,0.730108,0.845930,6433914
37,0.686633,0.820797,6634607
38,0.784801,0.882107,4062236
39,0.780053,0.881382,355706
40,0.754272,0.861987,5893391
41,0.838567,0.914370,546746
42,0.790552,0.887374,6851732
43,0.840667,0.915542,4994814
44,0.859502,0.926273,2406615
45,0.806469,0.895936,9710579
46,0.812890,0.899924,5506891
47,0.775493,0.877087,4142407
48,0.828537,0.908853,8349488
49,0.784950,0.883784,3399200
50,0.784007,0.883918,9022165
51,0.735702,0.849304,2776137
52,0.774439,0.876353,6645114
53,0.773394,0.877164,6046539
54,0.761770,0.871365,6199653
55,0.877746,0.935632,7147658
56,0.795114,0.890074,784584
57,0.728326,0.845675,5340251
58,0.816947,0.899465,5804224
59,0.772088,0.876728,1017816
60,0.809693,0.898468,133406
61,0.803746,0.894943,9883815
62,0.782050,0.882712,7396002
63,0.874045,0.933751,5514147
64,0.866550,0.927869,4102218
65,0.803589,0.895042,9996304
66,0.774477,0.877771,1286238
67,0.805635,0.895867,536132
68,0.728981,0.846456,6630912
69,0.882690,0.938659,5348475
70,0.806792,0.896812,891838
71,0.786714,0.885311,2524303
72,0.837911,0.914455,5895222
73,0.790818,0.885424,7743571
74,0.710155,0.833402,7519117
75,0.767921,0.874158,8301838
76,0.817212,0.902584,7454151
77,0.810139,0.898234,3026009
78,0.832614,0.910165,2444245
79,0.827445,0.908139,5803639
80,0.771982,0.876149,6425210
81,0.818109,0.903496,1466410
82,0.804959,0.893259,8579776
83,0.744113,0.854391,3070324
84,0.822277,0.905613,7512950
85,0.803788,0.893144,4779430
86,0.794097,0.889867,217983
87,0.829412,0.907926,8297535
88,0.796458,0.890962,119682
89,0.690705,0.821128,6022207
90,0.829509,0.909338,9315351
91,0.809536,0.897888,253088
92,0.817651,0.902969,5906023
93,0.808960,0.897945,6711354
94,0.798871,0.892019,5767235
95,0.737250,0.852403,8242
96,0.809629,0.898750,6707658
97,0.812791,0.900220,7053474
98,0.843367,0.917362,544374
99,0.801225,0.891793,3338571
100,0.749670,0.863804,2401949
101,0.756517,0.862033,1436213
102,0.829825,0.907649,5862875
103,0.809683,0.897770,8297172
104,0.869754,0.931716,9179785
105,0.730581,0.846430,3381993
106,0.776211,0.879327,6599010
107,0.762817,0.867292,6633936
108,0.863371,0.928297,6408002
109,0.824418,0.906510,9043256
110,0.796104,0.890380,2437576
111,0.733977,0.848299,2833212
112,0.721387,0.841842,509667
113,0.856211,0.924511,1017353
114,0.695475,0.824697,5903537
115,0.749682,0.858034,8022617
116,0.823538,0.903997,5796783
117,0.747213,0.856609,6121520
118,0.774075,0.877884,6320153
119,0.798780,0.889971,5916465
120,0.773488,0.878225,2143728
121,0.762407,0.865995,5635504
122,0.794218,0.889219,6169553
123,0.754569,0.862338,8049752
124,0.852581,0.922049,2346858
125,0.781710,0.880201,1936788
126,0.828819,0.906719,8057994
127,0.806791,0.896939,9054517
128,0.763854,0.870563,8990263
129,0.770168,0.875944,8602369
130,0.821767,0.901896,2393089
131,0.778110,0.878179,1392212
132,0.814471,0.901283,38582
133,0.821567,0.904909,8255964
134,0.724052,0.842577,9689385
135,0.762701,0.871419,9218368
136,0.777526,0.879615,1637957
137,0.876889,0.935599,6288395
138,0.801597,0.891914,5852304
139,0.762331,0.866011,8045959
140,0.850131,0.921073,5331652
141,0.808734,0.897357,8289881
142,0.805961,0.894608,879172
143,0.740413,0.854141,5841319
144,0.854355,0.922734,9307234
145,0.738646,0.852864,6782709
146,0.717359,0.837603,3863937
147,0.772648,0.875082,5104017
148,0.798480,0.889990,2904230
149,0.839375,0.915236,184091
150,0.768821,0.869603,1020483
151,0.744045,0.854549,5047958
152,0.767555,0.872003,5819595
153,0.846565,0.918595,7190036
154,0.760973,0.870435,3097711
155,0.780717,0.881606,8166454
156,0.780972,0.879847,9126825
157,0.769876,0.873877,1155705
158,0.768708,0.872746,7220972
159,0.821462,0.904965,8117088
160,0.857507,0.925238,9758074
161,0.844825,0.918070,9614062
162,0.778192,0.875655,9509301
163,0.799618,0.892562,9796657
164,0.826498,0.908094,7870026
165,0.718428,0.838933,9198686
166,0.790024,0.887024,9015025
167,0.774018,0.876473,9507984
168,0.810641,0.899155,5487082
169,0.724661,0.844401,4867330
170,0.777671,0.879405,7553944
171,0.821349,0.904040,818734
172,0.841576,0.916065,3157211
173,0.773003,0.875632,8433116
174,0.843159,0.917147,6660054
175,0.763553,0.868069,2464445
176,0.740773,0.853842,5215826
177,0.745506,0.859059,523992
178,0.714297,0.836601,7568463
179,0.865099,0.929068,8120056
180,0.728393,0.844469,708083
181,0.836118,0.913206,8588946
182,0.842683,0.916705,3168015
183,0.814725,0.901349,6527679
184,0.809568,0.897871,5778983
185,0.749581,0.858188,6265726
186,0.819964,0.904128,4694134
187,0.716429,0.839262,4905808
188,0.796213,0.888669,7421432
189,0.818859,0.903433,1915107
190,0.850341,0.921258,3022897
191,0.837386,0.914145,7179506
192,0.776165,0.874842,1529169
193,0.900053,0.947749,2532198
194,0.747041,0.857471,6976164
195,0.776354,0.878947,9399196
196,0.816556,0.900456,1730885
197,0.742059,0.853892,5991190
198,0.747858,0.857893,8907180
199,0.763521,0.872090,7217968
200,0.784730,0.884040,858521
201,0.768075,0.874095,6461125
202,0.734296,0.849967,8036702
203,0.851959,0.921763,4015732
204,0.834546,0.912180,4894242
205,0.808955,0.895454,4696757
206,0.898402,0.947047,6480178
207,0.808132,0.897351,110068
208,0.826202,0.907925,5220749
209,0.812821,0.900317,4048642
210,0.839184,0.914872,8230125
211,0.706365,0.832934,5928833
212,0.837745,0.913972,2637588
213,0.830305,0.909975,1398140
214,0.812718,0.897934,2456512
215,0.786923,0.885410,8416571
216,0.801177,0.892583,7663867
217,0.847726,0.919177,7150646
218,0.789650,0.883258,3322380
219,0.834399,0.911963,5085299
220,0.773608,0.873577,9065754
221,0.744082,0.858042,6345277
222,0.849810,0.920469,2264806
223,0.816159,0.901973,594923
224,0.774003,0.878278,8877476
225,0.758714,0.864552,9240971
226,0.787095,0.881561,9994120
227,0.868812,0.931100,608362
228,0.793863,0.886085,5232161
229,0.755925,0.865928,8901301
230,0.783101,0.883294,7826330
231,0.810524,0.898176,6090682
232,0.825435,0.907305,5362426
233,0.852401,0.922010,5863033
234,0.818446,0.903087,106415
235,0.741223,0.858609,256668
236,0.777604,0.879597,559790
237,0.753099,0.861179,6586594
238,0.837939,0.914416,366737
239,0.766326,0.873780,5780540
240,0.775419,0.878643,635236
241,0.816382,0.901861,8596863
242,0.831158,0.910741,1709373
243,0.822173,0.905175,3272824
244,0.838405,0.912321,9995003
245,0.758930,0.868410,4165886
246,0.784114,0.883582,1689396
247,0.847555,0.919722,7658871
248,0.844774,0.918122,1316533
249,0.802450,0.894548,5011776
250,0.778053,0.875544,2744171
251,0.831878,0.910622,382287
252,0.745942,0.856444,1357054
253,0.763512,0.866639,5008977
254,0.770641,0.871645,977210
255,0.796742,0.891260,234531
256,0.828864,0.908996,4249948
257,0.774323,0.877510,971330
258,0.771836,0.873020,842893
259,0.784629,0.883323,9482110
260,0.921097,0.958910,9872632
261,0.763870,0.867097,8669224
262,0.777123,0.879949,5572793
263,0.754033,0.861072,5235058
264,0.812214,0.897211,4532257
265,0.702863,0.828712,5679209
266,0.794418,0.885017,5491727
267,0.774208,0.878363,5092047
268,0.769686,0.873332,2265803
269,0.840526,0.914896,5858464
270,0.836413,0.912937,872588
271,0.806576,0.896340,2901040
272,0.865474,0.929217,4455328
273,0.767941,0.874923,2581961
274,0.784852,0.882518,6173865
275,0.722765,0.840802,4450332
276,0.858166,0.925175,6747848
277,0.768855,0.875165,7863261
278,0.749566,0.862211,2109203
279,0.821432,0.905274,8064381
280,0.794510,0.889413,2875038
281,0.839361,0.914495,4853374
282,0.820966,0.905090,8446668
283,0.796691,0.888828,4232093
284,0.731857,0.847121,9862352
285,0.711362,0.834773,9423879
286,0.766249,0.873616,4466624
287,0.828663,0.909380,4112300
288,0.734702,0.850186,395210
289,0.836280,0.913570,5309518
290,0.777653,0.879723,3594411
291,0.761030,0.870539,267842
292,0.818226,0.902939,3978742
293,0.802007,0.891995,9167204
294,0.768592,0.870776,5502901
295,0.787860,0.882168,8510999
296,0.792328,0.888106,4846413
297,0.796101,0.890621,994628
298,0.763463,0.869604,3603047
299,0.813988,0.898792,7112217
300,0.782506,0.882806,6853093
301,0.790147,0.885062,4475635
302,0.774476,0.874834,13257
303,0.755896,0.861728,1308421
304,0.882304,0.937872,7057596
305,0.714192,0.836439,6187122
306,0.818392,0.901498,5758753
307,0.810977,0.898955,3805444
308,0.805961,0.896114,4050384
309,0.742717,0.859764,7867956
310,0.796701,0.890988,1869826
311,0.774699,0.876209,6925422
312,0.810161,0.896975,2721331
313,0.788945,0.886233,316494
314,0.775802,0.875431,1157515
315,0.834504,0.912462,2583683
316,0.848520,0.920211,9740374
317,0.762998,0.869423,5624140
318,0.837587,0.913677,6695983
319,0.782382,0.878968,135584
320,0.818546,0.901803,933658
321,0.740347,0.858212,290395
322,0.788423,0.883831,403426
323,0.807121,0.896789,4912400
324,0.805028,0.893399,9457599
325,0.783573,0.883192,5906327
326,0.811549,0.899508,3423400
327,0.846157,0.918743,4304013
328,0.790626,0.885451,6900956
329,0.749734,0.860019,7026447
330,0.817556,0.902712,1416230
331,0.812310,0.899658,3754049
332,0.816365,0.901862,1502082
333,0.742505,0.859139,1429487
334,0.794500,0.889895,5062470
335,0.800997,0.893577,8559679
336,0.775021,0.874602,7616609
337,0.780389,0.881784,821224
338,0.793594,0.889330,2365124
339,0.819876,0.904244,1666994
340,0.760277,0.864673,8689181
341,0.773241,0.872650,4234950
342,0.831338,0.910294,8592416
343,0.737316,0.851618,1410512
344,0.823894,0.906572,4551445
345,0.753586,0.865369,9749932
346,0.859977,0.926482,3994195
347,0.905564,0.950802,4291819
348,0.731078,0.846798,5374072
349,0.788721,0.885809,690179
350,0.804394,0.892871,4427403
351,0.817324,0.903133,6307731
352,0.732199,0.846695,980574
353,0.762752,0.866384,4830830
354,0.779597,0.881193,1220132
355,0.812712,0.897727,438174
356,0.768869,0.874864,737158
357,0.767236,0.874166,4643532
358,0.835332,0.913013,4742187
359,0.808118,0.897259,7638114
360,0.832505,0.911440,1669979
361,0.790810,0.887558,6158417
362,0.808515,0.898077,1392164
363,0.834566,0.911932,3172062
364,0.746447,0.856882,7587904
365,0.780008,0.876961,6454635
366,0.772493,0.877140,1731741
367,0.773850,0.872896,5204514
368,0.804246,0.895275,7275859
369,0.761659,0.870658,4096865
370,0.731933,0.847110,6871508
371,0.821272,0.904084,5965040
372,0.784269,0.881766,8331816
373,0.875763,0.934862,5463925
374,0.784603,0.883898,7375553
375,0.806641,0.896482,2883261
376,0.823366,0.906437,5213858
377,0.763433,0.867278,1369748
378,0.836486,0.913457,7175080
379,0.785777,0.882639,587931
380,0.768948,0.873384,2059927
381,0.795092,0.889288,1602484
382,0.854151,0.923180,6895662
383,0.791230,0.887688,3040502
384,0.814465,0.901220,6433314
385,0.767006,0.874183,8115794
386,0.848201,0.919306,3478676
387,0.802339,0.894113,7170473
388,0.788211,0.884858,2759327
389,0.779976,0.881321,8220863
390,0.724418,0.843885,4808588
391,0.794843,0.890146,4429307
392,0.843027,0.916904,4379281
393,0.793655,0.888785,6200753
394,0.724206,0.842651,7601369
395,0.757990,0.863287,1967185
396,0.810456,0.898927,2655388
397,0.844932,0.918216,9333110
398,0.904604,0.950285,7171700
399,0.783600,0.883487,9931248
400,0.795332,0.890458,3429976
401,0.764696,0.870363,4043209
402,0.777788,0.877984,5896289
403,0.858037,0.925155,1761793
404,0.742747,0.853994,9507135
405,0.778775,0.879069,3271842
406,0.694822,0.823748,4645054
407,0.829906,0.909350,4720993
408,0.728748,0.846007,4641590
409,0.755678,0.863346,1820135
410,0.775753,0.877093,5308924
411,0.811530,0.899333,6701518
412,0.860843,0.926698,3422619
413,0.810596,0.898852,2204586
414,0.785702,0.884723,9742021
415,0.800020,0.893256,9855934
416,0.737504,0.851281,320381
417,0.762996,0.871638,3220697
418,0.781141,0.882207,7026407
419,0.771207,0.872703,3079708
420,0.815603,0.901870,1441561
421,0.783046,0.883240,1834996
422,0.845665,0.917684,7509015
423,0.820290,0.904558,5820842
424,0.806901,0.895287,8035749
425,0.782880,0.880882,5110385
426,0.804521,0.895477,7788028
427,0.780151,0.881762,691137
428,0.829290,0.908408,4443496
429,0.716090,0.837013,4959728
430,0.793884,0.889118,622386
431,0.780999,0.880090,7873472
432,0.766639,0.868442,9002938
433,0.768007,0.871350,6518675
434,0.871421,0.932544,9635266
435,0.767893,0.869484,8510073
436,0.835352,0.912749,9790517
437,0.822554,0.905604,4280320
438,0.796104,0.890566,3231067
439,0.798753,0.892280,4432108
440,0.873262,0.933304,6100455
441,0.822905,0.905377,8539991
442,0.783127,0.879288,1133626
443,0.744061,0.854453,9523075
444,0.816499,0.902092,744578
445,0.848546,0.920306,875648
446,0.808109,0.897211,9379009
447,0.785750,0.880940,1064960
448,0.766747,0.874010,4096345
449,0.785552,0.884809,6405417
450,0.872063,0.932801,4144669
451,0.771585,0.876311,5537906
452,0.748988,0.858426,8240413
453,0.771673,0.872146,1653685
454,0.828929,0.909349,1358748
455,0.809062,0.898119,6276162
456,0.800282,0.893336,6764070
457,0.803699,0.895163,9146776
458,0.805325,0.895988,6967300
459,0.789489,0.886882,1207566
460,0.829577,0.909398,4106505
461,0.765250,0.873264,7589686
462,0.790943,0.885729,9081039
463,0.805929,0.896705,3109444
464,0.776747,0.878081,4108361
465,0.786558,0.885775,8716305
466,0.794570,0.889765,1619517
467,0.804738,0.895468,3898879
468,0.829400,0.908751,2996625
469,0.790088,0.887517,4850585
470,0.849620,0.920599,8330987
471,0.815846,0.900007,9097081
472,0.770845,0.876446,3390576
473,0.795579,0.890503,9464614
474,0.759299,0.869558,8620156
475,0.783948,0.883884,4135155
476,0.885260,0.939973,340262
477,0.856666,0.924310,7999166
478,0.808764,0.898104,5200115
479,0.796277,0.890681,4436608
480,0.738610,0.851933,4404583
481,0.791641,0.888153,9344784
482,0.739023,0.853645,9974514
483,0.717496,0.838836,2644996
484,0.719042,0.839315,998469
485,0.840378,0.915834,1333263
486,0.850460,0.921331,8921159
487,0.821518,0.905135,7762539
488,0.820234,0.904552,480040
489,0.733074,0.847599,5888459
490,0.789989,0.886698,8970106
491,0.834774,0.912522,4586545
492,0.807751,0.897530,3478146
493,0.778687,0.880119,8051145
494,0.849788,0.920717,7695990
495,0.759656,0.865539,7586507
496,0.733890,0.849608,6767450
497,0.764838,0.867486,9315507
498,0.798532,0.892440,1485387
499,0.794295,0.889531,9764076
500,0.804056,0.891239,4166093
501,0.801410,0.893389,9816374
502,0.788089,0.884069,8861157
503,0.821722,0.905231,7556669
504,0.871615,0.932501,9280989
505,0.752006,0.860542,7481314
506,0.737943,0.851282,1691825
507,0.858685,0.925448,9621252
508,0.803527,0.892753,5480481
509,0.750248,0.858540,6891940
510,0.808781,0.897184,4057860
511,0.742909,0.854608,9885064
512,0.798984,0.892207,6236724
513,0.826586,0.908110,4032375
514,0.824905,0.906363,2530061
515,0.831960,0.911192,7235194
516,0.780013,0.878283,5365638
517,0.748576,0.862620,1451221
518,0.802898,0.895016,4997733
519,0.830081,0.909349,5845678
520,0.755939,0.863591,7339680
521,0.773445,0.877702,3967839
522,0.869459,0.931111,432224
523,0.811442,0.899553,817827
524,0.823685,0.905706,2018985
525,0.830903,0.910248,8128214
526,0.828311,0.908849,8404334
527,0.772354,0.874792,8786435
528,0.800942,0.893476,7443722
529,0.742822,0.855094,9889722
530,0.805913,0.896039,8550512
531,0.715312,0.836741,1609815
532,0.801240,0.891565,9706096
533,0.783367,0.880894,7411670
534,0.826491,0.907763,9166485
535,0.845704,0.916532,8987086
536,0.762354,0.866894,4892984
537,0.750015,0.864063,858310
538,0.785711,0.882436,8608338
539,0.793184,0.888506,373465
540,0.789269,0.886775,7750250
541,0.779002,0.881076,2666198
542,0.826296,0.907243,258530
543,0.783658,0.879128,3986975
544,0.769581,0.871752,6698573
545,0.898206,0.946742,2788592
546,0.805948,0.896075,1222169
547,0.773820,0.878061,2064212
548,0.802424,0.894501,4239813
549,0.813022,0.898140,6219903
550,0.756178,0.862090,7909890
551,0.734295,0.849345,1579493
552,0.860612,0.926393,187743
553,0.811102,0.898631,8342115
554,0.798827,0.892567,2397320
555,0.860884,0.926297,2206728
556,0.836874,0.913665,6470330
557,0.805163,0.895796,801655
558,0.816530,0.902167,993164
559,0.794307,0.887392,3914052
560,0.833507,0.912013,691378
561,0.745331,0.856453,9543676
562,0.801473,0.894006,5523868
563,0.769800,0.875095,397474
564,0.763509,0.866825,6955346
565,0.812617,0.899512,4690353
566,0.751611,0.859142,9384561
567,0.769228,0.871365,1848331
568,0.784481,0.884398,5548664
569,0.788966,0.885963,7992899
570,0.722441,0.842764,2221797
571,0.710757,0.835424,3298915
572,0.823028,0.905958,659098
573,0.709792,0.833489,2480328
574,0.791339,0.888357,7285890
575,0.808121,0.897339,7357672
576,0.864996,0.928919,5268920
577,0.781298,0.878217,8508060
578,0.798802,0.892132,9421884
579,0.727990,0.845796,9508733
580,0.775070,0.878572,4727963
581,0.802973,0.894587,7331775
582,0.763535,0.867876,1088227
583,0.738054,0.850794,4915707
584,0.828277,0.908607,5673890
585,0.817580,0.902973,3485548
586,0.776631,0.874992,7122435
587,0.850543,0.921351,2144220
588,0.776278,0.879538,4287203
589,0.844064,0.915620,8115599
590,0.825915,0.907705,6058273
591,0.762765,0.870700,4978581
592,0.822387,0.904755,7659276
593,0.748439,0.859911,1582141
594,0.802856,0.894160,5376056
595,0.799395,0.892992,4614622
596,0.770144,0.873633,6272495
597,0.698454,0.826322,4760618
598,0.853219,0.922639,6462954
599,0.874191,0.934013,1821160
600,0.782261,0.882440,2753518
601,0.840149,0.915398,8684751
602,0.793554,0.889549,5120075
603,0.782096,0.881920,3412616
604,0.861978,0.927599,1165079
605,0.765559,0.872747,2405966
606,0.801953,0.893497,770288
607,0.843787,0.917105,6433999
608,0.793664,0.889147,914026
609,0.746950,0.857567,192173
610,0.830479,0.908789,5942732
611,0.813846,0.900089,5641990
612,0.816547,0.902725,7523948
613,0.833343,0.911704,7030960
614,0.829913,0.909871,557697
615,0.806732,0.896674,3197839
616,0.760216,0.867917,516508
617,0.825143,0.906763,7680133
618,0.829462,0.909797,5342060
619,0.767003,0.874264,4803712
620,0.821912,0.905605,5795733
621,0.759698,0.865744,1400333
622,0.833912,0.911711,9782294
623,0.788161,0.885944,3455009
624,0.752802,0.865170,2982475
625,0.832162,0.910811,5158350
626,0.781190,0.881355,8069632
627,0.733899,0.848173,9254971
628,0.826928,0.906056,9918969
629,0.728233,0.844432,4532586
630,0.905617,0.950889,1076131
631,0.802908,0.892793,2672487
632,0.826824,0.907400,3217338
633,0.794385,0.888828,6196207
634,0.777592,0.876240,6085103
635,0.789047,0.886942,4382417
636,0.728285,0.845051,8602173
637,0.849216,0.920090,6855392
638,0.830725,0.910144,816417
639,0.775765,0.874607,9516200
640,0.836838,0.913635,7047565
641,0.784502,0.883587,6759150
642,0.741173,0.855319,5158190
643,0.794711,0.888153,4571514
644,0.779211,0.880635,3790110
645,0.808008,0.896870,5715888
646,0.757301,0.862821,7769353
647,0.800710,0.893210,4306618
648,0.776776,0.879963,3396022
649,0.790539,0.887413,3111413
650,0.769593,0.873317,9110330
651,0.839855,0.915215,9191755
652,0.848649,0.920046,4511747
653,0.727588,0.844449,8892624
654,0.833190,0.911656,2646764
655,0.738722,0.852576,7494223
656,0.821616,0.905034,4050975
657,0.805215,0.896193,716396
658,0.766116,0.869145,6749194
659,0.840985,0.915629,3969945
660,0.795511,0.890689,5248983
661,0.819033,0.901628,7825326
662,0.876545,0.935175,6642432
663,0.870019,0.931755,8466321
664,0.809736,0.898360,4021533
665,0.714425,0.836622,2727536
666,0.774360,0.878134,2848738
667,0.825977,0.907277,2623707
668,0.807744,0.896834,9582928
669,0.798016,0.891478,3665156
670,0.817675,0.902690,2139907
671,0.720195,0.841009,6630494
672,0.831023,0.910046,424306
673,0.789377,0.886785,7298098
674,0.839902,0.915261,1202008
675,0.783937,0.879332,4214417
676,0.862806,0.927018,3013987
677,0.819072,0.903909,8971361
678,0.807035,0.897000,8521035
679,0.739904,0.853731,6410009
680,0.783209,0.883556,2082775
681,0.853049,0.922628,7631366
682,0.878409,0.936471,5601764
683,0.768510,0.870037,6594522
684,0.808169,0.897801,6523991
685,0.788802,0.886549,8248529
686,0.802768,0.891263,4088745
687,0.741527,0.853567,574967
688,0.830210,0.910194,8964925
689,0.769120,0.875194,837940
690,0.802183,0.894336,4544912
691,0.750109,0.859361,4213908
692,0.815389,0.901928,8663266
693,0.839691,0.915226,1187345
694,0.742602,0.857909,2680230
695,0.769243,0.871168,2684800
696,0.806114,0.895885,3914881
697,0.769241,0.875421,5528968
698,0.747736,0.857785,5308507
699,0.774903,0.876607,3497810
700,0.841089,0.915425,9194125
701,0.779173,0.876197,7448414
702,0.846860,0.918999,128304
703,0.746777,0.860694,9618431
704,0.843204,0.917183,4746513
705,0.737177,0.852899,1330312
706,0.712520,0.835920,3832848
707,0.741487,0.853237,7760500
708,0.755364,0.864952,301674
709,0.843899,0.917456,2353884
710,0.780155,0.881880,4170509
711,0.743663,0.855642,2384449
712,0.803514,0.895028,9985251
713,0.798379,0.889785,9772274
714,0.805731,0.894333,8978972
715,0.856541,0.924571,6509243
716,0.810177,0.897866,8020803
717,0.752602,0.865463,3067718
718,0.780576,0.881778,7084210
719,0.716421,0.838953,6985729
720,0.786198,0.885015,3905658
721,0.783556,0.881568,1629123
722,0.815602,0.901484,1199638
723,0.836299,0.913428,2568924
724,0.812551,0.900422,2816468
725,0.774119,0.878207,3879868
726,0.781331,0.882158,5253725
727,0.713016,0.836306,6731350
728,0.809993,0.898350,9408837
729,0.789373,0.884512,562232
730,0.780432,0.879561,229160
731,0.778045,0.879921,8602962
732,0.799960,0.893244,8010647
733,0.744251,0.856290,357464
734,0.782270,0.882921,8221394
735,0.773619,0.873190,2757160
736,0.726079,0.846016,1687777
737,0.832269,0.911044,2054242
738,0.745582,0.854960,517661
739,0.718953,0.839221,1989451
740,0.751715,0.860626,4408127
741,0.786843,0.884896,4688171
742,0.810055,0.898157,4373901
743,0.820292,0.904523,4393379
744,0.747935,0.856398,4460445
745,0.817545,0.902792,3352873
746,0.735676,0.849120,902622
747,0.835953,0.913293,2481249
748,0.887661,0.940754,6420591
749,0.796138,0.889137,7986833
