alpha,MSE,MAE,Time
0.95,0.850560,0.921737,0.030284
0.96,0.850560,0.921737,0.030283
0.97,0.850560,0.921737,0.030283
0.98,0.850560,0.921737,0.030283
0.99,0.850560,0.921737,0.030284
1.00,0.850560,0.921737,0.030283

FreqItem (alpha = 0.14)
FreqItem,0.637896,0.797343,0.030321

Mode (each dim)
Mode1,0.996461,0.998230,0.005295

Mode (all dim)
Mode2,0.850560,0.921737,0.000462

Medoid (ID=638)
Medoid,0.775987,0.878865,0.083620

ID,MSE,MAE,DataID
1,0.835963,0.912378,12876693
2,0.892655,0.943657,27067646
3,0.836789,0.913049,63809589
4,0.841067,0.915377,7042881
5,0.834351,0.911310,45924587
6,0.840449,0.915003,123857059
7,0.836789,0.913049,132874213
8,0.865181,0.928267,7927402
9,0.863398,0.927973,7761612
10,0.835552,0.912214,131248295
11,0.938964,0.967470,87042401
12,0.869331,0.928916,117288230
13,0.830784,0.909482,9853819
14,0.905241,0.949618,117875104
15,0.791606,0.886781,112182888
16,0.816184,0.902034,45501571
17,0.817414,0.902769,35591044
18,0.912119,0.953558,84468899
19,0.836691,0.912996,29808106
20,0.836684,0.912984,132176062
21,0.859469,0.925299,100747424
22,0.818666,0.902235,17908729
23,0.841171,0.915442,18590604
24,0.817309,0.902705,126690775
25,0.793102,0.887662,79142937
26,0.809588,0.896510,53712585
27,0.836789,0.913049,14076951
28,0.818240,0.901917,7262246
29,0.859469,0.925299,82553062
30,0.811325,0.898724,89002231
31,0.859469,0.925299,108665919
32,0.795546,0.889303,95429755
33,0.874077,0.933689,116069878
34,0.897836,0.945504,22836404
35,0.838298,0.913948,102472637
36,0.841074,0.915389,12355361
37,0.817102,0.902575,146693464
38,0.816106,0.901439,85707746
39,0.817216,0.902659,20282763
40,0.825360,0.906366,4815973
41,0.878909,0.935801,67316937
42,0.859271,0.925188,107325165
43,0.838038,0.914377,122104204
44,0.835973,0.912564,77170756
45,0.914836,0.954744,75561166
46,0.805706,0.895350,84647988
47,0.821629,0.904031,122672328
48,0.791415,0.888045,111152210
49,0.902520,0.948087,19477783
50,0.816800,0.902400,2841330
51,0.815908,0.901328,93689168
52,0.840261,0.914901,120225207
53,0.836789,0.913049,20750060
54,0.874421,0.933082,112279773
55,0.859279,0.925199,97276879
56,0.859469,0.925299,99892997
57,0.817316,0.902717,16353255
58,0.858875,0.924968,111353830
59,0.891079,0.942208,107155243
60,0.933333,0.964474,98906317
61,0.815903,0.901895,50716958
62,0.836481,0.912860,66182058
63,0.841171,0.915442,44696969
64,0.841171,0.915442,17147732
65,0.838298,0.913948,89018463
66,0.834907,0.911669,147169606
67,0.817309,0.902705,29503093
68,0.814328,0.900995,86072824
69,0.838298,0.913948,83238249
70,0.841171,0.915442,49785857
71,0.795546,0.889303,90888797
72,0.840966,0.915319,916083
73,0.817316,0.902717,7471918
74,0.816587,0.902266,63353897
75,0.830784,0.909482,78086840
76,0.791820,0.886954,83033085
77,0.836263,0.912635,148001886
78,0.835950,0.912499,51120064
79,0.836789,0.913049,44546191
80,0.818240,0.901917,17840566
81,0.836182,0.912692,53961395
82,0.841171,0.915442,138235360
83,0.836789,0.913049,138065774
84,0.841171,0.915442,74711455
85,0.859469,0.925299,100876030
86,0.791820,0.886954,85703549
87,0.817413,0.902769,24965349
88,0.956842,0.976997,117229285
89,0.817413,0.902769,47418276
90,0.841171,0.915442,132120592
91,0.801188,0.893266,66496499
92,0.793420,0.887899,98135234
93,0.841070,0.915384,48663547
94,0.791185,0.886432,111193469
95,0.897222,0.945664,115282967
96,0.817111,0.902594,137682011
97,0.816106,0.901439,108723972
98,0.909930,0.951564,144786060
99,0.820994,0.903509,74115731
100,0.817176,0.901517,42323117
101,0.831092,0.909496,44932814
102,0.836789,0.913049,15365425
103,0.883269,0.938531,43239200
104,0.911626,0.953318,52404733
105,0.791820,0.886954,78719323
106,0.841171,0.915442,121326041
107,0.845618,0.917933,135437818
108,0.841171,0.915442,77082105
109,0.863398,0.927973,22807002
110,0.862978,0.927698,30344906
111,0.933623,0.964632,94922672
112,0.817208,0.902647,76768397
113,0.815759,0.901744,18941163
114,0.796371,0.889582,83349342
115,0.834999,0.911873,1840749
116,0.865076,0.928202,119817193
117,0.921534,0.958630,19413788
118,0.942576,0.969773,26806099
119,0.815908,0.901328,87407376
120,0.801377,0.893366,66832064
121,0.836591,0.912938,9287588
122,0.817413,0.902769,4264771
123,0.817413,0.902769,15328195
124,0.884456,0.939193,57951136
125,0.791820,0.886954,115458240
126,0.836789,0.913049,130611163
127,0.863398,0.927973,45994043
128,0.884456,0.939193,74543108
129,0.884359,0.939141,125758120
130,0.963098,0.980289,120109775
131,0.838574,0.913941,116866226
132,0.863398,0.927973,21051830
133,0.963195,0.980341,135475200
134,0.820798,0.903662,10466323
135,0.863096,0.927798,73456564
136,0.839936,0.914692,64555419
137,0.817413,0.902769,131792364
138,0.801273,0.893302,59255278
139,0.918762,0.956886,141637525
140,0.884456,0.939193,4960262
141,0.838298,0.913948,89600185
142,0.796371,0.889582,86921093
143,0.792136,0.888484,81728660
144,0.857879,0.924402,108541348
145,0.816805,0.902414,20631331
146,0.839680,0.913782,83569410
147,0.859469,0.925299,78719438
148,0.836789,0.913049,40045119
149,0.810403,0.898148,110375509
150,0.863297,0.927915,16487710
151,0.811637,0.898918,106877184
152,0.835771,0.912407,119663097
153,0.817413,0.902769,20752482
154,0.847765,0.919204,122205380
155,0.821629,0.904031,27975129
156,0.836789,0.913049,136210723
157,0.895286,0.944929,103177440
158,0.816696,0.902336,73969173
159,0.840558,0.915073,61114728
160,0.795546,0.889303,79296456
161,0.839642,0.915296,44439844
162,0.799057,0.891851,28341850
163,0.859469,0.925299,100348286
164,0.836583,0.912926,30275940
165,0.857075,0.923310,38808174
166,0.815837,0.901622,24165746
167,0.859469,0.925299,94831360
168,0.817414,0.902769,20961434
169,0.913085,0.954079,83421025
170,0.938491,0.967222,86829781
171,0.840245,0.914870,25921697
172,0.793158,0.886379,23382106
173,0.837609,0.914093,24111770
174,0.838298,0.913948,107650358
175,0.817018,0.902548,131923455
176,0.817414,0.902769,44743102
177,0.839173,0.914299,41580665
178,0.863193,0.927851,61003790
179,0.894641,0.944221,84788222
180,0.841171,0.915442,2317070
181,0.817414,0.902769,77491501
182,0.841074,0.915389,42026303
183,0.834999,0.911873,121980168
184,0.792136,0.888484,98243983
185,0.793158,0.886379,14592579
186,0.840655,0.915114,316194
187,0.811637,0.898918,84815602
188,0.836789,0.913049,117770019
189,0.818355,0.902030,74285368
190,0.817414,0.902769,145930330
191,0.895646,0.944926,47427372
192,0.884456,0.939193,118725212
193,0.835983,0.912584,24633077
194,0.814611,0.901017,147775658
195,0.817316,0.902717,149001153
196,0.841171,0.915442,63441251
197,0.823087,0.904982,22302301
198,0.832301,0.910524,94193409
199,0.811637,0.898918,84402686
200,0.859469,0.925299,105723327
201,0.811466,0.899191,31384087
202,0.811637,0.898918,110324384
203,0.809588,0.896510,129105434
204,0.863398,0.927973,55495858
205,0.904218,0.948884,68335638
206,0.796371,0.889582,111389786
207,0.914713,0.954132,100238960
208,0.887268,0.940204,109916303
209,0.840367,0.914973,22754472
210,0.817414,0.902769,35388079
211,0.838100,0.913838,112233374
212,0.816106,0.901439,100245973
213,0.835395,0.911994,77414382
214,0.836884,0.913088,84574439
215,0.816966,0.901381,48850853
216,0.796265,0.889490,92006962
217,0.814054,0.900195,84890633
218,0.841070,0.915384,133666455
219,0.818452,0.902082,60137878
220,0.839642,0.915296,9536897
221,0.799057,0.891880,129957682
222,0.898676,0.946455,107565250
223,0.892362,0.943490,128262110
224,0.836789,0.913049,4951656
225,0.859279,0.925199,105701805
226,0.823301,0.905134,127624159
227,0.840571,0.915097,68392908
228,0.884456,0.939193,128004107
229,0.809810,0.896913,72178465
230,0.839642,0.915296,3156490
231,0.814123,0.900872,84088330
232,0.879755,0.936338,103562553
233,0.792136,0.888484,113480874
234,0.825263,0.906314,63554661
235,0.862093,0.927055,9419307
236,0.797103,0.890817,32177409
237,0.840973,0.915331,25305343
238,0.868670,0.930699,109658268
239,0.817414,0.902769,142093713
240,0.820584,0.903510,48059816
241,0.818240,0.901937,145046347
242,0.816106,0.901439,104687983
243,0.836789,0.913049,148305789
244,0.839354,0.914280,72821625
245,0.816679,0.902293,39623318
246,0.835559,0.911980,47517539
247,0.821629,0.904031,15189483
248,0.863398,0.927973,124513952
249,0.865181,0.928267,31544891
250,0.836578,0.912912,75327361
251,0.909969,0.952414,134050850
252,0.836175,0.912680,11863470
253,0.817414,0.902769,33253508
254,0.809459,0.897363,112673856
255,0.914414,0.954622,16815126
256,0.841171,0.915442,138955313
257,0.890065,0.942125,90658912
258,0.816106,0.901439,85208034
259,0.811466,0.899191,117320316
260,0.841070,0.915384,13198273
261,0.839979,0.913951,88364525
262,0.841171,0.915442,51769543
263,0.835657,0.912355,116760826
264,0.817176,0.901517,52206296
265,0.816106,0.901439,115324204
266,0.836691,0.912996,126180134
267,0.814328,0.900995,84383705
268,0.899637,0.947417,140629547
269,0.838298,0.913948,86199298
270,0.833144,0.910748,76838314
271,0.863398,0.927973,39050260
272,0.814328,0.900995,81606541
273,0.836470,0.912832,31887193
274,0.893058,0.943889,37716946
275,0.837965,0.914091,4789063
276,0.841171,0.915442,71510512
277,0.857855,0.924360,85234485
278,0.817414,0.902769,19978547
279,0.836789,0.913049,46385360
280,0.817414,0.902769,116779376
281,0.811637,0.898918,95305908
282,0.840675,0.915162,30797106
283,0.813657,0.900571,128642846
284,0.914491,0.955338,128559417
285,0.836789,0.913049,143470962
286,0.817414,0.902769,145457973
287,0.882857,0.938278,117875626
288,0.791931,0.888362,84490770
289,0.812289,0.899778,81026904
290,0.792136,0.888484,85556839
291,0.811637,0.898918,97689044
292,0.841171,0.915442,19752325
293,0.892784,0.942749,137326382
294,0.917225,0.956339,64810767
295,0.840470,0.915040,71958621
296,0.839979,0.913951,103011482
297,0.884456,0.939193,41351797
298,0.937478,0.967124,6703223
299,0.818657,0.902393,94001926
300,0.816147,0.899794,127551096
301,0.871785,0.931411,83541537
302,0.836162,0.912577,133052186
303,0.915967,0.955650,59518533
304,0.891489,0.942546,115428731
305,0.840853,0.915224,21130028
306,0.916153,0.955744,64307596
307,0.836367,0.912776,37300139
308,0.811637,0.898918,106364513
309,0.887462,0.940309,84286143
310,0.925331,0.960238,83685499
311,0.898138,0.945678,73504786
312,0.822882,0.904870,29952948
313,0.811637,0.898918,114482606
314,0.898513,0.946862,52508529
315,0.877653,0.935288,8873262
316,0.875505,0.934440,108314465
317,0.911614,0.953301,48327398
318,0.841074,0.915389,126748888
319,0.797736,0.891225,43166132
320,0.845719,0.917991,129354303
321,0.816587,0.902266,62666623
322,0.811567,0.899226,140855177
323,0.817414,0.902769,149106628
324,0.816975,0.901401,50353902
325,0.836292,0.912770,56026840
326,0.817414,0.902769,71426146
327,0.816686,0.902316,3726280
328,0.790914,0.887761,97378638
329,0.817414,0.902769,78129369
330,0.811536,0.898860,97728207
331,0.815003,0.901387,75290630
332,0.836789,0.913049,12031803
333,0.859468,0.925299,81141289
334,0.884456,0.939193,134809163
335,0.817414,0.902769,127460534
336,0.811432,0.898796,102271318
337,0.836263,0.912635,49477656
338,0.838889,0.914152,15121569
339,0.801377,0.893366,58996728
340,0.916397,0.955817,133763800
341,0.838298,0.913948,98807069
342,0.857803,0.924487,132501515
343,0.857075,0.923310,14077645
344,0.840384,0.915006,63650572
345,0.899594,0.946477,35370940
346,0.884456,0.939193,22950907
347,0.820849,0.903607,22325933
348,0.811435,0.898803,83698339
349,0.817176,0.901517,60692
350,0.863398,0.927973,65492066
351,0.899594,0.946477,63413538
352,0.845719,0.917991,62727316
353,0.818149,0.901045,56708139
354,0.841171,0.915442,62881063
355,0.838197,0.913890,113081218
356,0.814328,0.900995,112734979
357,0.836789,0.913049,134307210
358,0.884456,0.939193,116807499
359,0.816080,0.899653,60474514
360,0.836733,0.913616,62797476
361,0.868969,0.930659,64896602
362,0.817014,0.899884,135765144
363,0.817414,0.902769,74829279
364,0.831926,0.909689,146037892
365,0.863398,0.927973,120935204
366,0.821418,0.903895,52650709
367,0.814328,0.900995,98670106
368,0.841171,0.915442,20773756
369,0.841074,0.915389,67772279
370,0.839541,0.915238,8027730
371,0.845719,0.917991,4898453
372,0.817205,0.902640,16940244
373,0.911331,0.953155,140529246
374,0.839541,0.915238,18976099
375,0.798353,0.891693,80590816
376,0.841171,0.915442,26261082
377,0.836789,0.913049,41927006
378,0.792136,0.888484,102916750
379,0.796371,0.889582,109959422
380,0.862183,0.927261,41987698
381,0.840880,0.915284,18769712
382,0.831659,0.909326,23733857
383,0.790064,0.887204,104715015
384,0.836789,0.913049,75477851
385,0.813702,0.900523,86614921
386,0.833062,0.910885,68157129
387,0.817414,0.902769,38573727
388,0.840966,0.915319,71283028
389,0.799062,0.891895,35325524
390,0.811637,0.898918,99048241
391,0.817414,0.902769,134080504
392,0.859263,0.925177,100222126
393,0.792136,0.888484,85174281
394,0.810081,0.898167,59270679
395,0.816106,0.901439,96620914
396,0.839125,0.914211,56470382
397,0.796371,0.889582,111921389
398,0.836789,0.913049,45651917
399,0.838975,0.914189,77244139
400,0.817414,0.902769,30054564
401,0.817414,0.902769,53679648
402,0.859468,0.925299,82142592
403,0.797528,0.891097,46994809
404,0.841171,0.915442,44569790
405,0.791521,0.888118,101118691
406,0.839642,0.915296,127585626
407,0.817414,0.902769,70830873
408,0.816417,0.902205,143045698
409,0.897683,0.946300,80863273
410,0.817208,0.902647,31151191
411,0.884456,0.939193,35394293
412,0.810061,0.897772,99632986
413,0.825360,0.906366,54885048
414,0.914495,0.955343,140109308
415,0.860758,0.925307,25471733
416,0.840768,0.915209,141499970
417,0.860602,0.925045,58627334
418,0.931384,0.962880,64045461
419,0.821629,0.904031,63143894
420,0.837987,0.913754,93952858
421,0.834700,0.911472,13454599
422,0.841171,0.915442,47585294
423,0.835357,0.912021,44535881
424,0.816106,0.901439,98628881
425,0.940697,0.968404,106855974
426,0.835070,0.912036,141156796
427,0.816585,0.902247,5460159
428,0.840870,0.915265,69138260
429,0.840853,0.915224,37169609
430,0.838298,0.913948,82704298
431,0.859170,0.925130,99192825
432,0.859468,0.925299,90849257
433,0.839642,0.915296,15207787
434,0.839437,0.915174,146187634
435,0.813542,0.900148,135419047
436,0.836789,0.913049,116326479
437,0.902520,0.948087,124134157
438,0.817414,0.902769,56610816
439,0.839979,0.913951,109733073
440,0.816598,0.902285,55358327
441,0.873497,0.932213,87762008
442,0.836175,0.912680,145127367
443,0.838016,0.913564,5352209
444,0.817414,0.902769,142647057
445,0.840860,0.915247,135597572
446,0.816142,0.900835,30823942
447,0.836490,0.912880,134507923
448,0.883856,0.938850,44585802
449,0.816106,0.901439,94869404
450,0.840860,0.915247,48012714
451,0.897194,0.945192,138538661
452,0.811319,0.898701,108324003
453,0.792136,0.888484,95598008
454,0.836583,0.912926,33435438
455,0.830794,0.909502,57313780
456,0.798959,0.891819,52814879
457,0.838256,0.913724,24953130
458,0.814918,0.901197,62773940
459,0.817414,0.902769,121953140
460,0.817414,0.902769,62122740
461,0.818088,0.901615,145478238
462,0.817313,0.902711,71506861
463,0.839642,0.915296,3332893
464,0.840666,0.915141,11046921
465,0.819784,0.903057,68055392
466,0.841171,0.915442,138751941
467,0.840977,0.915337,127373401
468,0.963005,0.980241,42550445
469,0.838994,0.914216,45723654
470,0.792794,0.887493,87467370
471,0.815300,0.900974,97908772
472,0.799057,0.891851,133485662
473,0.792136,0.888484,82955634
474,0.793420,0.887899,103260981
475,0.813542,0.900148,126493616
476,0.866725,0.929345,68914102
477,0.958005,0.977630,134084924
478,0.859468,0.925299,111362435
479,0.791820,0.886954,113499904
480,0.838298,0.913948,79315225
481,0.814779,0.901195,9736046
482,0.838298,0.913948,102399461
483,0.815855,0.901798,38000124
484,0.796371,0.889582,105334055
485,0.841171,0.915442,135834900
486,0.792136,0.888484,95313905
487,0.825360,0.906366,8509830
488,0.817414,0.902769,11148927
489,0.817176,0.901517,8448741
490,0.840973,0.915331,130462970
491,0.836789,0.913049,73271667
492,0.815024,0.901174,4287876
493,0.841171,0.915442,52330728
494,0.839642,0.915296,76604560
495,0.863200,0.927863,15334798
496,0.817414,0.902769,120386120
497,0.817108,0.902589,65717398
498,0.818348,0.901998,142708199
499,0.817102,0.902575,13297462
500,0.858239,0.924563,111441052
501,0.859468,0.925299,80536466
502,0.848607,0.919092,111206235
503,0.815909,0.901327,95287611
504,0.821629,0.904031,13852996
505,0.841171,0.915442,64828113
506,0.840086,0.914835,72142123
507,0.815901,0.901316,82767099
508,0.840981,0.915342,49273933
509,0.911917,0.953476,33865456
510,0.840444,0.914978,46627899
511,0.809588,0.896510,128589159
512,0.836789,0.913049,43601502
513,0.942348,0.969710,149027361
514,0.821629,0.904031,16950180
515,0.836591,0.912938,148935557
516,0.836789,0.913049,135223158
517,0.871785,0.931411,112264085
518,0.832918,0.910425,7806284
519,0.836789,0.913049,146372085
520,0.934697,0.964474,120712827
521,0.817414,0.902769,138269255
522,0.841171,0.915442,70004649
523,0.818455,0.902099,125000703
524,0.836789,0.913049,40960879
525,0.884456,0.939193,146609210
526,0.815752,0.901580,140335501
527,0.832931,0.910604,11707895
528,0.836389,0.912822,62687504
529,0.822772,0.904704,133404596
530,0.911134,0.953043,25005357
531,0.810617,0.898574,24489453
532,0.836583,0.912926,64301958
533,0.817176,0.901517,136211593
534,0.843968,0.916848,119777065
535,0.884456,0.939193,78154955
536,0.841171,0.915442,51400602
537,0.841070,0.915384,42280084
538,0.830891,0.909554,11282950
539,0.791499,0.886729,100674536
540,0.841171,0.915442,76145540
541,0.913119,0.954580,57910850
542,0.791629,0.888188,79624591
543,0.862812,0.927652,119747043
544,0.920004,0.958311,57299108
545,0.792136,0.888484,96574771
546,0.841171,0.915442,119043496
547,0.899720,0.947469,42883163
548,0.823301,0.905135,59199752
549,0.834258,0.911568,126849780
550,0.841171,0.915442,39616144
551,0.793158,0.886379,30273475
552,0.876311,0.934905,115479931
553,0.792136,0.888484,109620793
554,0.839545,0.915243,5635075
555,0.863398,0.927973,6801707
556,0.792136,0.888484,106590900
557,0.900884,0.947391,145970576
558,0.836789,0.913049,18509602
559,0.817216,0.902659,19639300
560,0.839545,0.915244,129736069
561,0.839340,0.915121,43514960
562,0.816963,0.901345,44128753
563,0.817208,0.902647,44398924
564,0.836789,0.913049,30087450
565,0.817414,0.902769,14266714
566,0.897194,0.945192,122553880
567,0.887462,0.940309,81488052
568,0.816802,0.902408,56546799
569,0.839144,0.913823,133836830
570,0.841171,0.915442,32523484
571,0.841171,0.915442,132692340
572,0.839753,0.914606,42108577
573,0.839979,0.913951,112148075
574,0.786051,0.884758,102800279
575,0.811439,0.898808,99407686
576,0.884456,0.939193,59083742
577,0.841171,0.915442,72204672
578,0.838604,0.913879,142290849
579,0.888036,0.941057,118283495
580,0.914614,0.954918,49415349
581,0.836789,0.913049,32267890
582,0.816147,0.899794,148556971
583,0.937683,0.967247,15256177
584,0.797736,0.891225,141888684
585,0.817414,0.902769,4552943
586,0.884154,0.939018,22057884
587,0.813820,0.900699,98840480
588,0.863200,0.927863,884416
589,0.836583,0.912926,40567487
590,0.817414,0.902769,118479780
591,0.857075,0.923310,130620485
592,0.859468,0.925299,84082448
593,0.839437,0.915174,12969430
594,0.821629,0.904031,25380306
595,0.839979,0.913951,114169898
596,0.840780,0.915226,27236145
597,0.839144,0.913823,147934186
598,0.817414,0.902769,46018846
599,0.899234,0.946738,83782945
600,0.799270,0.892024,132131913
601,0.822543,0.904982,78542330
602,0.816752,0.901209,66836181
603,0.841171,0.915442,24601386
604,0.836470,0.912832,41051302
605,0.817108,0.902589,19997357
606,0.817176,0.901517,124009073
607,0.838298,0.913948,100135045
608,0.796265,0.889490,92202030
609,0.917526,0.956257,116660818
610,0.817414,0.902769,68779437
611,0.839753,0.914606,141617379
612,0.836789,0.913049,148928709
613,0.843774,0.916744,67697305
614,0.884161,0.939030,7234452
615,0.816494,0.902219,141178289
616,0.937683,0.967247,72250248
617,0.892565,0.941439,29292337
618,0.816106,0.901439,90379665
619,0.839970,0.914756,73134664
620,0.841171,0.915442,69859824
621,0.874066,0.933261,59220342
622,0.817208,0.902647,54116046
623,0.817414,0.902769,4303168
624,0.835307,0.912009,72189773
625,0.811637,0.898918,79496352
626,0.840973,0.915331,118473067
627,0.790459,0.887186,99425918
628,0.841171,0.915442,77791434
629,0.841171,0.915442,14852810
630,0.841171,0.915442,33569759
631,0.836367,0.912776,60284243
632,0.814328,0.900995,93395140
633,0.791931,0.888362,100405941
634,0.810403,0.898148,84885630
635,0.908557,0.951578,134446443
636,0.884456,0.939193,120403299
637,0.835141,0.911949,59255600
638,0.775987,0.878865,84942384
639,0.817413,0.902769,62966226
640,0.817208,0.902647,26277314
641,0.816679,0.902293,4082718
642,0.937381,0.967072,54944501
643,0.817413,0.902769,25566919
644,0.841171,0.915442,71780023
645,0.892767,0.943731,62178954
646,0.863398,0.927973,17106105
647,0.918060,0.956758,144030271
648,0.796371,0.889582,91471291
649,0.810403,0.898148,107485770
650,0.841171,0.915442,67525832
651,0.814932,0.901242,11692012
652,0.884456,0.939193,17067009
653,0.863193,0.927851,121641878
654,0.841171,0.915442,15995181
655,0.859174,0.925135,89256782
656,0.817413,0.902769,51499126
657,0.817413,0.902769,134468249
658,0.835964,0.912533,39043597
659,0.817176,0.901517,129290561
660,0.835771,0.912407,149321059
661,0.814918,0.901197,72613357
662,0.836591,0.912938,39935701
663,0.792136,0.888484,93077096
664,0.836789,0.913049,23380194
665,0.821532,0.903979,124821332
666,0.878649,0.935976,77884435
667,0.884456,0.939193,143783494
668,0.815915,0.901911,34437828
669,0.835971,0.912556,13187716
670,0.816805,0.902414,57110616
671,0.841171,0.915442,60715143
672,0.919027,0.957289,17270434
673,0.839979,0.913951,112055118
674,0.887462,0.940309,86282063
675,0.819978,0.903366,89050458
676,0.817033,0.902569,24594969
677,0.811637,0.898918,103388168
678,0.836884,0.913088,83441625
679,0.791938,0.888374,116066261
680,0.839541,0.915238,61234835
681,0.836591,0.912938,1328354
682,0.810714,0.898093,127758274
683,0.836789,0.913049,78301844
684,0.841171,0.915442,122970232
685,0.862085,0.927211,143753455
686,0.889706,0.942028,17919523
687,0.841171,0.915442,24830255
688,0.884456,0.939193,128582600
689,0.834999,0.911873,56963121
690,0.838726,0.913996,4481713
691,0.841171,0.915442,128264555
692,0.836098,0.912665,129576478
693,0.800962,0.893097,44417415
694,0.817413,0.902769,71702547
695,0.840245,0.914870,3317569
696,0.839936,0.914692,19599643
697,0.818666,0.902235,149586983
698,0.836789,0.913049,147101063
699,0.839642,0.915296,54037472
700,0.835964,0.912533,13135595
701,0.841171,0.915442,54572576
702,0.918386,0.956930,114752615
703,0.816906,0.902472,30406030
704,0.840565,0.915083,16988591
705,0.815392,0.901593,51395574
706,0.837030,0.912955,119456488
707,0.863398,0.927973,41583560
708,0.818666,0.902235,5144639
709,0.835582,0.912347,53259010
710,0.841171,0.915442,8010718
711,0.818666,0.902235,66379474
712,0.797736,0.891225,54587364
713,0.835559,0.911980,135768992
714,0.825360,0.906366,144681319
715,0.820694,0.903598,27918493
716,0.820099,0.904004,129883343
717,0.841070,0.915384,12961739
718,0.840557,0.914907,52748749
719,0.894541,0.944162,108826840
720,0.831467,0.909944,69924860
721,0.817413,0.902769,57230463
722,0.816106,0.901439,87452292
723,0.817413,0.902769,49862234
724,0.811637,0.898918,101647878
725,0.817176,0.901517,9515736
726,0.818088,0.901615,53179803
727,0.839367,0.914404,121247522
728,0.793158,0.886379,9463615
729,0.834907,0.911669,50641763
730,0.815347,0.901503,25645891
731,0.825360,0.906366,22599211
732,0.789644,0.886929,105214340
733,0.883568,0.938698,140398506
734,0.845510,0.917862,53005241
735,0.877653,0.935288,122202931
736,0.820798,0.903662,42154977
737,0.839642,0.915296,22822625
738,0.884456,0.939193,14147388
739,0.816494,0.902220,47299616
740,0.840051,0.914765,76081635
741,0.915258,0.955236,22158106
742,0.795635,0.888955,113679091
743,0.793158,0.886379,130669000
744,0.884352,0.939129,8287994
