alpha,MSE,MAE,Time
59,0.833512,0.911173,15230509
60,0.809161,0.897469,1996275
61,0.830076,0.909187,147900535
62,0.840257,0.915013,110673120
63,0.840152,0.914949,82513204
64,0.810822,0.898937,61385225
65,0.814318,0.901098,149583810
66,0.834149,0.911607,19247162
67,0.813811,0.900801,8022640
68,0.788771,0.886596,99224380
69,0.794119,0.888447,80034109
70,0.886981,0.940568,13345398
71,0.884308,0.938934,37773451
72,0.864552,0.928424,88215581
73,0.862918,0.927332,115874113
74,0.815908,0.901314,112515408
75,0.819580,0.902901,124227967
76,0.813109,0.900293,111543249
77,0.817094,0.900651,45280931
78,0.887970,0.941121,36575475
79,0.921070,0.958359,86845144
80,0.815703,0.901191,96146269
81,0.887970,0.941121,21943241
82,0.814318,0.901098,128387012
83,0.841226,0.915515,45944064
84,0.787826,0.885985,112423117
85,0.841226,0.915515,71518966
86,0.836158,0.913241,3261882
87,0.833115,0.910797,124163575
88,0.841226,0.915515,1790912
89,0.808155,0.896955,90115780
90,0.818648,0.902013,139394085
91,0.814318,0.901098,3787187
92,0.897721,0.945874,88377212
93,0.864552,0.928424,100428102
94,0.869639,0.930239,86300392
95,0.896746,0.945958,123333
96,0.862918,0.927332,100372808
97,0.810138,0.898489,105547555
98,0.799649,0.892413,8145974
99,0.814318,0.901098,49958085
100,0.832538,0.910675,35942560
101,0.832488,0.910687,21491372
102,0.814899,0.900724,87731537
103,0.814318,0.901098,124158141
104,0.841028,0.915405,137365485
105,0.822083,0.904497,50607841
106,0.788771,0.886596,98747005
107,0.870161,0.931531,99269631
108,0.808768,0.897324,95888772
109,0.837623,0.912633,135322481
110,0.818111,0.901333,36475672
111,0.906747,0.950709,42395937
112,0.922222,0.959008,7626618
113,0.958569,0.977868,15223580
114,0.883613,0.938238,88340002
115,0.811386,0.899394,120049735
116,0.788771,0.886596,86742547
117,0.815908,0.901314,91601885
118,0.804767,0.894904,94574207
119,0.896371,0.945147,88533459
120,0.886972,0.940536,32078561
121,0.862036,0.926839,84329189
122,0.862918,0.927332,92320647
123,0.814214,0.901034,120455773
124,0.908610,0.951745,35118187
125,0.887970,0.941121,28981936
126,0.915179,0.955214,120579107
127,0.840611,0.914981,135490995
128,0.915665,0.955555,134529491
129,0.815831,0.899852,128725081
130,0.916018,0.955489,35809976
131,0.812979,0.900284,20832948
132,0.900708,0.947225,577350
133,0.840737,0.915247,123541513
134,0.887970,0.941121,144991090
135,0.819580,0.902901,137942836
136,0.887679,0.940964,24510250
137,0.855810,0.923386,94098991
138,0.801012,0.892667,87573364
139,0.873775,0.933100,120399023
140,0.870161,0.931531,79782368
141,0.834149,0.911607,124049036
142,0.837989,0.913597,13155857
143,0.815908,0.901314,87408986
144,0.889425,0.941956,139272617
145,0.936379,0.966234,101495859
146,0.814318,0.901098,57819618
147,0.813801,0.900782,76376061
148,0.877855,0.935495,43458640
149,0.840008,0.914787,2754722
150,0.840734,0.915241,15270417
151,0.841125,0.915457,75537202
152,0.813109,0.900293,87083911
153,0.806178,0.895847,107591064
154,0.834052,0.911554,46353871
155,0.834052,0.911554,122202099
156,0.887350,0.940739,136573000
157,0.831086,0.909600,17293875
158,0.788771,0.886596,108053991
159,0.833746,0.911374,121463388
160,0.814318,0.901098,146018956
161,0.833944,0.911485,143863967
162,0.814318,0.901098,142296336
163,0.835689,0.911891,146596307
164,0.840611,0.914981,117766377
165,0.819666,0.902946,137648322
166,0.814318,0.901098,134900040
167,0.814113,0.900976,142276628
168,0.808768,0.897324,82108209
169,0.887678,0.940964,72834300
170,0.864552,0.928424,113036547
171,0.832327,0.910279,12251473
172,0.914869,0.955029,47244232
173,0.865509,0.929096,126192405
174,0.808768,0.897324,99660460
175,0.908610,0.951745,36877746
176,0.838593,0.914667,78049160
177,0.841226,0.915515,7840975
178,0.804158,0.894503,113253807
179,0.810061,0.898449,121507800
180,0.899938,0.946696,10595697
181,0.799825,0.892477,128524224
182,0.841028,0.915405,47405898
183,0.864347,0.928302,97679609
184,0.862721,0.927222,86476185
185,0.788771,0.886596,93759770
186,0.885273,0.939466,70242604
187,0.841226,0.915515,73410082
188,0.787850,0.886039,111053645
189,0.833733,0.911348,28657491
190,0.865509,0.929096,45234366
191,0.859978,0.925594,107433498
192,0.833115,0.910797,22882355
193,0.916023,0.955719,37891598
194,0.815908,0.901314,104390702
195,0.831813,0.909759,140648733
196,0.887776,0.941017,25900817
197,0.811879,0.899559,89651638
198,0.894220,0.943589,133286258
199,0.813109,0.900293,108009026
200,0.834149,0.911607,12846834
201,0.862918,0.927332,96683702
202,0.869206,0.929797,120260500
203,0.840618,0.915161,60091067
204,0.818111,0.901333,73237003
205,0.813070,0.900323,70281857
206,0.840257,0.915013,96968813
207,0.841226,0.915515,1647059
208,0.833944,0.911485,78122832
209,0.812792,0.900181,60583516
210,0.820356,0.903280,123154860
211,0.808768,0.897324,88718529
212,0.865509,0.929096,39468637
213,0.833009,0.910659,20921655
214,0.840907,0.915298,36759035
215,0.841226,0.915515,125944822
216,0.788469,0.886422,114681425
217,0.889451,0.941432,107001639
218,0.841226,0.915515,49715801
219,0.814318,0.901098,76095967
220,0.799756,0.892485,135659131
221,0.788771,0.886596,94950167
222,0.888819,0.941598,33890362
223,0.838190,0.914434,8902383
224,0.838593,0.914667,132841766
225,0.865408,0.929038,138281064
226,0.799756,0.892485,149551117
227,0.833951,0.911497,9103479
228,0.832913,0.910859,78293598
229,0.833300,0.910989,133198271
230,0.834149,0.911607,117112505
231,0.807850,0.896762,91140433
232,0.882719,0.937729,80242869
233,0.862918,0.927332,87733902
234,0.819473,0.902820,1592396
235,0.814318,0.901098,3840768
236,0.834149,0.911607,8376655
237,0.808768,0.897324,98561209
238,0.841226,0.915515,5487828
239,0.813109,0.900293,86499488
240,0.862466,0.927292,9505622
241,0.886071,0.940044,128642688
242,0.841028,0.915405,25578913
243,0.826868,0.907194,48974260
244,0.833734,0.911337,149564344
245,0.814318,0.901098,62337949
246,0.814318,0.901098,25279978
247,0.788674,0.886544,114606665
248,0.837623,0.912633,19700484
249,0.814318,0.901098,74995779
250,0.840924,0.915341,41063529
251,0.814012,0.900918,5720512
252,0.817094,0.900651,20306843
253,0.889220,0.941834,74953891
254,0.868966,0.929423,14622896
255,0.812570,0.899921,3509506
256,0.834149,0.911607,63595851
257,0.834149,0.911607,14534909
258,0.923268,0.959562,12612985
259,0.821422,0.903859,141889450
260,0.834510,0.912188,147733181
261,0.913800,0.954429,129725491
262,0.875203,0.933318,83390779
263,0.915470,0.955372,78336947
264,0.840394,0.914998,67820290
265,0.808768,0.897324,84983176
266,0.813109,0.900293,82177715
267,0.841226,0.915515,76196945
268,0.831226,0.909891,33905281
269,0.874144,0.933300,87665544
270,0.841226,0.915515,13057329
271,0.799422,0.892079,43410904
272,0.839027,0.913949,66669129
273,0.913820,0.954323,38636243
274,0.815908,0.901314,92385164
275,0.833043,0.910623,66594369
276,0.788771,0.886596,100974192
277,0.834149,0.911607,117665143
278,0.799422,0.892079,31561931
279,0.834149,0.911607,120674677
280,0.814318,0.901098,43021819
281,0.840616,0.915140,72625460
282,0.840723,0.915224,126395190
283,0.912825,0.953722,63328663
284,0.814318,0.901098,147579351
285,0.840806,0.915240,141018087
286,0.838872,0.914011,66838169
287,0.833944,0.911485,61536099
288,0.912777,0.954435,5913893
289,0.914451,0.954823,79451154
290,0.834149,0.911607,53786446
291,0.813902,0.900840,4007970
292,0.908610,0.951745,59537542
293,0.816181,0.900061,137177226
294,0.815908,0.901314,82344917
295,0.833535,0.911238,127357832
296,0.913800,0.954429,72521298
297,0.821422,0.903859,14883529
298,0.865509,0.929096,53915673
299,0.897227,0.945591,106426580
300,0.864552,0.928424,102549074
301,0.868966,0.929423,66973003
302,0.833724,0.911298,198380
303,0.887970,0.941121,19579099
304,0.807850,0.896762,105609247
305,0.808768,0.897324,92583545
306,0.808561,0.897194,86173468
307,0.841021,0.915393,56944336
308,0.840924,0.915341,60609584
309,0.864908,0.928753,117735399
310,0.811276,0.899315,27979910
311,0.813109,0.900293,103631404
312,0.834052,0.911554,40721756
313,0.818133,0.901987,4735997
314,0.838593,0.914667,17320963
315,0.813915,0.900865,38662004
316,0.838489,0.914603,145754084
317,0.840257,0.915013,84159132
318,0.812492,0.899334,100198103
319,0.908324,0.951592,2028874
320,0.826868,0.907194,13971183
321,0.836258,0.913270,4345446
322,0.799756,0.892485,6036844
323,0.834149,0.911607,73508725
324,0.832392,0.910446,141522672
325,0.813008,0.900235,88381762
326,0.813717,0.900755,51227453
327,0.838593,0.914667,64404866
328,0.840257,0.915013,103265292
329,0.815908,0.901314,105143127
330,0.913703,0.954377,21192342
331,0.802408,0.894061,56175262
332,0.841036,0.915415,22477027
333,0.807648,0.896368,21390723
334,0.915470,0.955372,75754361
335,0.834149,0.911607,128086275
336,0.788144,0.886202,113974268
337,0.814318,0.901098,12288726
338,0.840406,0.915026,35391508
339,0.838318,0.913831,24944749
340,0.840316,0.914986,130024126
341,0.840611,0.915149,63371418
342,0.819580,0.902901,128576153
343,0.838593,0.914667,21106778
344,0.915470,0.955372,68107416
345,0.826239,0.906792,145897116
346,0.834149,0.911607,59768782
347,0.841226,0.915515,64222397
348,0.808160,0.896969,80417145
349,0.841226,0.915515,10327782
350,0.834149,0.911607,66251271
351,0.788771,0.886596,94388328
352,0.814318,0.901098,14673228
353,0.819666,0.902946,72288116
354,0.862518,0.926995,18257950
355,0.811691,0.899575,6556797
356,0.819580,0.902901,11030775
357,0.826868,0.907194,69485403
358,0.833541,0.911252,70961663
359,0.893102,0.943797,114296067
360,0.899834,0.946632,24989427
361,0.869639,0.930234,92154006
362,0.934390,0.965204,20832226
363,0.814318,0.901098,47466454
364,0.840257,0.915013,113544729
365,0.808768,0.897324,96586587
366,0.817094,0.900651,25913626
367,0.906217,0.950027,77879893
368,0.788771,0.886596,108875314
369,0.814318,0.901098,61305134
370,0.840257,0.915013,102824643
371,0.804158,0.894503,89260336
372,0.830174,0.909238,124676553
373,0.787930,0.886049,81761692
374,0.805922,0.895622,110367115
375,0.887453,0.940794,43144865
376,0.834149,0.911607,78019705
377,0.834769,0.912288,20496793
378,0.788771,0.886596,107367263
379,0.840012,0.914802,8797747
380,0.812792,0.900181,30824576
381,0.833724,0.911298,23979430
382,0.788771,0.886596,103186075
383,0.833847,0.911432,45497805
384,0.838960,0.914272,96267547
385,0.826834,0.907916,121444026
386,0.798793,0.891600,52054602
387,0.788771,0.886596,107298322
388,0.833649,0.911322,41290325
389,0.841226,0.915515,123016266
390,0.819065,0.902583,71955286
391,0.833542,0.911250,66279753
392,0.841226,0.915515,65531168
393,0.794015,0.888383,92787512
394,0.815908,0.901314,113746208
395,0.814113,0.900976,29436794
396,0.838183,0.914422,39734996
397,0.841226,0.915515,139659834
398,0.895140,0.944899,107316688
399,0.865509,0.929096,148610310
400,0.833951,0.911497,51325865
401,0.813505,0.900621,60502227
402,0.788460,0.886402,88231543
403,0.841226,0.915515,26363314
404,0.955034,0.976113,142263920
405,0.829521,0.908791,48959554
406,0.802408,0.894061,69508180
407,0.814016,0.900923,70644521
408,0.834149,0.911607,69456348
409,0.799756,0.892485,27236339
410,0.815908,0.901314,79442268
411,0.930407,0.963025,100280924
412,0.887873,0.941069,51215770
413,0.833737,0.911355,32989240
414,0.841226,0.915515,145778729
415,0.834149,0.911607,147483317
416,0.834149,0.911607,4794162
417,0.888614,0.941475,48194228
418,0.788771,0.886596,105142536
419,0.814214,0.901034,46084488
420,0.811564,0.899455,21571390
421,0.833098,0.910780,27458718
422,0.812494,0.899926,112364242
423,0.788771,0.886596,87102559
424,0.841226,0.915515,120246230
425,0.859937,0.925187,76471346
426,0.841226,0.915515,116539353
427,0.838593,0.914667,10342122
428,0.841226,0.915515,66492077
429,0.799756,0.892485,74216938
430,0.841226,0.915515,9313329
431,0.838493,0.914609,117817942
432,0.832488,0.910687,134719165
433,0.840257,0.915013,97544873
434,0.834642,0.912353,144181257
435,0.841226,0.915515,127343981
436,0.813691,0.900627,146504427
437,0.834149,0.911607,64050333
438,0.833944,0.911485,48349399
439,0.814318,0.901098,66321672
440,0.808768,0.897324,91286673
441,0.889227,0.941846,127791668
442,0.811170,0.899244,16963492
443,0.862782,0.927503,142502443
444,0.819458,0.902817,11141805
445,0.833746,0.911374,13103118
446,0.840823,0.915283,140346657
447,0.814214,0.901034,15935968
448,0.814318,0.901098,61297347
449,0.815908,0.901314,95850089
450,0.919271,0.957356,62020456
451,0.813109,0.900293,82868738
452,0.814318,0.901098,123308807
453,0.819666,0.902946,24745595
454,0.862466,0.927292,20332193
455,0.813109,0.900293,93915934
456,0.862918,0.927332,101216941
457,0.886286,0.940168,136871547
458,0.805922,0.895622,104258057
459,0.837958,0.912986,18069914
460,0.799825,0.892477,61449382
461,0.891707,0.942683,113571387
462,0.838593,0.914667,135887857
463,0.965903,0.981801,46529443
464,0.819666,0.902946,61477156
465,0.813077,0.900169,130430010
466,0.885165,0.939514,24234321
467,0.841125,0.915457,58342480
468,0.813902,0.900840,44841240
469,0.814318,0.901098,72583721
470,0.836569,0.913475,124664152
471,0.813710,0.900743,136127913
472,0.836735,0.913401,50736286
473,0.811276,0.899315,141627645
474,0.912837,0.954009,128991253
475,0.899939,0.946696,61878091
476,0.840618,0.915161,5091659
477,0.840326,0.915004,119698807
478,0.812866,0.900113,77814059
479,0.831393,0.909954,66389007
480,0.834149,0.911607,65909793
481,0.841129,0.915463,139834516
482,0.815831,0.899852,149257745
483,0.834149,0.911607,39579496
484,0.841122,0.915451,14941007
485,0.840394,0.914998,19950835
486,0.813710,0.900743,133495431
487,0.864696,0.928619,116157948
488,0.833119,0.910980,7183278
489,0.941911,0.969089,88114384
490,0.907317,0.950968,134227863
491,0.819580,0.902901,68632661
492,0.920589,0.958135,52046668
493,0.814318,0.901098,120476617
494,0.893454,0.943546,115162104
495,0.848628,0.919160,113523824
496,0.890828,0.942131,101267523
497,0.834149,0.911607,139396426
498,0.833535,0.911238,22227200
499,0.814318,0.901098,146108764
500,0.894992,0.945002,62341044
501,0.873049,0.932656,146891353
502,0.812713,0.900180,132597574
503,0.788771,0.886596,113077330
504,0.841226,0.915515,138879894
505,0.801371,0.892752,111949724
506,0.822180,0.904549,25316317
507,0.883905,0.938820,143971554
508,0.815711,0.901203,82009427
509,0.815908,0.901314,103130377
510,0.837590,0.914090,60721457
511,0.834018,0.911478,147919220
512,0.936379,0.966234,93325789
513,0.841129,0.915463,60340098
514,0.834149,0.911607,37859613
515,0.808768,0.897324,108266796
516,0.815908,0.901314,80290933
517,0.802408,0.894061,21715941
518,0.833743,0.911368,74785640
519,0.815908,0.901314,87474212
520,0.808561,0.897194,109830326
521,0.833341,0.911134,59374400
522,0.799545,0.892349,6467769
523,0.819476,0.902837,12237890
524,0.918460,0.957481,30211913
525,0.813206,0.900453,121629874
526,0.834149,0.911607,125761714
527,0.841226,0.915515,131479437
528,0.943566,0.969998,111387197
529,0.833468,0.910931,147988915
530,0.833226,0.911052,127949097
531,0.838593,0.914667,24089137
532,0.819473,0.902820,145241164
533,0.808768,0.897324,110907567
534,0.841226,0.915515,137166468
535,0.814318,0.901098,134481955
536,0.887668,0.940947,73218188
537,0.883993,0.938657,12843682
538,0.901359,0.947651,128814405
539,0.802408,0.894061,5588511
540,0.862616,0.927157,115974059
541,0.865509,0.929096,39896758
542,0.840830,0.915295,3868628
543,0.841015,0.915379,59660744
544,0.840257,0.915013,100236856
545,0.887873,0.941069,41728242
546,0.834149,0.911607,18288436
547,0.813315,0.900521,30888686
548,0.819580,0.902901,63444183
549,0.839962,0.914851,93074077
550,0.839035,0.914256,118362899
551,0.888205,0.941200,23635405
552,0.814318,0.901098,2809373
553,0.841021,0.915393,124830668
554,0.831226,0.909891,35873295
555,0.833526,0.911188,33021287
556,0.808768,0.897324,96821439
557,0.886092,0.940063,11995906
558,0.841129,0.915463,14861620
559,0.886696,0.940412,58569532
560,0.833512,0.911173,10345718
561,0.889022,0.941723,142810718
562,0.889451,0.941432,82658670
563,0.814318,0.901098,5947779
564,0.808768,0.897324,104079182
565,0.832913,0.910859,70186035
566,0.861520,0.926627,140429734
567,0.841226,0.915515,27658266
568,0.870161,0.931531,83029717
569,0.838593,0.914667,119605036
570,0.813077,0.900169,33246777
571,0.841226,0.915515,49364672
572,0.894992,0.945002,9862690
573,0.864999,0.928792,37115406
574,0.801615,0.893018,109025417
575,0.813313,0.899833,110099547
576,0.813109,0.900293,78843648
577,0.797211,0.890315,127313853
578,0.813703,0.900731,140988234
579,0.834149,0.911607,142287831
580,0.841226,0.915515,70748827
581,0.862918,0.927332,109712029
582,0.833858,0.911449,16284133
583,0.813814,0.900808,73558200
584,0.890828,0.942131,84903594
585,0.826896,0.907277,52157429
586,0.883911,0.938407,106579488
587,0.829521,0.908791,32085929
588,0.838388,0.914545,64153335
589,0.814318,0.901098,121441108
590,0.898105,0.946079,90655462
591,0.865509,0.929096,74499054
592,0.888162,0.941118,114612723
593,0.933483,0.964292,23675029
594,0.840051,0.914891,80446833
595,0.808971,0.897290,69052801
596,0.872028,0.932572,93861065
597,0.813083,0.900349,71237464
598,0.815908,0.901314,96711067
599,0.826993,0.907329,27251678
600,0.826239,0.906792,41203396
601,0.837987,0.913570,129957845
602,0.869088,0.929722,76616351
603,0.799192,0.892010,51066087
604,0.814318,0.901098,17434147
605,0.838593,0.914667,36002664
606,0.840720,0.915217,11526531
607,0.808768,0.897324,96277796
608,0.841226,0.915515,13677414
609,0.841021,0.915393,2875661
610,0.815908,0.901314,88926523
611,0.858211,0.924764,84426241
612,0.815908,0.901314,112587690
613,0.813998,0.900203,105210657
614,0.841129,0.915463,8345338
615,0.841021,0.915393,47852180
616,0.810448,0.898815,7728982
617,0.788771,0.886596,114924826
618,0.815908,0.901314,79938110
619,0.823813,0.906038,71882317
620,0.805783,0.895477,86726831
621,0.814318,0.901098,20954469
622,0.814318,0.901098,146381372
623,0.813710,0.900743,51700451
624,0.841226,0.915515,44629498
625,0.812442,0.899783,77189102
626,0.814217,0.901040,120753252
627,0.829521,0.908791,138490564
628,0.829521,0.908791,148426566
629,0.796288,0.889593,67825216
630,0.818111,0.901333,16103138
631,0.889015,0.941712,39990859
632,0.838393,0.913860,48143957
633,0.801476,0.892816,92719490
634,0.815909,0.901314,91056947
635,0.841226,0.915515,65578105
636,0.814116,0.900982,128722155
637,0.796857,0.890243,102583478
638,0.841226,0.915515,12216797
639,0.819580,0.902901,142399570
640,0.860927,0.926201,105459140
641,0.862402,0.927004,101143321
642,0.814318,0.901098,77186707
643,0.814217,0.901040,68407726
644,0.838593,0.914667,56714874
645,0.784664,0.884126,85532046
646,0.888742,0.941583,116259907
647,0.814113,0.900976,64443856
648,0.813911,0.900860,50817769
649,0.813710,0.900743,46558914
650,0.814318,0.901098,136326174
651,0.865509,0.929096,137544601
652,0.834149,0.911607,67513383
653,0.813590,0.900645,133068442
654,0.814318,0.901098,39605948
655,0.801369,0.892744,112142882
656,0.838593,0.914667,60618440
657,0.829013,0.908014,10720096
658,0.788771,0.886596,100994342
659,0.826764,0.907130,59405903
660,0.815590,0.901097,78545313
661,0.814318,0.901098,117097481
662,0.808769,0.897324,99396763
663,0.834149,0.911607,126689270
664,0.839462,0.914372,60177867
665,0.814318,0.901098,40814607
666,0.915470,0.955372,42628271
667,0.841015,0.915379,39260919
668,0.966089,0.981896,143398086
669,0.887970,0.941121,54845069
670,0.834149,0.911607,32021385
671,0.808356,0.897071,99218122
672,0.829521,0.908791,6349286
673,0.788771,0.886596,109208092
674,0.814318,0.901098,17986745
675,0.923171,0.959509,63064160
676,0.887970,0.941121,45101035
677,0.837277,0.913900,134246652
678,0.813300,0.900499,127508017
679,0.862919,0.927332,95918804
680,0.833155,0.911038,31166463
681,0.895539,0.945126,114195087
682,0.808466,0.897150,83824301
683,0.788771,0.886596,98679846
684,0.808769,0.897324,97624426
685,0.829521,0.908791,123430250
686,0.838388,0.914545,61183624
687,0.865210,0.928928,8603763
688,0.938730,0.967799,134150347
689,0.833541,0.911252,12538863
690,0.829013,0.908014,68009667
691,0.819580,0.902901,63056556
692,0.862669,0.927429,129636344
693,0.831531,0.910093,17767326
694,0.834149,0.911607,40106722
695,0.819666,0.902946,40175108
696,0.833119,0.910980,58581934
697,0.808769,0.897324,82734994
698,0.808353,0.897055,79436027
699,0.799718,0.892396,52340916
700,0.887077,0.940622,137580063
701,0.808769,0.897324,111457412
702,0.833426,0.911130,1919934
703,0.841226,0.915515,143929350
704,0.814318,0.901098,71026401
705,0.813070,0.900323,19906679
706,0.814318,0.901098,57354407
707,0.814318,0.901098,116127436
708,0.799652,0.892421,4514228
709,0.908610,0.951745,35223320
710,0.814113,0.900976,62407137
711,0.834645,0.912361,35680691
712,0.841226,0.915515,149418408
713,0.838593,0.914667,146231439
714,0.822284,0.904614,134360538
715,0.801476,0.892816,97403731
716,0.814318,0.901098,120022585
717,0.814318,0.901098,45905059
718,0.871533,0.932291,106007494
719,0.862919,0.927332,104533828
720,0.841226,0.915515,58443922
721,0.833748,0.911371,24378057
722,0.826868,0.907194,17951280
723,0.888612,0.941479,38441163
724,0.915470,0.955372,42145384
725,0.888824,0.941613,58058003
726,0.815909,0.901314,78616271
727,0.840257,0.915013,100727318
728,0.807614,0.896404,140792997
729,0.814318,0.901098,8413195
730,0.884006,0.938878,3429131
731,0.819476,0.902837,128733958
732,0.841021,0.915393,119870607
733,0.814318,0.901098,5349065
734,0.833054,0.910980,123024204
735,0.834149,0.911607,41257905
736,0.814318,0.901098,25255745
737,0.864923,0.928776,30739508
738,0.818841,0.902199,7746238
739,0.834149,0.911607,29769973
740,0.859937,0.925187,65962828
741,0.813495,0.900602,70153375
742,0.887970,0.941121,65450665
743,0.841226,0.915515,65742133
744,0.865509,0.929096,66745710
