alpha,MSE,MAE,Time
163,0.241991,0.484581,2347404
164,0.270049,0.514489,1885759
165,0.203366,0.439697,2204123
166,0.302926,0.547357,2160115
167,0.209148,0.446371,2278234
168,0.275570,0.520817,1314775
169,0.338146,0.573557,1166274
170,0.239145,0.481180,1810021
171,0.253519,0.495947,196179
172,0.275777,0.519246,756508
173,0.277154,0.521577,2020682
174,0.213014,0.451130,1595834
175,0.311509,0.553793,590512
176,0.269395,0.514339,1249778
177,0.299529,0.542955,125555
178,0.272706,0.518263,1813500
179,0.266562,0.508948,1945669
180,0.242344,0.484337,169665
181,0.297039,0.541563,2058021
182,0.222332,0.461768,759097
183,0.361007,0.592720,1564115
184,0.197709,0.433037,1384718
185,0.202078,0.438715,1501348
186,0.241960,0.483560,1124774
187,0.243126,0.484252,1175494
188,0.223378,0.464453,1778270
189,0.286806,0.530551,458884
190,0.252736,0.494876,724324
191,0.249904,0.493686,1720301
192,0.253380,0.495779,366408
193,0.213460,0.452841,606747
194,0.233138,0.475819,1671578
195,0.211843,0.450140,2252167
196,0.287416,0.532196,414742
197,0.200418,0.436855,1435565
198,0.275892,0.520620,2134274
199,0.198925,0.436098,1729517
200,0.361007,0.592720,205712
201,0.195232,0.429912,1548168
202,0.266562,0.508948,1925696
203,0.216568,0.456495,962221
204,0.234748,0.477499,1172723
205,0.244192,0.486340,1125403
206,0.213369,0.453090,1552733
207,0.255787,0.498660,26373
208,0.247915,0.492488,1250958
209,0.302171,0.545191,970106
210,0.243558,0.485538,1972043
211,0.265455,0.510626,1420624
212,0.342983,0.578466,631999
213,0.290139,0.534314,335012
214,0.323058,0.561045,588611
215,0.212092,0.451969,2016718
216,0.218062,0.458783,1836360
217,0.245147,0.489495,1713386
218,0.248426,0.490242,796084
219,0.307789,0.551905,1218502
220,0.239472,0.480273,2172270
221,0.235755,0.477951,1520409
222,0.330940,0.570605,542676
223,0.299529,0.542955,142551
224,0.335042,0.575860,2127157
225,0.201362,0.438033,2214254
226,0.214721,0.453795,2394719
227,0.307893,0.549448,145771
228,0.323058,0.561045,1253692
229,0.214837,0.454524,2132865
230,0.318705,0.560259,1875288
231,0.272236,0.517624,1459405
232,0.212713,0.453198,1284906
233,0.233325,0.473901,1404857
234,0.316973,0.559518,25498
235,0.247891,0.492527,61501
236,0.312206,0.554850,134132
237,0.261436,0.505494,1578232
238,0.251048,0.492902,87875
239,0.325302,0.567185,1385091
240,0.203523,0.441680,152210
241,0.273723,0.517363,2059918
242,0.270169,0.514004,409587
243,0.241269,0.483611,784210
244,0.249991,0.494970,2394930
245,0.356999,0.594615,998199
246,0.312061,0.553990,404801
247,0.200036,0.436350,1835163
248,0.379021,0.613145,315458
249,0.204091,0.441985,1200885
250,0.202588,0.440886,657538
251,0.295496,0.539596,91600
252,0.237955,0.479472,325167
253,0.214900,0.453884,1200215
254,0.233341,0.473826,234152
255,0.305256,0.549194,56196
256,0.302637,0.546717,1018342
257,0.246016,0.488584,232743
258,0.222649,0.463879,201968
259,0.205041,0.442836,2272035
260,0.200828,0.437296,2365609
261,0.227104,0.468617,2077257
262,0.271959,0.517019,1335312
263,0.220896,0.460624,1254387
264,0.208900,0.448825,1085986
265,0.276455,0.519535,1360811
266,0.206831,0.444601,1315888
267,0.210761,0.448150,1220119
268,0.207098,0.443562,542915
269,0.244241,0.486683,1403763
270,0.222245,0.462420,209083
271,0.213467,0.452707,695126
272,0.280610,0.523299,1067553
273,0.280333,0.524989,618671
274,0.248574,0.490869,1479337
275,0.227022,0.468916,1066356
276,0.243024,0.484986,1616870
277,0.298661,0.543018,1884138
278,0.207359,0.446421,505392
279,0.251390,0.496741,1932328
280,0.255182,0.497576,688896
281,0.316621,0.558168,1162930
282,0.208038,0.445886,2023929
283,0.247779,0.489936,1014063
284,0.455555,0.673621,2363145
285,0.301120,0.543334,2258082
286,0.275314,0.518075,1070260
287,0.304630,0.548473,985359
288,0.263219,0.508258,94697
289,0.323058,0.561045,1272228
290,0.296084,0.540644,861266
291,0.323900,0.566156,64178
292,0.282519,0.527325,953357
293,0.227761,0.468613,2196579
294,0.365107,0.602273,1318565
295,0.314287,0.556555,2039344
296,0.199728,0.435807,1161262
297,0.213476,0.453064,238325
298,0.300620,0.544043,863336
299,0.327788,0.568247,1704178
300,0.235070,0.475129,1642088
301,0.220617,0.461568,1072419
302,0.375932,0.610781,3176
303,0.237714,0.479810,313514
304,0.272428,0.517050,1691090
305,0.240184,0.482990,1482513
306,0.336490,0.577182,1379871
307,0.257328,0.502550,911833
308,0.205996,0.444841,970523
309,0.285723,0.530515,1885263
310,0.241976,0.484980,448034
311,0.352502,0.590093,1659419
312,0.223842,0.465018,652065
313,0.202086,0.440739,75836
314,0.320200,0.562339,277355
315,0.311357,0.553208,619083
316,0.279316,0.521541,2333918
317,0.247912,0.490360,1347616
318,0.216174,0.457113,1604443
319,0.225570,0.466637,32487
320,0.307342,0.550959,223716
321,0.221436,0.461400,69582
322,0.339552,0.579107,96666
323,0.300304,0.544424,1177074
324,0.245934,0.489137,2266161
325,0.258133,0.503442,1415231
326,0.260761,0.505974,820290
327,0.194940,0.430251,1031296
328,0.352502,0.590093,1653557
329,0.215582,0.454839,1683626
330,0.209399,0.448573,339346
331,0.261308,0.505262,899518
332,0.222509,0.463644,359918
333,0.248937,0.492744,342523
334,0.283874,0.527966,1213032
335,0.326654,0.569205,2051008
336,0.311229,0.552756,1825037
337,0.244321,0.486368,196775
338,0.273613,0.516906,566714
339,0.293172,0.538183,399433
340,0.206619,0.444041,2082038
341,0.213778,0.452469,1014748
342,0.366461,0.600515,2058853
343,0.199594,0.435702,337976
344,0.255688,0.499281,1090584
345,0.297119,0.539977,2336208
346,0.199338,0.435208,957060
347,0.267104,0.509326,1028374
348,0.210418,0.449095,1287696
349,0.256580,0.499220,165375
350,0.339858,0.580839,1060862
351,0.273605,0.517816,1511413
352,0.329275,0.569327,234958
353,0.283618,0.529316,1157528
354,0.301912,0.544168,292359
355,0.236168,0.478718,104992
356,0.234684,0.477251,176632
357,0.297173,0.541582,1112649
358,0.324395,0.566320,1136288
359,0.271367,0.514418,1830190
360,0.245211,0.489263,400148
361,0.303888,0.547546,1475635
362,0.278246,0.522355,333580
363,0.221480,0.461807,760066
364,0.243381,0.485208,1818159
365,0.244927,0.487719,1546613
366,0.361007,0.592720,414947
367,0.235566,0.475911,1247068
368,0.206818,0.444553,1743389
369,0.234640,0.476676,981661
370,0.230792,0.473538,1646501
371,0.224545,0.464827,1429300
372,0.330387,0.572030,1996409
373,0.227868,0.469595,1309226
374,0.277625,0.520869,1767276
375,0.206859,0.445234,690866
376,0.244940,0.488885,1249307
377,0.244818,0.487198,328209
378,0.227128,0.468464,1719241
379,0.256911,0.500035,140875
380,0.254694,0.498291,493585
381,0.218571,0.457911,383975
382,0.211966,0.450136,1652289
383,0.239320,0.481374,728543
384,0.222708,0.462765,1541504
385,0.286866,0.530366,1944648
386,0.219899,0.461396,833535
387,0.251933,0.494775,1718137
388,0.308647,0.552307,661170
389,0.223098,0.463574,1969824
390,0.348989,0.584857,1152199
391,0.289955,0.535128,1061318
392,0.270267,0.515233,1049331
393,0.194772,0.429205,1485779
394,0.291596,0.534913,1821385
395,0.231889,0.474990,471362
396,0.242892,0.486116,636265
397,0.276994,0.521523,2236332
398,0.197034,0.432611,1718431
399,0.491072,0.699764,2379654
400,0.385496,0.618331,821866
401,0.316282,0.559181,968804
402,0.416283,0.643105,1412826
403,0.221363,0.461319,422148
404,0.292560,0.536952,2278031
405,0.317689,0.560437,783975
406,0.200680,0.437111,1113014
407,0.211594,0.450652,1131210
408,0.195024,0.429621,1112184
409,0.233895,0.476503,436127
410,0.240786,0.483549,1272086
411,0.207021,0.443320,1605769
412,0.236001,0.478930,820103
413,0.238506,0.481158,528247
414,0.258818,0.503866,2334312
415,0.301529,0.544779,2361608
416,0.365001,0.601937,76767
417,0.247220,0.489853,771720
418,0.223418,0.465057,1683617
419,0.275020,0.519613,737937
420,0.241590,0.485439,345416
421,0.205448,0.442288,439688
422,0.331915,0.573829,1799256
423,0.840050,0.914508,1394748
424,0.235105,0.477068,1925468
425,0.315595,0.557123,1224513
426,0.366461,0.600515,1866111
427,0.214016,0.453992,165605
428,0.299184,0.544296,1064718
429,0.258674,0.501528,1188414
430,0.324959,0.566098,149131
431,0.288814,0.531025,1886584
432,0.222692,0.463208,2157219
433,0.269946,0.513610,1561958
434,0.266219,0.511625,2308733
435,0.325233,0.566040,2039122
436,0.241450,0.484741,2345933
437,0.310862,0.554522,1025619
438,0.345953,0.584596,774205
439,0.308389,0.550347,1061989
440,0.244009,0.486537,1461747
441,0.223656,0.465477,2046291
442,0.213852,0.452968,271631
443,0.241991,0.484581,2281850
444,0.197088,0.433612,178410
445,0.220699,0.461316,209816
446,0.224454,0.466350,2247330
447,0.228840,0.471021,255178
448,0.322817,0.564126,981536
449,0.223585,0.465158,1534819
450,0.253978,0.496362,993115
451,0.210364,0.447755,1326953
452,0.273873,0.519624,1974508
453,0.213958,0.453910,396244
454,0.250351,0.492975,325573
455,0.302637,0.546717,1503848
456,0.206583,0.443592,1620757
457,0.310793,0.553924,2191684
458,0.246463,0.490070,1669454
459,0.327526,0.568687,289348
460,0.250848,0.493085,983971
461,0.274401,0.518610,1818586
462,0.238973,0.481079,2175933
463,0.280816,0.524088,745062
464,0.294327,0.538172,984416
465,0.226761,0.468261,2088538
466,0.343172,0.583642,388057
467,0.218139,0.458678,934221
468,0.247331,0.489816,718029
469,0.278808,0.523823,1162262
470,0.283691,0.527618,1996211
471,0.219901,0.461184,2179777
472,0.266314,0.509222,812425
473,0.382766,0.616271,2267842
474,0.265322,0.510090,2065499
475,0.253092,0.497784,990836
476,0.376951,0.611436,81531
477,0.291976,0.536335,1916702
478,0.283917,0.528380,1246014
479,0.264656,0.507907,1063068
480,0.283668,0.527771,1055394
481,0.427839,0.652253,2239129
482,0.214739,0.453916,2390021
483,0.369810,0.605311,633775
484,0.222194,0.463822,239246
485,0.256563,0.500712,319466
486,0.314459,0.557517,2137624
487,0.366461,0.600515,1860003
488,0.234492,0.476515,115023
489,0.243067,0.485563,1410950
490,0.306649,0.549497,2149352
491,0.196063,0.431848,1098995
492,0.215374,0.454154,833408
493,0.215708,0.455164,1929157
494,0.254432,0.496741,1844057
495,0.297516,0.540499,1817824
496,0.325360,0.566861,1621567
497,0.269421,0.511853,2232114
498,0.277587,0.522667,355917
499,0.210041,0.448804,2339597
500,0.206771,0.444248,998249
501,0.296769,0.540983,2352129
502,0.219232,0.459375,2123246
503,0.239357,0.481054,1810674
504,0.220344,0.460029,2223843
505,0.264173,0.506551,1792618
506,0.401962,0.632510,405382
507,0.245458,0.489253,2305375
508,0.333622,0.574812,1313193
509,0.237745,0.480748,1651397
510,0.320201,0.562590,972315
511,0.299850,0.543999,2368588
512,0.282819,0.527013,1494399
513,0.286835,0.530828,966208
514,0.245448,0.489619,606235
515,0.200430,0.436825,1733645
516,0.320030,0.561244,1285675
517,0.247767,0.490149,347731
518,0.228383,0.470407,1197520
519,0.245074,0.488719,1400699
520,0.231068,0.473184,1758681
521,0.231060,0.471456,950745
522,0.206608,0.443687,103566
523,0.292271,0.536808,195961
524,0.299911,0.544254,483774
525,0.274254,0.518793,1947624
526,0.270007,0.512257,2013786
527,0.241991,0.484581,2105342
528,0.344438,0.583042,1783611
529,0.203388,0.439850,2369704
530,0.196728,0.433204,2048812
531,0.276235,0.521513,385732
532,0.294124,0.538451,2325705
533,0.274770,0.520133,1775931
534,0.216588,0.455240,2196407
535,0.296749,0.541496,2153420
536,0.224026,0.466197,1172421
537,0.279525,0.523775,205662
538,0.262695,0.506594,2062668
539,0.250324,0.492332,89487
540,0.335270,0.575009,1857059
541,0.203385,0.439833,638855
542,0.377451,0.611531,61947
543,0.267793,0.513237,955330
544,0.259469,0.504666,1605064
545,0.280913,0.526038,668182
546,0.361007,0.592720,292847
547,0.240125,0.481789,494611
548,0.204192,0.440945,1015913
549,0.259771,0.502584,1490368
550,0.245038,0.487433,1895311
551,0.277585,0.522668,378466
552,0.230941,0.472858,44985
553,0.234340,0.475726,1998877
554,0.248093,0.490483,574428
555,0.361007,0.592720,528760
556,0.223241,0.464835,1550373
557,0.218131,0.457907,192087
558,0.262412,0.506965,237974
559,0.262429,0.506701,937857
560,0.214214,0.452109,165663
561,0.238456,0.479946,2286787
562,0.269060,0.514306,1323589
563,0.215275,0.455171,95240
564,0.341075,0.581046,1666590
565,0.250848,0.493085,1123868
566,0.202256,0.439169,2248661
567,0.253086,0.495690,442883
568,0.281714,0.525336,1329531
569,0.211775,0.449247,1915201
570,0.221300,0.460229,532371
571,0.197781,0.434511,790462
572,0.257862,0.501966,157928
573,0.223200,0.464976,594318
574,0.200687,0.437101,1745792
575,0.201451,0.439020,1762992
576,0.287370,0.533152,1262500
577,0.351417,0.588360,2038640
578,0.244215,0.488118,2257604
579,0.268891,0.514060,2278414
580,0.277526,0.521474,1132880
581,0.278381,0.522245,1756787
582,0.216177,0.455858,260753
583,0.374087,0.609239,1177866
584,0.299157,0.542360,1359536
585,0.309148,0.553049,835181
586,0.280625,0.525372,1706626
587,0.226646,0.468514,513782
588,0.258032,0.502139,1027268
589,0.285054,0.529138,1944601
590,0.338146,0.573557,1451639
591,0.272451,0.516716,1192931
592,0.206014,0.443298,1835260
593,0.251570,0.494583,379101
594,0.212949,0.451173,1288172
595,0.210447,0.448678,1105722
596,0.272008,0.516003,1502970
597,0.200695,0.437863,1140705
598,0.265686,0.509638,1548606
599,0.213228,0.450864,436373
600,0.210144,0.450703,659778
601,0.337251,0.576848,2080977
602,0.323058,0.561045,1226835
603,0.210729,0.448775,817706
604,0.205199,0.442069,279167
605,0.327144,0.568470,576500
606,0.272152,0.515909,184571
607,0.340682,0.580286,1541668
608,0.246517,0.489178,219012
609,0.250084,0.493964,46047
610,0.348208,0.587297,1423954
611,0.239095,0.482647,1351893
612,0.274414,0.517624,1802834
613,0.325233,0.566040,1684708
614,0.234486,0.476194,133631
615,0.260325,0.505295,766243
616,0.261602,0.505488,123761
617,0.288482,0.532710,1840258
618,0.227414,0.468281,1280026
619,0.290738,0.533638,1151030
620,0.258902,0.502952,1388731
621,0.255972,0.498543,335537
622,0.233414,0.474713,2343962
623,0.241511,0.483635,827864
624,0.206093,0.444703,714639
625,0.326041,0.566622,1236006
626,0.213887,0.452972,1933587
627,0.222655,0.463410,2217609
628,0.211843,0.450140,2376711
629,0.243381,0.485208,1086065
630,0.338146,0.573557,257854
631,0.210383,0.448682,640362
632,0.209102,0.446239,770915
633,0.241305,0.485117,1484690
634,0.237000,0.478660,1458068
635,0.283474,0.526091,1050083
636,0.209654,0.449671,2061190
637,0.215542,0.454153,1642639
638,0.250940,0.494290,195624
639,0.218215,0.458474,2280203
640,0.286366,0.530957,1688686
641,0.211611,0.449015,1619578
642,0.198353,0.433620,1235968
643,0.393152,0.623753,1095393
644,0.334467,0.575583,908158
645,0.242204,0.485270,1369600
646,0.289248,0.534533,1861636
647,0.246567,0.488332,1031920
648,0.207943,0.448197,813730
649,0.214095,0.452478,745534
650,0.275989,0.521028,2182951
651,0.236575,0.477871,2202462
652,0.208259,0.446336,1081072
653,0.301048,0.545134,2130786
654,0.320324,0.563538,634198
655,0.200651,0.436924,1795711
656,0.462330,0.678910,970665
657,0.265913,0.511075,171657
658,0.204357,0.442253,1617193
659,0.258791,0.501932,951249
660,0.209691,0.448382,1257723
661,0.303542,0.547578,1875048
662,0.255455,0.498343,1591611
663,0.203532,0.439570,2028638
664,0.312922,0.554597,963610
665,0.342983,0.578466,653552
666,0.203100,0.441222,682594
667,0.303110,0.546912,628673
668,0.318760,0.561451,2296192
669,0.292811,0.535911,878218
670,0.702976,0.837796,512749
671,0.361007,0.592720,1588751
672,0.316414,0.557861,101669
673,0.338382,0.578722,1748717
674,0.201133,0.437651,288016
675,0.243889,0.485718,1009828
676,0.327899,0.568703,722189
677,0.300806,0.543870,2149653
678,0.242397,0.484314,2041749
679,0.209428,0.446997,1535920
680,0.207218,0.444840,499059
681,0.198502,0.434375,1828573
682,0.249149,0.491589,1342254
683,0.281752,0.525479,1580132
684,0.207446,0.445243,1563231
685,0.277501,0.522317,1976453
686,0.238737,0.482492,979715
687,0.203149,0.440904,137769
688,0.213646,0.453643,2148110
689,0.218993,0.459294,200781
690,0.393733,0.625345,1089019
691,0.253195,0.495432,1009706
692,0.226720,0.468185,2075829
693,0.204914,0.441181,284503
694,0.265947,0.508751,642217
695,0.272395,0.515155,643312
696,0.211705,0.450897,938055
697,0.291058,0.533762,1324811
698,0.213086,0.451770,1271986
699,0.336870,0.577727,838120
700,0.204308,0.442483,2203030
701,0.249262,0.491884,1784735
702,0.269711,0.514400,30743
703,0.261556,0.505813,2304699
704,0.472894,0.686505,1137325
705,0.388752,0.621360,318759
706,0.450949,0.670175,918399
707,0.277193,0.521002,1859515
708,0.221839,0.461722,72285
709,0.411948,0.639783,564020
710,0.208027,0.445846,999307
711,0.253413,0.496519,571344
712,0.211843,0.450140,2392594
713,0.267783,0.511892,2341562
714,0.237871,0.480353,2151476
715,0.244171,0.485974,1559697
716,0.239729,0.483041,1921887
717,0.221543,0.461974,735064
718,0.325233,0.566040,1697467
719,0.329085,0.569957,1673870
720,0.281717,0.525280,935845
721,0.310289,0.553252,390358
722,0.272904,0.518044,287448
723,0.194907,0.429451,615547
724,0.323058,0.561045,674861
725,0.214907,0.455094,929666
726,0.221087,0.461005,1258859
727,0.211071,0.449475,1612917
728,0.211506,0.450867,2254477
729,0.249643,0.495017,134718
730,0.335596,0.577208,54909
731,0.249914,0.491624,2061379
732,0.327652,0.569588,1919453
733,0.239385,0.482391,85653
734,0.235814,0.479297,1969951
735,0.270477,0.515283,660650
736,0.256016,0.499431,404412
737,0.240262,0.483703,492222
738,0.757828,0.867710,124038
739,0.248244,0.489790,476698
740,0.297704,0.540110,1056243
741,0.239450,0.482447,1123345
742,0.214626,0.453666,1048042
743,0.304807,0.549366,1052709
744,0.224545,0.464827,1068779
745,0.203389,0.439849,803391
746,0.225703,0.467960,216279
747,0.325627,0.567379,594539
748,0.304470,0.547290,1538455
749,0.271801,0.514494,1913747
750,0.216842,0.456683,2268409
751,0.339976,0.579428,78173
752,0.256927,0.500067,2304106
753,0.298687,0.543065,159729
754,0.313756,0.555816,693721
755,0.302508,0.545634,582840
756,0.280912,0.525812,1089396
757,0.661808,0.811712,1952580
758,0.231834,0.474375,2195757
759,0.263410,0.506082,947745
760,0.204911,0.442343,2087298
761,0.242978,0.485931,2250667
762,0.273809,0.519133,612997
763,0.257760,0.502954,1610624
